Run #,AR Order,MA Order,AR 1-lag Coeff,AR 2-lag Coeff,AR 3-lag Coeff,AR 4-lag Coeff,AR 5-lag Coeff,BIC AR Order,BIC MA Order,Fitted AR 1-lag Coeff,Fitted AR 2-lag Coeff,Fitted AR 3-lag Coeff,Fitted AR 4-lag Coeff,Fitted AR 5-lag Coeff,Fitted AR 6-lag Coeff,Fitted AR 7-lag Coeff,Fitted MA 1-lag Coeff,Fitted MA 2-lag Coeff,Diff in AR 1-lag Coeff,Diff in AR 2-lag Coeff,Diff in AR 3-lag Coeff,Diff in AR 4-lag Coeff,Diff in AR 5-lag Coeff,Diff in AR 6-lag Coeff,Diff in AR 7-lag Coeff,Diff in MA 1-lag Coeff,Diff in MA 2-lag Coeff
1230,5,0,0,0.5,0,0,0.5,5,0,-0.025865278416541,-0.446558737726938,-0.006457561071318,0.048376930780913,-0.508541233729996,0,0,0,0,-0.025865278416541,0.053441262273063,-0.006457561071318,0.048376930780913,-0.008541233729996,0,0,0,0
1231,5,0,0,0.5,0,0,0.5,5,0,-0.008085783982454,-0.489380784577159,-0.008855195686375,0.001991709624858,-0.493024812496054,0,0,0,0,-0.008085783982454,0.010619215422841,-0.008855195686375,0.001991709624858,0.006975187503946,0,0,0,0
1232,5,0,0,0.5,0,0,0.5,5,0,0.009768746481218,-0.459326897991648,0.034896570680688,0.029195570665719,-0.505772185166703,0,0,0,0,0.009768746481218,0.040673102008352,0.034896570680688,0.029195570665719,-0.005772185166703,0,0,0,0
1233,5,0,0,0.5,0,0,0.5,5,0,0.043742294353779,-0.558206932467822,0.067549141280431,-0.05951248648536,-0.438029811144998,0,0,0,0,0.043742294353779,-0.058206932467822,0.067549141280431,-0.05951248648536,0.061970188855002,0,0,0,0
1234,5,0,0,0.5,0,0,0.5,5,0,0.009608310558246,-0.473317554345419,-0.053043498206462,-0.00843860212903,-0.568717326135894,0,0,0,0,0.009608310558246,0.026682445654582,-0.053043498206462,-0.00843860212903,-0.068717326135894,0,0,0,0
1235,5,0,0,0.5,0,0,0.5,5,0,-0.034762494157177,-0.478337439249602,-0.026509633315957,0.01216855373793,-0.487449095816269,0,0,0,0,-0.034762494157177,0.021662560750398,-0.026509633315957,0.01216855373793,0.012550904183731,0,0,0,0
1236,5,0,0,0.5,0,0,0.5,5,0,0.025932340297759,-0.472494126035112,0.007127789655524,-0.01010494234393,-0.490413416595239,0,0,0,0,0.025932340297759,0.027505873964888,0.007127789655524,-0.01010494234393,0.009586583404761,0,0,0,0
1237,5,0,0,0.5,0,0,0.5,5,0,0.001458705840748,-0.491264998388949,-0.039584931448157,0.007278839851798,-0.551494974311461,0,0,0,0,0.001458705840748,0.008735001611051,-0.039584931448157,0.007278839851798,-0.051494974311461,0,0,0,0
1238,5,0,0,0.5,0,0,0.5,5,0,0.0148402436768,-0.493134854361838,0.029570168888868,-0.000399184533174,-0.503480966181875,0,0,0,0,0.0148402436768,0.006865145638162,0.029570168888868,-0.000399184533174,-0.003480966181875,0,0,0,0
1239,5,0,0,0.5,0,0,0.5,5,0,-0.043272178508784,-0.457754207883609,-0.012635073497451,0.055951562446603,-0.509629305302871,0,0,0,0,-0.043272178508784,0.042245792116391,-0.012635073497451,0.055951562446603,-0.009629305302871,0,0,0,0
1240,5,0,0,0.5,0,0,0.5,5,0,-0.05952237912975,-0.473495010918629,-0.041779772133301,0.074727943836879,-0.511680638548392,0,0,0,0,-0.05952237912975,0.026504989081371,-0.041779772133301,0.074727943836879,-0.011680638548392,0,0,0,0
1241,5,0,0,0.5,0,0,0.5,5,0,-0.007681084032908,-0.559098856441403,0.001040921144436,-0.033951960109058,-0.486139358025703,0,0,0,0,-0.007681084032908,-0.059098856441403,0.001040921144436,-0.033951960109058,0.013860641974297,0,0,0,0
1242,5,0,0,0.5,0,0,0.5,5,0,-0.030127647804891,-0.483538412121589,-0.033811925455033,-0.014588522976046,-0.520777113882307,0,0,0,0,-0.030127647804891,0.016461587878411,-0.033811925455033,-0.014588522976046,-0.020777113882307,0,0,0,0
1243,5,0,0,0.5,0,0,0.5,5,0,0.028019253903867,-0.487248704625158,0.017735258898863,-0.034415020503932,-0.498865636089281,0,0,0,0,0.028019253903867,0.012751295374842,0.017735258898863,-0.034415020503932,0.001134363910719,0,0,0,0
1244,5,0,0,0.5,0,0,0.5,5,0,0.006908841618636,-0.537505917346101,0.007557649545142,-0.029023683474866,-0.488566669158001,0,0,0,0,0.006908841618636,-0.037505917346101,0.007557649545142,-0.029023683474866,0.011433330841999,0,0,0,0
1245,5,0,0,0.5,0,0,0.5,5,0,0.025445313850883,-0.509720884943425,-0.004510617634058,-0.011056959115738,-0.531892521611082,0,0,0,0,0.025445313850883,-0.009720884943424,-0.004510617634058,-0.011056959115738,-0.031892521611082,0,0,0,0
1246,5,0,0,0.5,0,0,0.5,5,0,-0.033635559827858,-0.50827348377312,-0.058613197740877,-0.004297297919721,-0.51943169524351,0,0,0,0,-0.033635559827858,-0.00827348377312,-0.058613197740877,-0.004297297919721,-0.01943169524351,0,0,0,0
1247,5,0,0,0.5,0,0,0.5,5,0,0.003225811083713,-0.504453319218329,-0.016781260238992,-0.056289374227372,-0.512132621680447,0,0,0,0,0.003225811083713,-0.004453319218329,-0.016781260238992,-0.056289374227372,-0.012132621680447,0,0,0,0
1248,5,0,0,0.5,0,0,0.5,5,0,0.023245309130936,-0.440221249132251,-0.024337307121665,-0.019606219756049,-0.486138596544468,0,0,0,0,0.023245309130936,0.05977875086775,-0.024337307121665,-0.019606219756049,0.013861403455532,0,0,0,0
1249,5,0,0,0.5,0,0,0.5,5,0,-0.013108885596473,-0.533648010796328,-0.040185413694663,-0.035224059370587,-0.483207483256027,0,0,0,0,-0.013108885596473,-0.033648010796328,-0.040185413694663,-0.035224059370587,0.016792516743973,0,0,0,0
1250,5,0,0,0.5,0,0,0.5,5,0,-0.0265981311446,-0.50060506942731,0.011192423636351,-0.006158736584932,-0.471880228375475,0,0,0,0,-0.0265981311446,-0.00060506942731,0.011192423636351,-0.006158736584932,0.028119771624525,0,0,0,0
1251,5,0,0,0.5,0,0,0.5,5,0,-0.028684709906857,-0.533992783302918,-0.040603325973798,-0.020409942373377,-0.507558691520809,0,0,0,0,-0.028684709906857,-0.033992783302918,-0.040603325973798,-0.020409942373377,-0.007558691520809,0,0,0,0
1252,5,0,0,0.5,0,0,0.5,5,0,-0.037703070005052,-0.503073339939298,0.019931590901983,0.034563401904959,-0.464720967239961,0,0,0,0,-0.037703070005052,-0.003073339939298,0.019931590901983,0.034563401904959,0.035279032760039,0,0,0,0
1253,5,0,0,0.5,0,0,0.5,5,0,-0.005202097917699,-0.492806085921229,-0.050338364792411,0.008039340702092,-0.484105173252556,0,0,0,0,-0.005202097917699,0.007193914078771,-0.050338364792411,0.008039340702092,0.015894826747444,0,0,0,0
1254,5,0,0,0.5,0,0,0.5,5,0,7.12720150448307E-05,-0.496987003664629,0.015481075695437,0.019238415053453,-0.497267229060345,0,0,0,0,7.12720150448307E-05,0.003012996335371,0.015481075695437,0.019238415053453,0.002732770939655,0,0,0,0
1255,5,0,0,0.5,0,0,0.5,5,0,-0.061699852930051,-0.5490509988311,-0.091410675798712,-0.021460864555095,-0.513776074247681,0,0,0,0,-0.061699852930051,-0.0490509988311,-0.091410675798712,-0.021460864555095,-0.013776074247681,0,0,0,0
1256,5,0,0,0.5,0,0,0.5,5,0,0.017833370706408,-0.517177503521636,0.026013405024895,0.013345998841414,-0.478003155932691,0,0,0,0,0.017833370706408,-0.017177503521636,0.026013405024895,0.013345998841414,0.02199684406731,0,0,0,0
1257,5,0,0,0.5,0,0,0.5,5,0,0.000272408256844,-0.502179188685336,-0.011779487073808,0.000634649604515,-0.515988155212219,0,0,0,0,0.000272408256844,-0.002179188685336,-0.011779487073808,0.000634649604515,-0.015988155212219,0,0,0,0
1258,5,0,0,0.5,0,0,0.5,5,0,0.000433788577662,-0.536227217263216,-0.01246445935297,-0.056439031971756,-0.497445447338359,0,0,0,0,0.000433788577662,-0.036227217263216,-0.01246445935297,-0.056439031971756,0.002554552661641,0,0,0,0
1259,5,0,0,0.5,0,0,0.5,5,0,-0.00932426903667,-0.515044784162502,0.009659109325305,-0.004179592131417,-0.489536204680569,0,0,0,0,-0.00932426903667,-0.015044784162502,0.009659109325305,-0.004179592131417,0.010463795319431,0,0,0,0
1260,5,0,0,0.5,0,0,0.5,5,0,-0.046287988047851,-0.474516757362319,-0.016066212845195,0.031681104546783,-0.489047714972589,0,0,0,0,-0.046287988047851,0.025483242637681,-0.016066212845195,0.031681104546783,0.010952285027411,0,0,0,0
1261,5,0,0,0.5,0,0,0.5,5,0,-0.030468548552531,-0.523494425500049,0.055551315732133,-0.020700316898788,-0.444790572282641,0,0,0,0,-0.030468548552531,-0.02349442550005,0.055551315732133,-0.020700316898788,0.055209427717359,0,0,0,0
1262,5,0,0,0.5,0,0,0.5,5,0,0.02223751054941,-0.51216549730248,0.020078310614422,0.007856906174127,-0.482372641925405,0,0,0,0,0.02223751054941,-0.01216549730248,0.020078310614422,0.007856906174127,0.017627358074595,0,0,0,0
1263,5,0,0,0.5,0,0,0.5,5,0,0.015361211555037,-0.499666362096281,0.036164116338653,-0.025745347789742,-0.455839776414709,0,0,0,0,0.015361211555037,0.000333637903719,0.036164116338653,-0.025745347789742,0.044160223585291,0,0,0,0
1264,5,0,0,0.5,0,0,0.5,5,0,-0.075289449286714,-0.558969519473889,-0.070212171784798,-0.020522143232701,-0.504083851718102,0,0,0,0,-0.075289449286714,-0.058969519473889,-0.070212171784798,-0.020522143232701,-0.004083851718102,0,0,0,0
1265,5,0,0,0.5,0,0,0.5,5,0,0.000211437648875,-0.480544906888093,0.021097404926278,-0.01199628158454,-0.472664790710008,0,0,0,0,0.000211437648875,0.019455093111907,0.021097404926278,-0.01199628158454,0.027335209289992,0,0,0,0
1266,5,0,0,0.5,0,0,0.5,5,0,0.019794749292298,-0.51463304159401,0.026595584598322,-0.032484531424233,-0.490789993780287,0,0,0,0,0.019794749292298,-0.01463304159401,0.026595584598322,-0.032484531424233,0.009210006219713,0,0,0,0
1267,5,0,0,0.5,0,0,0.5,5,0,0.061917703305301,-0.52287917392157,0.047091625461508,-0.053166107933389,-0.500425956663795,0,0,0,0,0.061917703305301,-0.02287917392157,0.047091625461508,-0.053166107933389,-0.000425956663795,0,0,0,0
1268,5,0,0,0.5,0,0,0.5,5,0,-0.014256253939273,-0.484760677585115,-0.001865383085638,0.009361268131303,-0.500296603660087,0,0,0,0,-0.014256253939273,0.015239322414885,-0.001865383085638,0.009361268131303,-0.000296603660087,0,0,0,0
1269,5,0,0,0.5,0,0,0.5,5,0,0.031405662007909,-0.522397020620392,0.01296190676459,-0.052640229201386,-0.486240506996554,0,0,0,0,0.031405662007909,-0.022397020620392,0.01296190676459,-0.052640229201386,0.013759493003446,0,0,0,0
1270,5,0,0,0.5,0,0,0.5,5,0,0.024825142378365,-0.498541924182987,-0.025596850136743,-0.030403585531208,-0.50714165505245,0,0,0,0,0.024825142378365,0.001458075817013,-0.025596850136743,-0.030403585531208,-0.00714165505245,0,0,0,0
1271,5,0,0,0.5,0,0,0.5,5,0,-0.052470669529452,-0.511858242830076,-0.016829149019925,-0.004570244470617,-0.492822876913012,0,0,0,0,-0.052470669529452,-0.011858242830076,-0.016829149019925,-0.004570244470617,0.007177123086988,0,0,0,0
1272,5,0,0,0.5,0,0,0.5,5,0,0.02726806362296,-0.472645302795291,0.038791572830261,0.042138535543837,-0.48771498724173,0,0,0,0,0.02726806362296,0.027354697204709,0.038791572830261,0.042138535543837,0.012285012758271,0,0,0,0
1273,5,0,0,0.5,0,0,0.5,5,0,0.02530763924689,-0.495109616577582,0.01983513711277,-0.019130697090253,-0.491650157318007,0,0,0,0,0.02530763924689,0.004890383422419,0.01983513711277,-0.019130697090253,0.008349842681993,0,0,0,0
1274,5,0,0,0.5,0,0,0.5,5,0,0.038453387738388,-0.477177493110192,0.031339695110388,0.00171922692073,-0.489699211322539,0,0,0,0,0.038453387738388,0.022822506889808,0.031339695110388,0.00171922692073,0.010300788677461,0,0,0,0
1275,5,0,0,0.5,0,0,0.5,5,0,-0.00088545596431,-0.496549232940194,-0.029214451576062,-0.035224512795192,-0.514407366366444,0,0,0,0,-0.00088545596431,0.003450767059806,-0.029214451576062,-0.035224512795192,-0.014407366366444,0,0,0,0
1276,5,0,0,0.5,0,0,0.5,5,0,0.004632038590388,-0.523733193647735,-0.014872585312244,-0.027801803908106,-0.443366950054029,0,0,0,0,0.004632038590388,-0.023733193647735,-0.014872585312244,-0.027801803908106,0.056633049945971,0,0,0,0
1277,5,0,0,0.5,0,0,0.5,5,0,0.021529709991177,-0.48484595811583,-0.002801481389774,0.017445072549648,-0.470936708154316,0,0,0,0,0.021529709991177,0.01515404188417,-0.002801481389774,0.017445072549648,0.029063291845684,0,0,0,0
1278,5,0,0,0.5,0,0,0.5,5,0,-0.044879792654708,-0.500807622144329,-0.072418533601371,-0.014254974370902,-0.536956755411342,0,0,0,0,-0.044879792654708,-0.000807622144329,-0.072418533601371,-0.014254974370902,-0.036956755411342,0,0,0,0
1279,5,0,0,0.5,0,0,0.5,5,0,0.023993703406078,-0.527205736836684,-0.023075801151965,-0.049259987736472,-0.503548566306151,0,0,0,0,0.023993703406078,-0.027205736836684,-0.023075801151965,-0.049259987736472,-0.003548566306151,0,0,0,0
1280,5,0,0,0.5,0,0,0.5,5,0,-0.053805968275818,-0.499582352971425,-0.035487842039326,0.025356227266501,-0.514441764657265,0,0,0,0,-0.053805968275818,0.000417647028574,-0.035487842039326,0.025356227266501,-0.014441764657265,0,0,0,0
1281,5,0,0,0.5,0,0,0.5,5,0,-0.009310713821126,-0.500712221573389,-0.030274220694657,-0.012557591635619,-0.547201737278162,0,0,0,0,-0.009310713821126,-0.000712221573389,-0.030274220694657,-0.012557591635619,-0.047201737278162,0,0,0,0
1282,5,0,0,0.5,0,0,0.5,5,0,0.01544246747282,-0.453807794750501,0.004602350017802,0.034455494553065,-0.497266461132964,0,0,0,0,0.01544246747282,0.046192205249499,0.004602350017802,0.034455494553065,0.002733538867036,0,0,0,0
1283,5,0,0,0.5,0,0,0.5,5,0,-0.109467887290914,-0.538829254479212,-0.098825464949014,0.020628628793171,-0.494796294709141,0,0,0,0,-0.109467887290914,-0.038829254479212,-0.098825464949014,0.020628628793171,0.005203705290859,0,0,0,0
1284,5,0,0,0.5,0,0,0.5,5,0,-0.029425219578435,-0.518168050657463,0.050845137228089,0.023119760339031,-0.434633561903366,0,0,0,0,-0.029425219578435,-0.018168050657463,0.050845137228089,0.023119760339031,0.065366438096634,0,0,0,0
1285,5,0,0,0.5,0,0,0.5,5,0,-0.025368418854352,-0.469714059678398,3.31998900944819E-05,0.040696876746289,-0.475421460887963,0,0,0,0,-0.025368418854352,0.030285940321602,3.31998900944819E-05,0.040696876746289,0.024578539112037,0,0,0,0
1286,5,0,0,0.5,0,0,0.5,5,0,-0.025596019579686,-0.527233963171984,-0.040091588203327,-0.01682564830035,-0.482984314368158,0,0,0,0,-0.025596019579686,-0.027233963171984,-0.040091588203327,-0.01682564830035,0.017015685631842,0,0,0,0
1287,5,0,0,0.5,0,0,0.5,5,0,-0.00260766392453,-0.471443145177179,-0.005105806293372,0.008592638532479,-0.518731075122064,0,0,0,0,-0.00260766392453,0.028556854822821,-0.005105806293372,0.008592638532479,-0.018731075122064,0,0,0,0
1288,5,0,0,0.5,0,0,0.5,5,0,-0.039666592787425,-0.49273611787059,-0.02555062494439,-0.008660913282098,-0.508336140731049,0,0,0,0,-0.039666592787425,0.00726388212941,-0.02555062494439,-0.008660913282098,-0.008336140731049,0,0,0,0
1289,5,0,0,0.5,0,0,0.5,5,0,0.018190455828973,-0.550046916959492,0.035137626610183,-0.0354090538058,-0.464289402835367,0,0,0,0,0.018190455828973,-0.050046916959492,0.035137626610183,-0.0354090538058,0.035710597164634,0,0,0,0
1290,5,0,0,0.5,0,0,0.5,5,0,-0.027617325335121,-0.533194010224031,-0.042717129979511,-0.002489557768337,-0.509770945690463,0,0,0,0,-0.027617325335121,-0.033194010224032,-0.042717129979511,-0.002489557768337,-0.009770945690463,0,0,0,0
1291,5,0,0,0.5,0,0,0.5,5,0,-0.009401620799995,-0.490164370421326,-0.059635978826671,0.011692606137266,-0.531870460894169,0,0,0,0,-0.009401620799995,0.009835629578674,-0.059635978826671,0.011692606137266,-0.031870460894169,0,0,0,0
1292,5,0,0,0.5,0,0,0.5,5,0,0.010155791341628,-0.481465532866475,-0.007112306152261,0.013160618663358,-0.538781389526553,0,0,0,0,0.010155791341628,0.018534467133525,-0.007112306152261,0.013160618663358,-0.038781389526553,0,0,0,0
1293,5,0,0,0.5,0,0,0.5,5,0,0.005483854649988,-0.522036276801459,0.020741253787975,-0.01840716273131,-0.484467681987774,0,0,0,0,0.005483854649988,-0.022036276801459,0.020741253787975,-0.01840716273131,0.015532318012226,0,0,0,0
1294,5,0,0,0.5,0,0,0.5,5,0,-0.024292236470445,-0.466180794054675,-0.03322489036674,0.039418787080906,-0.521788721528326,0,0,0,0,-0.024292236470445,0.033819205945325,-0.03322489036674,0.039418787080906,-0.021788721528326,0,0,0,0
1295,5,0,0,0.5,0,0,0.5,5,0,0.00141456170111,-0.480853411889026,0.010019841431461,-0.02460972080995,-0.50408518993024,0,0,0,0,0.00141456170111,0.019146588110974,0.010019841431461,-0.02460972080995,-0.00408518993024,0,0,0,0
1296,5,0,0,0.5,0,0,0.5,5,0,0.016226185816041,-0.531570264752693,0.015824355963238,-0.05032986161195,-0.479012219829232,0,0,0,0,0.016226185816041,-0.031570264752693,0.015824355963238,-0.05032986161195,0.020987780170768,0,0,0,0
1297,5,0,0,0.5,0,0,0.5,5,0,-0.013202016249244,-0.511501704560912,-0.046106253179212,-0.029579221195422,-0.546521332442671,0,0,0,0,-0.013202016249244,-0.011501704560913,-0.046106253179212,-0.029579221195422,-0.046521332442671,0,0,0,0
1298,5,0,0,0.5,0,0,0.5,5,0,0.006321713952796,-0.524206820213962,0.031652165860981,-0.016308640326965,-0.466563214779647,0,0,0,0,0.006321713952796,-0.024206820213962,0.031652165860981,-0.016308640326965,0.033436785220353,0,0,0,0
1299,5,0,0,0.5,0,0,0.5,5,0,0.000199724669908,-0.529861809042203,-0.033955904542534,-0.05032739360111,-0.507408227002753,0,0,0,0,0.000199724669908,-0.029861809042204,-0.033955904542534,-0.05032739360111,-0.007408227002753,0,0,0,0
1300,5,0,0,0.5,0,0,0.5,5,0,0.028088267363297,-0.496639273904568,-0.005392460157235,-0.029050221956062,-0.520252952582287,0,0,0,0,0.028088267363297,0.003360726095432,-0.005392460157235,-0.029050221956062,-0.020252952582287,0,0,0,0
1301,5,0,0,0.5,0,0,0.5,5,0,0.024110877796052,-0.494463650221563,-0.02038426298575,-0.046194384561558,-0.531997250499774,0,0,0,0,0.024110877796052,0.005536349778437,-0.02038426298575,-0.046194384561558,-0.031997250499774,0,0,0,0
1302,5,0,0,0.5,0,0,0.5,5,0,-0.011079046073977,-0.484818166165624,0.003070824994992,-0.007192485581489,-0.475266729688283,0,0,0,0,-0.011079046073977,0.015181833834376,0.003070824994992,-0.007192485581489,0.024733270311717,0,0,0,0
1303,5,0,0,0.5,0,0,0.5,5,0,0.038350001549243,-0.499722604148406,0.012225643966903,-0.018584491071541,-0.517004064994482,0,0,0,0,0.038350001549243,0.000277395851594,0.012225643966903,-0.018584491071541,-0.017004064994482,0,0,0,0
1304,5,0,0,0.5,0,0,0.5,5,0,0.018430362734788,-0.499287540366481,0.033068540680022,-0.015938893513178,-0.500397241215816,0,0,0,0,0.018430362734788,0.000712459633519,0.033068540680022,-0.015938893513178,-0.000397241215816,0,0,0,0
1305,5,0,0,0.5,0,0,0.5,5,0,-0.002900377579981,-0.505919698112649,-0.035853979424201,-0.008575939543344,-0.509743009208473,0,0,0,0,-0.002900377579981,-0.005919698112649,-0.035853979424201,-0.008575939543344,-0.009743009208473,0,0,0,0
1306,5,0,0,0.5,0,0,0.5,5,0,0.03457936387948,-0.504830618985267,6.48079828737269E-05,-0.026009986710983,-0.487922633585735,0,0,0,0,0.03457936387948,-0.004830618985267,6.48079828737269E-05,-0.026009986710983,0.012077366414265,0,0,0,0
1307,5,0,0,0.5,0,0,0.5,5,0,0.008660759906688,-0.496050979429907,0.013702739293184,0.003012587987259,-0.488430708674888,0,0,0,0,0.008660759906688,0.003949020570093,0.013702739293184,0.003012587987259,0.011569291325112,0,0,0,0
1308,5,0,0,0.5,0,0,0.5,5,0,-0.009218864432444,-0.487760268715842,-0.023376430673008,-0.004261115191094,-0.467565493051661,0,0,0,0,-0.009218864432444,0.012239731284158,-0.023376430673008,-0.004261115191094,0.03243450694834,0,0,0,0
1309,5,0,0,0.5,0,0,0.5,5,0,0.025237981665164,-0.419859731777696,0.003713849934117,0.046013257401104,-0.551357853857132,0,0,0,0,0.025237981665164,0.080140268222304,0.003713849934117,0.046013257401104,-0.051357853857132,0,0,0,0
1310,5,0,0,0.5,0,0,0.5,5,0,-0.004197293561278,-0.449588486727119,0.000282163295908,0.025396619848429,-0.525935622788977,0,0,0,0,-0.004197293561278,0.050411513272881,0.000282163295908,0.025396619848429,-0.025935622788977,0,0,0,0
1311,5,0,0,0.5,0,0,0.5,5,0,0.016369035376388,-0.498823377713658,0.016251623739079,-0.012987434970707,-0.51188808050311,0,0,0,0,0.016369035376388,0.001176622286342,0.016251623739079,-0.012987434970707,-0.01188808050311,0,0,0,0
1312,5,0,0,0.5,0,0,0.5,5,0,-0.030496905039596,-0.545946156411682,-0.082751279438456,-0.06811124562564,-0.494914078487677,0,0,0,0,-0.030496905039596,-0.045946156411682,-0.082751279438456,-0.06811124562564,0.005085921512323,0,0,0,0
1313,5,0,0,0.5,0,0,0.5,5,0,-0.019043630456986,-0.515156894962831,-0.012091493872317,-0.017287768432438,-0.503448938182778,0,0,0,0,-0.019043630456986,-0.015156894962831,-0.012091493872317,-0.017287768432438,-0.003448938182778,0,0,0,0
1314,5,0,0,0.5,0,0,0.5,5,0,-0.041922334022053,-0.501721887073043,-0.00743673272796,-0.007050847720111,-0.460915462718832,0,0,0,0,-0.041922334022053,-0.001721887073044,-0.00743673272796,-0.007050847720111,0.039084537281168,0,0,0,0
1315,5,0,0,0.5,0,0,0.5,5,0,-0.006716014727364,-0.482240122304565,0.016468520542053,0.021311907308449,-0.48152770771292,0,0,0,0,-0.006716014727364,0.017759877695435,0.016468520542053,0.021311907308449,0.01847229228708,0,0,0,0
1316,5,0,0,0.5,0,0,0.5,5,0,0.00907219767565,-0.566392083767862,0.035281958494122,-0.055934993906176,-0.425536841808436,0,0,0,0,0.00907219767565,-0.066392083767862,0.035281958494122,-0.055934993906176,0.074463158191565,0,0,0,0
1317,5,0,0,0.5,0,0,0.5,5,0,0.03031735556968,-0.546363796048855,-0.018131239247155,-0.038959251996778,-0.50511335683038,0,0,0,0,0.03031735556968,-0.046363796048855,-0.018131239247155,-0.038959251996778,-0.00511335683038,0,0,0,0
1318,5,0,0,0.5,0,0,0.5,5,0,0.017599523781747,-0.438437612751451,0.018174220482654,0.045205102219648,-0.549870585315065,0,0,0,0,0.017599523781747,0.06156238724855,0.018174220482654,0.045205102219648,-0.049870585315065,0,0,0,0
1319,5,0,0,0.5,0,0,0.5,5,0,-0.024741783218287,-0.468573895653074,-0.024116363282661,0.061593329222664,-0.519431627731706,0,0,0,0,-0.024741783218287,0.031426104346926,-0.024116363282661,0.061593329222664,-0.019431627731706,0,0,0,0
1320,5,0,0,0.5,0,0,0.5,5,0,-0.001788049515575,-0.519271326886408,-0.032901420713259,-0.012480849508876,-0.523960337122093,0,0,0,0,-0.001788049515575,-0.019271326886408,-0.032901420713259,-0.012480849508876,-0.023960337122093,0,0,0,0
1321,5,0,0,0.5,0,0,0.5,5,0,-0.046366788554754,-0.537417804016777,-0.048803465093203,-0.027461705620258,-0.485854878353302,0,0,0,0,-0.046366788554754,-0.037417804016777,-0.048803465093203,-0.027461705620258,0.014145121646698,0,0,0,0
1322,5,0,0,0.5,0,0,0.5,5,0,-0.011689283958236,-0.50395734830317,0.036926182631718,0.000754211954075,-0.457601677387622,0,0,0,0,-0.011689283958236,-0.00395734830317,0.036926182631718,0.000754211954075,0.042398322612378,0,0,0,0
1323,5,0,0,0.5,0,0,0.5,5,0,0.038559049411762,-0.465514891325626,-0.005967937814356,0.01202895093212,-0.548605887304576,0,0,0,0,0.038559049411762,0.034485108674374,-0.005967937814356,0.01202895093212,-0.048605887304576,0,0,0,0
1324,5,0,0,0.5,0,0,0.5,5,0,0.038950866991243,-0.450284453696801,0.020419782126347,-0.006270778923917,-0.559111769372708,0,0,0,0,0.038950866991243,0.049715546303199,0.020419782126347,-0.006270778923917,-0.059111769372708,0,0,0,0
1325,5,0,0,0.5,0,0,0.5,5,0,-0.029597624387272,-0.485228988975811,-0.041826785269616,0.024101986442892,-0.498829195775058,0,0,0,0,-0.029597624387272,0.014771011024189,-0.041826785269616,0.024101986442892,0.001170804224942,0,0,0,0
1326,5,0,0,0.5,0,0,0.5,5,0,0.003811212474592,-0.496234880086934,0.021603659507517,0.007443517217383,-0.498355691031186,0,0,0,0,0.003811212474592,0.003765119913066,0.021603659507517,0.007443517217383,0.001644308968814,0,0,0,0
1327,5,0,0,0.5,0,0,0.5,5,0,0.004000019479113,-0.505740043068542,-0.037042897427164,-0.010365004547011,-0.557642637202005,0,0,0,0,0.004000019479113,-0.005740043068542,-0.037042897427164,-0.010365004547011,-0.057642637202005,0,0,0,0
1328,5,0,0,0.5,0,0,0.5,5,0,-0.002421918046673,-0.492586677269298,-0.040410931897609,0.014160293010633,-0.522924111739546,0,0,0,0,-0.002421918046673,0.007413322730702,-0.040410931897609,0.014160293010633,-0.022924111739547,0,0,0,0
1329,5,0,0,0.5,0,0,0.5,5,0,-0.050530878779327,-0.520704799797535,-0.060091545752821,-0.004797579963596,-0.500253787569138,0,0,0,0,-0.050530878779327,-0.020704799797535,-0.060091545752821,-0.004797579963596,-0.000253787569138,0,0,0,0
1330,5,0,0,0.5,0,0,0.5,5,0,0.007347223914676,-0.480554596464141,0.050552201320601,0.03892126360907,-0.449191541964067,0,0,0,0,0.007347223914676,0.019445403535859,0.050552201320601,0.03892126360907,0.050808458035933,0,0,0,0
1331,5,0,0,0.5,0,0,0.5,5,0,-0.014688795110951,-0.475532396837988,-0.021592326840229,0.041030972302521,-0.52588644718966,0,0,0,0,-0.014688795110951,0.024467603162012,-0.021592326840229,0.041030972302521,-0.02588644718966,0,0,0,0
1332,5,0,0,0.5,0,0,0.5,5,0,0.039447425036165,-0.522469213874446,0.020806342339169,-0.034700079208975,-0.486604575896894,0,0,0,0,0.039447425036165,-0.022469213874447,0.020806342339169,-0.034700079208975,0.013395424103106,0,0,0,0
1333,5,0,0,0.5,0,0,0.5,5,0,0.037953087080258,-0.539234473194499,0.021302470068963,-0.019878136218436,-0.481197382690566,0,0,0,0,0.037953087080258,-0.039234473194499,0.021302470068963,-0.019878136218436,0.018802617309434,0,0,0,0
1334,5,0,0,0.5,0,0,0.5,5,0,-0.003000379302012,-0.454190640485799,-0.000292496820373,0.049470350996433,-0.517925234453221,0,0,0,0,-0.003000379302012,0.045809359514201,-0.000292496820373,0.049470350996433,-0.017925234453221,0,0,0,0
1335,5,0,0,0.5,0,0,0.5,5,0,0.032917369402372,-0.505227054102708,0.003297062302752,-0.037743910734936,-0.50317086911696,0,0,0,0,0.032917369402372,-0.005227054102708,0.003297062302752,-0.037743910734936,-0.00317086911696,0,0,0,0
