Run #,AR Order,MA Order,AR 1-lag Coeff,AR 2-lag Coeff,AR 3-lag Coeff,BIC AR Order,BIC MA Order,Fitted AR 1-lag Coeff,Fitted AR 2-lag Coeff,Fitted AR 3-lag Coeff,Fitted AR 4-lag Coeff,Fitted AR 5-lag Coeff,Fitted MA 1-lag Coeff,Fitted MA 2-lag Coeff,Diff in AR 1-lag Coeff,Diff in AR 2-lag Coeff,Diff in AR 3-lag Coeff,Diff in AR 4-lag Coeff,Diff in AR 5-lag Coeff,Diff in MA 1-lag Coeff,Diff in MA 2-lag Coeff
1191,3,0,0,0.2,0.8,3,0,0.015650540653925,-0.188930348407178,-0.805303912807411,0,0,0,0,0.015650540653925,0.011069651592822,-0.005303912807411,0,0,0,0
1192,3,0,0,0.2,0.8,3,0,-0.004148022826734,-0.190766688888985,-0.803758101399102,0,0,0,0,-0.004148022826734,0.009233311111015,-0.003758101399102,0,0,0,0
1193,3,0,0,0.2,0.8,3,0,0.005342983567038,-0.174947501368477,-0.826933717877137,0,0,0,0,0.005342983567038,0.025052498631524,-0.026933717877137,0,0,0,0
1194,3,0,0,0.2,0.8,3,0,0.035775326333182,-0.216114871806942,-0.746115661921525,0,0,0,0,0.035775326333182,-0.016114871806943,0.053884338078475,0,0,0,0
1195,3,0,0,0.2,0.8,3,0,0.013137009524462,-0.189459101639272,-0.803609914650207,0,0,0,0,0.013137009524462,0.010540898360728,-0.003609914650207,0,0,0,0
1196,3,0,0,0.2,0.8,3,0,0.010794338523161,-0.177260897685686,-0.809261422265375,0,0,0,0,0.010794338523161,0.022739102314314,-0.009261422265375,0,0,0,0
1197,3,0,0,0.2,0.8,3,0,0.010540807674019,-0.206172104266929,-0.798368502642066,0,0,0,0,0.010540807674019,-0.006172104266929,0.001631497357934,0,0,0,0
1198,3,0,0,0.2,0.8,3,0,0.037804541723553,-0.224847357322205,-0.793572466983826,0,0,0,0,0.037804541723553,-0.024847357322205,0.006427533016174,0,0,0,0
1199,3,0,0,0.2,0.8,3,0,0.000945071389452,-0.209173240796186,-0.837523043305762,0,0,0,0,0.000945071389452,-0.009173240796186,-0.037523043305762,0,0,0,0
1200,3,0,0,0.2,0.8,3,0,-0.024421573103316,-0.214597931337645,-0.79662376095366,0,0,0,0,-0.024421573103316,-0.014597931337645,0.00337623904634,0,0,0,0
1201,3,0,0,0.2,0.8,3,0,0.023344153328544,-0.226026622948586,-0.750490678509256,0,0,0,0,0.023344153328544,-0.026026622948586,0.049509321490744,0,0,0,0
1202,3,0,0,0.2,0.8,3,0,-0.016901754010446,-0.17826461433977,-0.805812124413474,0,0,0,0,-0.016901754010446,0.02173538566023,-0.005812124413474,0,0,0,0
1203,3,0,0,0.2,0.8,3,0,-0.018484208646669,-0.218515657101043,-0.785425414629484,0,0,0,0,-0.018484208646669,-0.018515657101043,0.014574585370517,0,0,0,0
1204,3,0,0,0.2,0.8,3,0,-0.052647911307342,-0.180214491814774,-0.812921622070344,0,0,0,0,-0.052647911307342,0.019785508185226,-0.012921622070344,0,0,0,0
1205,3,0,0,0.2,0.8,3,0,0.007996895199441,-0.219150248840586,-0.792441535805841,0,0,0,0,0.007996895199441,-0.019150248840586,0.007558464194159,0,0,0,0
1206,3,0,0,0.2,0.8,3,0,0.026545886148689,-0.203722770053847,-0.794437173837795,0,0,0,0,0.026545886148689,-0.003722770053847,0.005562826162205,0,0,0,0
1207,3,0,0,0.2,0.8,3,0,0.023158233533735,-0.240563051989397,-0.78960605035067,0,0,0,0,0.023158233533735,-0.040563051989397,0.01039394964933,0,0,0,0
1208,3,0,0,0.2,0.8,3,0,0.018407447654728,-0.224390857072655,-0.792775470158164,0,0,0,0,0.018407447654728,-0.024390857072655,0.007224529841836,0,0,0,0
1209,3,0,0,0.2,0.8,3,0,-0.014345164520583,-0.192178873258279,-0.805026578093338,0,0,0,0,-0.014345164520583,0.007821126741721,-0.005026578093338,0,0,0,0
1210,3,0,0,0.2,0.8,3,0,0.027182321172904,-0.23696807611728,-0.778779386135259,0,0,0,0,0.027182321172904,-0.03696807611728,0.021220613864741,0,0,0,0
1211,3,0,0,0.2,0.8,3,0,-0.000613257932584,-0.1924794767113,-0.807480397696345,0,0,0,0,-0.000613257932584,0.0075205232887,-0.007480397696345,0,0,0,0
1212,3,0,0,0.2,0.8,3,0,-0.005922702020063,-0.195182931811398,-0.806743368890904,0,0,0,0,-0.005922702020063,0.004817068188602,-0.006743368890904,0,0,0,0
1213,3,0,0,0.2,0.8,3,0,0.028638539775398,-0.214562679483217,-0.775358920442447,0,0,0,0,0.028638539775398,-0.014562679483218,0.024641079557554,0,0,0,0
1214,3,0,0,0.2,0.8,3,0,-0.002807545370785,-0.197033325244249,-0.819367733718181,0,0,0,0,-0.002807545370785,0.002966674755751,-0.019367733718181,0,0,0,0
1215,3,0,0,0.2,0.8,3,0,0.003324009457523,-0.202733423769221,-0.800491701486875,0,0,0,0,0.003324009457523,-0.002733423769221,-0.000491701486875,0,0,0,0
1216,3,0,0,0.2,0.8,3,0,0.00537954988291,-0.191828565555021,-0.810795472575327,0,0,0,0,0.00537954988291,0.008171434444979,-0.010795472575327,0,0,0,0
1217,3,0,0,0.2,0.8,3,0,-0.003834063401736,-0.214122460506393,-0.789500040796313,0,0,0,0,-0.003834063401736,-0.014122460506393,0.010499959203687,0,0,0,0
1218,3,0,0,0.2,0.8,3,0,0.006864002558778,-0.207634320113625,-0.794865490837877,0,0,0,0,0.006864002558778,-0.007634320113625,0.005134509162123,0,0,0,0
1219,3,0,0,0.2,0.8,3,0,0.009178984198292,-0.236278480420524,-0.796445054198693,0,0,0,0,0.009178984198292,-0.036278480420524,0.003554945801308,0,0,0,0
1220,3,0,0,0.2,0.8,3,0,-0.018719956870404,-0.20169403284095,-0.778327684088609,0,0,0,0,-0.018719956870404,-0.00169403284095,0.021672315911391,0,0,0,0
1221,3,0,0,0.2,0.8,3,0,-0.020269583066496,-0.190202919238113,-0.83115163437646,0,0,0,0,-0.020269583066496,0.009797080761887,-0.03115163437646,0,0,0,0
1222,3,0,0,0.2,0.8,3,1,-0.059420234768579,-0.160252773715819,-0.824714411879571,0,0,0.120202043075806,0,-0.059420234768579,0.039747226284182,-0.024714411879571,0,0,-0.120202043075806,0
1223,3,0,0,0.2,0.8,3,0,0.010088305035194,-0.218881006301571,-0.803524294853245,0,0,0,0,0.010088305035194,-0.018881006301571,-0.003524294853245,0,0,0,0
1224,3,0,0,0.2,0.8,3,0,-0.018720868197823,-0.190995786565629,-0.816886725519102,0,0,0,0,-0.018720868197823,0.009004213434371,-0.016886725519102,0,0,0,0
1225,3,0,0,0.2,0.8,3,0,-0.018355301745079,-0.208389023809865,-0.835533737134757,0,0,0,0,-0.018355301745079,-0.008389023809865,-0.035533737134757,0,0,0,0
1226,3,0,0,0.2,0.8,3,0,-0.027087922408956,-0.185810196597106,-0.778658211066571,0,0,0,0,-0.027087922408956,0.014189803402894,0.021341788933429,0,0,0,0
1227,3,0,0,0.2,0.8,3,0,0.001824488739935,-0.220662917629288,-0.79940028613744,0,0,0,0,0.001824488739935,-0.020662917629288,0.00059971386256,0,0,0,0
1228,3,0,0,0.2,0.8,3,0,-0.020533714943997,-0.179171859074794,-0.823904656722311,0,0,0,0,-0.020533714943997,0.020828140925206,-0.023904656722311,0,0,0,0
1229,3,0,0,0.2,0.8,3,0,-0.004414253857298,-0.178519745968633,-0.803548944001577,0,0,0,0,-0.004414253857298,0.021480254031367,-0.003548944001577,0,0,0,0
1230,3,0,0,0.2,0.8,3,0,0.032142936479619,-0.205408743767283,-0.799023667454958,0,0,0,0,0.032142936479619,-0.005408743767283,0.000976332545042,0,0,0,0
1231,3,0,0,0.2,0.8,3,0,0.033695965719689,-0.190378827910707,-0.793379112394119,0,0,0,0,0.033695965719689,0.009621172089293,0.006620887605881,0,0,0,0
1232,3,0,0,0.2,0.8,3,0,-0.016613919762343,-0.160545135829348,-0.813530141307253,0,0,0,0,-0.016613919762343,0.039454864170652,-0.013530141307253,0,0,0,0
1233,3,0,0,0.2,0.8,3,0,0.003196047796483,-0.201708530000296,-0.782360556659151,0,0,0,0,0.003196047796483,-0.001708530000296,0.017639443340849,0,0,0,0
1234,3,0,0,0.2,0.8,3,0,0.035272903099175,-0.220918171994098,-0.778895890470627,0,0,0,0,0.035272903099175,-0.020918171994098,0.021104109529373,0,0,0,0
1235,3,0,0,0.2,0.8,3,0,-0.009227781469756,-0.228167061545749,-0.792496201230587,0,0,0,0,-0.009227781469756,-0.028167061545749,0.007503798769413,0,0,0,0
1236,3,0,0,0.2,0.8,3,0,-0.016195177053047,-0.214651138547176,-0.790519903670413,0,0,0,0,-0.016195177053047,-0.014651138547177,0.009480096329587,0,0,0,0
1237,3,0,0,0.2,0.8,3,0,0.003166704439507,-0.20386720416644,-0.797517413917002,0,0,0,0,0.003166704439507,-0.00386720416644,0.002482586082998,0,0,0,0
1238,3,0,0,0.2,0.8,3,0,-9.05123489172155E-05,-0.211271397876384,-0.782236224300721,0,0,0,0,-9.05123489172155E-05,-0.011271397876384,0.017763775699279,0,0,0,0
1239,3,0,0,0.2,0.8,3,0,0.014002870497501,-0.189746696176035,-0.806758545879237,0,0,0,0,0.014002870497501,0.010253303823965,-0.006758545879237,0,0,0,0
1240,3,0,0,0.2,0.8,3,0,-0.007191408325088,-0.191001228916462,-0.770249463044606,0,0,0,0,-0.007191408325088,0.008998771083538,0.029750536955394,0,0,0,0
1241,3,0,0,0.2,0.8,3,0,0.006434740975088,-0.160378242505312,-0.810006088679046,0,0,0,0,0.006434740975088,0.039621757494688,-0.010006088679046,0,0,0,0
1242,3,0,0,0.2,0.8,3,0,-0.008944100711328,-0.197696380039281,-0.807053761990205,0,0,0,0,-0.008944100711328,0.002303619960719,-0.007053761990205,0,0,0,0
1243,3,0,0,0.2,0.8,3,0,-0.03268253211762,-0.199281463374105,-0.816799712794517,0,0,0,0,-0.03268253211762,0.000718536625895,-0.016799712794517,0,0,0,0
1244,3,0,0,0.2,0.8,3,0,-0.006978930138441,-0.19807359621156,-0.811759876199764,0,0,0,0,-0.006978930138441,0.00192640378844,-0.011759876199764,0,0,0,0
1245,3,0,0,0.2,0.8,3,1,-0.048285125874297,-0.158510324186349,-0.837778480477505,0,0,0.108291383374534,0,-0.048285125874297,0.041489675813651,-0.037778480477505,0,0,-0.108291383374534,0
1246,3,0,0,0.2,0.8,3,0,0.007739292384912,-0.200658227079577,-0.809176544603653,0,0,0,0,0.007739292384912,-0.000658227079577,-0.009176544603653,0,0,0,0
1247,3,0,0,0.2,0.8,3,0,-0.002601823276633,-0.212261160655671,-0.799405745824154,0,0,0,0,-0.002601823276633,-0.012261160655671,0.000594254175846,0,0,0,0
1248,3,0,0,0.2,0.8,3,0,0.009237491171678,-0.193956554512626,-0.748679236033641,0,0,0,0,0.009237491171678,0.006043445487374,0.051320763966359,0,0,0,0
1249,3,0,0,0.2,0.8,3,0,0.037060537741173,-0.231812810041532,-0.761988920810791,0,0,0,0,0.037060537741173,-0.031812810041532,0.038011079189209,0,0,0,0
1250,3,0,0,0.2,0.8,3,0,-0.016431042062316,-0.198487777926744,-0.792949514794055,0,0,0,0,-0.016431042062316,0.001512222073256,0.007050485205945,0,0,0,0
1251,3,0,0,0.2,0.8,3,0,0.022072287703308,-0.226525851704304,-0.76575234596859,0,0,0,0,0.022072287703308,-0.026525851704305,0.03424765403141,0,0,0,0
1252,3,0,0,0.2,0.8,3,0,-0.001121429348909,-0.1812206008963,-0.789443547964086,0,0,0,0,-0.001121429348909,0.0187793991037,0.010556452035914,0,0,0,0
1253,3,0,0,0.2,0.8,3,0,-0.007301644027694,-0.190385360758536,-0.806837810716045,0,0,0,0,-0.007301644027694,0.009614639241464,-0.006837810716045,0,0,0,0
1254,3,0,0,0.2,0.8,3,0,-0.016071286656191,-0.173569383497744,-0.795723669777112,0,0,0,0,-0.016071286656191,0.026430616502256,0.004276330222888,0,0,0,0
1255,3,0,0,0.2,0.8,3,0,0.023056217944093,-0.213897092984625,-0.762201168037383,0,0,0,0,0.023056217944093,-0.013897092984625,0.037798831962617,0,0,0,0
1256,3,0,0,0.2,0.8,3,0,0.033490986567861,-0.220958573900264,-0.775895246757187,0,0,0,0,0.033490986567861,-0.020958573900264,0.024104753242813,0,0,0,0
1257,3,0,0,0.2,0.8,3,0,-0.030938704121406,-0.171688448911475,-0.797798878995361,0,0,0,0,-0.030938704121406,0.028311551088525,0.002201121004639,0,0,0,0
1258,3,0,0,0.2,0.8,3,0,-0.012517034081009,-0.194550833587747,-0.773042833226278,0,0,0,0,-0.012517034081009,0.005449166412253,0.026957166773722,0,0,0,0
1259,3,0,0,0.2,0.8,3,0,0.005033816703145,-0.236009237386546,-0.772810535738422,0,0,0,0,0.005033816703145,-0.036009237386546,0.027189464261578,0,0,0,0
1260,3,0,0,0.2,0.8,3,0,0.011173752877646,-0.205642717171138,-0.798811540253111,0,0,0,0,0.011173752877646,-0.005642717171138,0.001188459746889,0,0,0,0
1261,3,0,0,0.2,0.8,3,0,0.021222143086973,-0.233332459690731,-0.777497546286931,0,0,0,0,0.021222143086973,-0.033332459690731,0.022502453713069,0,0,0,0
1262,3,0,0,0.2,0.8,3,0,-0.000774165485151,-0.219542331721647,-0.805452627154735,0,0,0,0,-0.000774165485151,-0.019542331721647,-0.005452627154735,0,0,0,0
1263,3,0,0,0.2,0.8,3,0,0.011834051664669,-0.213030523541627,-0.798249981849818,0,0,0,0,0.011834051664669,-0.013030523541627,0.001750018150182,0,0,0,0
1264,3,0,0,0.2,0.8,3,0,-0.005065706590323,-0.194396783708191,-0.79052590388526,0,0,0,0,-0.005065706590323,0.005603216291809,0.00947409611474,0,0,0,0
1265,3,0,0,0.2,0.8,3,0,0.010228078657237,-0.196509269347315,-0.777942518277875,0,0,0,0,0.010228078657237,0.003490730652685,0.022057481722125,0,0,0,0
1266,3,0,0,0.2,0.8,3,0,0.000848233557426,-0.224599483665796,-0.792046533787806,0,0,0,0,0.000848233557426,-0.024599483665796,0.007953466212194,0,0,0,0
1267,3,0,0,0.2,0.8,3,0,-0.01405306536007,-0.14084031238861,-0.805808313737107,0,0,0,0,-0.01405306536007,0.05915968761139,-0.005808313737107,0,0,0,0
1268,3,0,0,0.2,0.8,3,0,0.031454356379593,-0.200063819186725,-0.77732910869481,0,0,0,0,0.031454356379593,-6.38191867252669E-05,0.02267089130519,0,0,0,0
1269,3,0,0,0.2,0.8,3,0,0.005438236537062,-0.184536955168834,-0.790605097850591,0,0,0,0,0.005438236537062,0.015463044831166,0.009394902149409,0,0,0,0
1270,3,0,0,0.2,0.8,3,0,0.046622576043078,-0.237341588945946,-0.774031150843066,0,0,0,0,0.046622576043078,-0.037341588945946,0.025968849156935,0,0,0,0
1271,3,0,0,0.2,0.8,3,0,0.014408892096826,-0.194797895279483,-0.775368246040253,0,0,0,0,0.014408892096826,0.005202104720517,0.024631753959748,0,0,0,0
1272,3,0,0,0.2,0.8,3,0,-0.011836418617935,-0.183889494594508,-0.816559876000574,0,0,0,0,-0.011836418617935,0.016110505405492,-0.016559876000574,0,0,0,0
1273,3,0,0,0.2,0.8,3,0,-0.002946545090903,-0.213486409427994,-0.787081278589921,0,0,0,0,-0.002946545090903,-0.013486409427994,0.012918721410079,0,0,0,0
1274,3,0,0,0.2,0.8,3,0,0.03537656487436,-0.19083010003516,-0.756892668838889,0,0,0,0,0.03537656487436,0.00916989996484,0.043107331161111,0,0,0,0
1275,3,0,0,0.2,0.8,3,0,0.022904759912157,-0.179631291541947,-0.790627902104997,0,0,0,0,0.022904759912157,0.020368708458053,0.009372097895003,0,0,0,0
1276,3,0,0,0.2,0.8,3,0,-0.000689261622908,-0.196657463753203,-0.810950379926144,0,0,0,0,-0.000689261622908,0.003342536246797,-0.010950379926144,0,0,0,0
1277,3,0,0,0.2,0.8,3,0,0.011438385616748,-0.225424788624158,-0.784963012949768,0,0,0,0,0.011438385616748,-0.025424788624159,0.015036987050233,0,0,0,0
1278,3,0,0,0.2,0.8,3,0,-0.017835809128652,-0.185844163929711,-0.809281521907977,0,0,0,0,-0.017835809128652,0.014155836070289,-0.009281521907977,0,0,0,0
1279,3,0,0,0.2,0.8,3,0,-0.004034266284242,-0.181574154625528,-0.840082685911335,0,0,0,0,-0.004034266284242,0.018425845374472,-0.040082685911335,0,0,0,0
1280,3,0,0,0.2,0.8,3,0,-0.019261540740294,-0.188199080088831,-0.816553285883892,0,0,0,0,-0.019261540740294,0.011800919911169,-0.016553285883892,0,0,0,0
1281,3,0,0,0.2,0.8,3,0,0.035623549989379,-0.240215383057388,-0.785104629875513,0,0,0,0,0.035623549989379,-0.040215383057388,0.014895370124487,0,0,0,0
1282,3,0,0,0.2,0.8,3,0,0.012324972269933,-0.196315821416169,-0.785835441195199,0,0,0,0,0.012324972269933,0.003684178583831,0.014164558804801,0,0,0,0
1283,3,0,0,0.2,0.8,3,0,-0.000663890641367,-0.219487380484098,-0.783010559486148,0,0,0,0,-0.000663890641367,-0.019487380484098,0.016989440513852,0,0,0,0
1284,3,0,0,0.2,0.8,3,0,-0.030910396746045,-0.178888156547824,-0.820565521613926,0,0,0,0,-0.030910396746045,0.021111843452176,-0.020565521613926,0,0,0,0
1285,3,0,0,0.2,0.8,3,0,0.01687995312324,-0.186465391869123,-0.767615797127996,0,0,0,0,0.01687995312324,0.013534608130877,0.032384202872004,0,0,0,0
1286,3,0,0,0.2,0.8,3,0,-0.015317451986544,-0.18681503996566,-0.799091216465403,0,0,0,0,-0.015317451986544,0.01318496003434,0.000908783534597,0,0,0,0
1287,3,0,0,0.2,0.8,3,0,0.02498314924635,-0.22003572461698,-0.781665172079979,0,0,0,0,0.02498314924635,-0.020035724616981,0.018334827920021,0,0,0,0
1288,3,0,0,0.2,0.8,3,0,0.01024438756203,-0.218851853687961,-0.781101219970555,0,0,0,0,0.01024438756203,-0.018851853687961,0.018898780029445,0,0,0,0
1289,3,0,0,0.2,0.8,3,0,0.013303654110008,-0.218113376376556,-0.784142559508054,0,0,0,0,0.013303654110008,-0.018113376376556,0.015857440491946,0,0,0,0
1290,3,0,0,0.2,0.8,3,0,0.030026365813594,-0.218722074957667,-0.783548745915037,0,0,0,0,0.030026365813594,-0.018722074957667,0.016451254084964,0,0,0,0
1291,3,0,0,0.2,0.8,3,0,0.034301557118207,-0.220997757193504,-0.803686199740208,0,0,0,0,0.034301557118207,-0.020997757193504,-0.003686199740208,0,0,0,0
1292,3,0,0,0.2,0.8,3,0,-0.007873399782097,-0.199799556404679,-0.805560503251453,0,0,0,0,-0.007873399782097,0.000200443595321,-0.005560503251453,0,0,0,0
1293,3,0,0,0.2,0.8,3,0,0.009608956248163,-0.221217702471631,-0.788468210327695,0,0,0,0,0.009608956248163,-0.021217702471631,0.011531789672305,0,0,0,0
1294,3,0,0,0.2,0.8,3,0,0.012380649511435,-0.223915755727467,-0.77688912353246,0,0,0,0,0.012380649511435,-0.023915755727467,0.02311087646754,0,0,0,0
1295,3,0,0,0.2,0.8,3,0,0.051402467626672,-0.241229418676003,-0.737048504867541,0,0,0,0,0.051402467626672,-0.041229418676003,0.062951495132459,0,0,0,0
1296,3,0,0,0.2,0.8,3,0,0.022587363054993,-0.205894494699003,-0.778197640803287,0,0,0,0,0.022587363054993,-0.005894494699003,0.021802359196713,0,0,0,0
1297,3,0,0,0.2,0.8,3,0,0.006220806509612,-0.172477096711322,-0.815899152041819,0,0,0,0,0.006220806509612,0.027522903288678,-0.015899152041819,0,0,0,0
1298,3,0,0,0.2,0.8,3,0,0.019979956431676,-0.231110883207805,-0.782772605468587,0,0,0,0,0.019979956431676,-0.031110883207805,0.017227394531413,0,0,0,0
1299,3,0,0,0.2,0.8,3,0,0.007331962992448,-0.182104232210156,-0.796419343069715,0,0,0,0,0.007331962992448,0.017895767789844,0.003580656930285,0,0,0,0
1300,3,0,0,0.2,0.8,3,0,0.030113012338158,-0.203927650934923,-0.792304994765909,0,0,0,0,0.030113012338158,-0.003927650934923,0.007695005234091,0,0,0,0
1301,3,0,0,0.2,0.8,3,0,0.031867740380117,-0.206641122765904,-0.740840165588871,0,0,0,0,0.031867740380117,-0.006641122765904,0.059159834411129,0,0,0,0
1302,3,0,0,0.2,0.8,3,0,0.019949893747223,-0.197469326507378,-0.77494146015967,0,0,0,0,0.019949893747223,0.002530673492622,0.02505853984033,0,0,0,0
1303,3,0,0,0.2,0.8,3,0,0.00354578203782,-0.2179430362411,-0.784486778759981,0,0,0,0,0.00354578203782,-0.0179430362411,0.01551322124002,0,0,0,0
1304,3,0,0,0.2,0.8,3,0,-0.005903927639905,-0.189161247355833,-0.822037087863567,0,0,0,0,-0.005903927639905,0.010838752644167,-0.022037087863567,0,0,0,0
1305,3,0,0,0.2,0.8,3,0,0.006552448574683,-0.207966466541206,-0.761307166401549,0,0,0,0,0.006552448574683,-0.007966466541206,0.038692833598451,0,0,0,0
1306,3,0,0,0.2,0.8,3,0,0.012248882925521,-0.201138880709443,-0.791186414731758,0,0,0,0,0.012248882925521,-0.001138880709443,0.008813585268242,0,0,0,0
1307,3,0,0,0.2,0.8,3,0,0.014453129917946,-0.213940986419723,-0.766567909297764,0,0,0,0,0.014453129917946,-0.013940986419723,0.033432090702236,0,0,0,0
1308,3,0,0,0.2,0.8,3,0,-0.009095873148434,-0.213279199806656,-0.779389957055759,0,0,0,0,-0.009095873148434,-0.013279199806657,0.020610042944241,0,0,0,0
1309,3,0,0,0.2,0.8,3,0,0.024255704383384,-0.184770750177255,-0.772661862244635,0,0,0,0,0.024255704383384,0.015229249822745,0.027338137755365,0,0,0,0
1310,3,0,0,0.2,0.8,3,0,0.047712513893582,-0.248804437511749,-0.763063101269259,0,0,0,0,0.047712513893582,-0.048804437511749,0.036936898730741,0,0,0,0
1311,3,0,0,0.2,0.8,3,0,0.043702148832052,-0.215577139239192,-0.774978378176157,0,0,0,0,0.043702148832052,-0.015577139239192,0.025021621823843,0,0,0,0
1312,3,0,0,0.2,0.8,3,0,-0.012726058700703,-0.206832274235417,-0.805134909988931,0,0,0,0,-0.012726058700703,-0.006832274235417,-0.005134909988931,0,0,0,0
1313,3,0,0,0.2,0.8,3,0,-0.007537366285923,-0.172752643050237,-0.824247983594903,0,0,0,0,-0.007537366285923,0.027247356949763,-0.024247983594903,0,0,0,0
1314,3,0,0,0.2,0.8,3,0,-0.014129143334198,-0.19663574547548,-0.800562517977311,0,0,0,0,-0.014129143334198,0.00336425452452,-0.000562517977311,0,0,0,0
1315,3,0,0,0.2,0.8,3,0,-0.002958371378772,-0.211203682874458,-0.788609525351589,0,0,0,0,-0.002958371378772,-0.011203682874458,0.011390474648411,0,0,0,0
1316,3,0,0,0.2,0.8,3,0,-0.018601276024628,-0.201654742207914,-0.786642895213042,0,0,0,0,-0.018601276024628,-0.001654742207914,0.013357104786958,0,0,0,0
1317,3,0,0,0.2,0.8,3,0,-0.012956293381362,-0.193829283201541,-0.794406561386978,0,0,0,0,-0.012956293381362,0.006170716798459,0.005593438613022,0,0,0,0
1318,3,0,0,0.2,0.8,3,0,-0.013886072858711,-0.200828244599726,-0.845843362349844,0,0,0,0,-0.013886072858711,-0.000828244599726,-0.045843362349844,0,0,0,0
1319,3,0,0,0.2,0.8,3,0,-0.013347964214505,-0.195839477241297,-0.807000807007156,0,0,0,0,-0.013347964214505,0.004160522758703,-0.007000807007156,0,0,0,0
1320,3,0,0,0.2,0.8,3,0,0.002720560342481,-0.209124550974361,-0.78075206214463,0,0,0,0,0.002720560342481,-0.009124550974361,0.01924793785537,0,0,0,0
1321,3,0,0,0.2,0.8,3,0,-0.015888049660388,-0.172250843821015,-0.819804076016903,0,0,0,0,-0.015888049660388,0.027749156178985,-0.019804076016903,0,0,0,0
1322,3,0,0,0.2,0.8,3,0,0.012941379355201,-0.193221654467317,-0.769087765510058,0,0,0,0,0.012941379355201,0.006778345532683,0.030912234489942,0,0,0,0
1323,3,0,0,0.2,0.8,3,0,-0.014065839725778,-0.190837513287276,-0.80855475746988,0,0,0,0,-0.014065839725778,0.009162486712724,-0.00855475746988,0,0,0,0
1324,3,0,0,0.2,0.8,3,0,0.030874332910633,-0.229295311495154,-0.790974935137833,0,0,0,0,0.030874332910633,-0.029295311495154,0.009025064862167,0,0,0,0
1325,3,0,0,0.2,0.8,3,0,-0.017220623100411,-0.179924306343419,-0.808903668760371,0,0,0,0,-0.017220623100411,0.020075693656582,-0.008903668760372,0,0,0,0
1326,3,0,0,0.2,0.8,3,0,0.003867935074714,-0.20588865055394,-0.780905535051665,0,0,0,0,0.003867935074714,-0.00588865055394,0.019094464948336,0,0,0,0
1327,3,0,0,0.2,0.8,3,0,-0.017035865582826,-0.184105432155511,-0.835406017012326,0,0,0,0,-0.017035865582826,0.015894567844489,-0.035406017012326,0,0,0,0
1328,3,0,0,0.2,0.8,3,0,-0.006115669966958,-0.179138616025045,-0.818268792014371,0,0,0,0,-0.006115669966958,0.020861383974955,-0.018268792014371,0,0,0,0
1329,3,0,0,0.2,0.8,3,0,0.012279764784071,-0.211597809479549,-0.776149415484698,0,0,0,0,0.012279764784071,-0.011597809479549,0.023850584515302,0,0,0,0
1330,3,0,0,0.2,0.8,3,0,0.018313144267283,-0.204806419813184,-0.791663866640626,0,0,0,0,0.018313144267283,-0.004806419813184,0.008336133359374,0,0,0,0
1331,3,0,0,0.2,0.8,3,0,-0.005524042533696,-0.191607414158805,-0.802768989316303,0,0,0,0,-0.005524042533696,0.008392585841195,-0.002768989316303,0,0,0,0
1332,3,0,0,0.2,0.8,3,0,0.009457904044324,-0.195776297176987,-0.800347146900324,0,0,0,0,0.009457904044324,0.004223702823013,-0.000347146900324,0,0,0,0
1333,3,0,0,0.2,0.8,3,0,0.028158235079597,-0.226976011269283,-0.765335034114144,0,0,0,0,0.028158235079597,-0.026976011269284,0.034664965885856,0,0,0,0
1334,3,0,0,0.2,0.8,3,0,0.003252197356749,-0.224349768363611,-0.786367906328437,0,0,0,0,0.003252197356749,-0.024349768363611,0.013632093671563,0,0,0,0
1335,3,0,0,0.2,0.8,3,0,0.007168297237471,-0.189909342450335,-0.820485966685422,0,0,0,0,0.007168297237471,0.010090657549665,-0.020485966685423,0,0,0,0
1336,3,0,0,0.2,0.8,3,0,0.003629294055192,-0.202271626513639,-0.791680583885526,0,0,0,0,0.003629294055192,-0.002271626513639,0.008319416114474,0,0,0,0
1337,3,0,0,0.2,0.8,3,0,-0.01632569392345,-0.162169022572388,-0.829511185622843,0,0,0,0,-0.01632569392345,0.037830977427612,-0.029511185622844,0,0,0,0
1338,3,0,0,0.2,0.8,3,0,0.012509755948363,-0.197449702657995,-0.777840619759005,0,0,0,0,0.012509755948363,0.002550297342005,0.022159380240995,0,0,0,0
1339,3,0,0,0.2,0.8,3,0,-0.010907689934443,-0.194527955910613,-0.801193329095532,0,0,0,0,-0.010907689934443,0.005472044089387,-0.001193329095532,0,0,0,0
1340,3,0,0,0.2,0.8,3,0,0.003889745153441,-0.227217415980225,-0.795515737905338,0,0,0,0,0.003889745153441,-0.027217415980225,0.004484262094662,0,0,0,0
1341,3,0,0,0.2,0.8,3,0,-0.003853820170622,-0.199896797631457,-0.77321057763884,0,0,0,0,-0.003853820170622,0.000103202368543,0.02678942236116,0,0,0,0
1342,3,0,0,0.2,0.8,3,0,0.004525648961981,-0.234400747764133,-0.776617276781632,0,0,0,0,0.004525648961981,-0.034400747764133,0.023382723218368,0,0,0,0
1343,3,0,0,0.2,0.8,3,0,0.003813426699994,-0.198245916385674,-0.786047156931056,0,0,0,0,0.003813426699994,0.001754083614326,0.013952843068944,0,0,0,0
1344,3,0,0,0.2,0.8,3,0,-0.019092830074194,-0.19626647095599,-0.794764908834599,0,0,0,0,-0.019092830074194,0.00373352904401,0.005235091165401,0,0,0,0
