Run #,AR Order,MA Order,AR 1-lag Coeff,AR 2-lag Coeff,AR 3-lag Coeff,AR 4-lag Coeff,AR 5-lag Coeff,AR 6-lag Coeff,BIC AR Order,BIC MA Order,Fitted AR 1-lag Coeff,Fitted AR 2-lag Coeff,Fitted AR 3-lag Coeff,Fitted AR 4-lag Coeff,Fitted AR 5-lag Coeff,Fitted AR 6-lag Coeff,Fitted AR 7-lag Coeff,Fitted AR 8-lag Coeff,Fitted MA 1-lag Coeff,Fitted MA 2-lag Coeff,Diff in AR 1-lag Coeff,Diff in AR 2-lag Coeff,Diff in AR 3-lag Coeff,Diff in AR 4-lag Coeff,Diff in AR 5-lag Coeff,Diff in AR 6-lag Coeff,Diff in AR 7-lag Coeff,Diff in AR 8-lag Coeff,Diff in MA 1-lag Coeff,Diff in MA 2-lag Coeff
12,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.006387805511401987,-0.048380616193761196,-0.42062652633374953,0.0024703784391516097,-0.27705375294167567,-0.300755960090254,0,0,0,0,-0.006387805511401987,-0.048380616193761196,-0.020626526333749506,0.0024703784391516097,0.02294624705832432,-0.0007559600902540264,0,0,0,0
13,6,0,0,0,0.4,0,0.3,0.3,6,0,0.015546666489726746,-0.03120106132220806,-0.37481241784807884,0.008156953122465206,-0.3378037206769859,-0.303360429223907,0,0,0,0,0.015546666489726746,-0.03120106132220806,0.025187582151921184,0.008156953122465206,-0.0378037206769859,-0.003360429223907002,0,0,0,0
14,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.006355381448813285,-0.025370473625238612,-0.4338493450151844,-0.056649425719221255,-0.26525775291733955,-0.3346245550896686,0,0,0,0,-0.006355381448813285,-0.025370473625238612,-0.033849345015184384,-0.056649425719221255,0.03474224708266044,-0.03462455508966861,0,0,0,0
15,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.09595493805426553,-0.054258678555136886,-0.43036218550600525,-0.040231378074766316,-0.32954651131419027,-0.3400249606555063,0,0,0,0,-0.09595493805426553,-0.054258678555136886,-0.030362185506005224,-0.040231378074766316,-0.029546511314190282,-0.040024960655506314,0,0,0,0
16,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.007090504311037318,-0.017097288429103904,-0.35400576895969577,-0.02755605044717001,-0.3101633702144267,-0.28971344928953285,0,0,0,0,-0.007090504311037318,-0.017097288429103904,0.045994231040304256,-0.02755605044717001,-0.010163370214426704,0.010286550710467135,0,0,0,0
17,6,0,0,0,0.4,0,0.3,0.3,6,0,0.0063216425749050426,0.07484633781426035,-0.3290037974359966,0.011785241784494,-0.27804545937991093,-0.2355876982657066,0,0,0,0,0.0063216425749050426,0.07484633781426035,0.07099620256400341,0.011785241784494,0.021954540620089058,0.06441230173429338,0,0,0,0
18,6,0,0,0,0.4,0,0.3,0.3,6,0,0.019316997537158792,0.01554210393649906,-0.3932854860125289,-0.032089405192875696,-0.30048624056417317,-0.29925279988305126,0,0,0,0,0.019316997537158792,0.01554210393649906,0.006714513987471138,-0.032089405192875696,-0.0004862405641731793,0.0007472001169487319,0,0,0,0
19,6,0,0,0,0.4,0,0.3,0.3,6,0,0.023620660077758815,0.024923474898351134,-0.43348759706386264,0.01351596214838812,-0.25376357923131515,-0.2667476798158063,0,0,0,0,0.023620660077758815,0.024923474898351134,-0.03348759706386262,0.01351596214838812,0.04623642076868484,0.03325232018419366,0,0,0,0
20,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.09184565817241992,-0.017574637803597658,-0.4332592818934733,-0.03402013089762479,-0.3125450615620768,-0.3267585327335147,0,0,0,0,-0.09184565817241992,-0.017574637803597658,-0.03325928189347327,-0.03402013089762479,-0.012545061562076798,-0.026758532733514695,0,0,0,0
21,6,0,0,0,0.4,0,0.3,0.3,6,0,0.04224296406754441,0.026592747750094948,-0.3879830794620954,0.025399517943113344,-0.28539402779560036,-0.2729772059226767,0,0,0,0,0.04224296406754441,0.026592747750094948,0.012016920537904596,0.025399517943113344,0.014605972204399631,0.027022794077323276,0,0,0,0
22,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.004932311686866392,-0.00808767434755536,-0.4268781495697885,0.02567528026918087,-0.30337761561730087,-0.33525013029321543,0,0,0,0,-0.004932311686866392,-0.00808767434755536,-0.026878149569788456,0.02567528026918087,-0.0033776156173008776,-0.03525013029321544,0,0,0,0
23,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.026072338575818504,0.028968219010981892,-0.42370951091942566,-0.061816216261041466,-0.2659789353906501,-0.2955858947347566,0,0,0,0,-0.026072338575818504,0.028968219010981892,-0.023709510919425636,-0.061816216261041466,0.034021064609349894,0.004414105265243384,0,0,0,0
24,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.006953297433931818,0.02039046452615767,-0.4667454017040168,0.04246527956228831,-0.26801833041667283,-0.3255158935894034,0,0,0,0,-0.006953297433931818,0.02039046452615767,-0.06674540170401677,0.04246527956228831,0.031981669583327155,-0.025515893589403427,0,0,0,0
25,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.004206412773476498,-0.02974935375360253,-0.3867677401481776,-0.009104072203523168,-0.3135888433596809,-0.29964178136037467,0,0,0,0,-0.004206412773476498,-0.02974935375360253,0.013232259851822414,-0.009104072203523168,-0.013588843359680913,0.0003582186396253184,0,0,0,0
26,6,0,0,0,0.4,0,0.3,0.3,6,0,0.03585296085031808,0.0010253891748952361,-0.4452856749941521,0.017730456506756552,-0.29710338398579805,-0.3168723133501991,0,0,0,0,0.03585296085031808,0.0010253891748952361,-0.04528567499415209,0.017730456506756552,0.002896616014201936,-0.01687231335019912,0,0,0,0
27,6,0,0,0,0.4,0,0.3,0.3,6,0,0.0471451302908332,0.011139631246030079,-0.41774317131501126,0.030621438288418016,-0.26599492076228415,-0.2931273527588554,0,0,0,0,0.0471451302908332,0.011139631246030079,-0.01774317131501124,0.030621438288418016,0.03400507923771584,0.006872647241144614,0,0,0,0
28,6,0,0,0,0.4,0,0.3,0.3,6,0,0.02583062880829448,-0.015179238482576258,-0.41896789604993223,0.049919851141872196,-0.3168800479690314,-0.3330571829155723,0,0,0,0,0.02583062880829448,-0.015179238482576258,-0.01896789604993221,0.049919851141872196,-0.01688004796903142,-0.0330571829155723,0,0,0,0
29,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.015115906498378753,-0.02011312449696478,-0.39212204977351506,-0.01327219275751255,-0.336905936173022,-0.2792771110196367,0,0,0,0,-0.015115906498378753,-0.02011312449696478,0.007877950226484964,-0.01327219275751255,-0.036905936173022014,0.020722888980363285,0,0,0,0
30,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.05092473933679656,-0.0019120374000684802,-0.3908196943562782,-0.03123355396392132,-0.299601005363841,-0.3227711014666883,0,0,0,0,-0.05092473933679656,-0.0019120374000684802,0.009180305643721798,-0.03123355396392132,0.0003989946361590002,-0.022771101466688315,0,0,0,0
31,6,0,0,0,0.4,0,0.3,0.3,6,0,0.04930799770300695,0.04901504756866247,-0.40354971541609763,0.03656505725798395,-0.2746568548064574,-0.2898036017999666,0,0,0,0,0.04930799770300695,0.04901504756866247,-0.0035497154160976097,0.03656505725798395,0.025343145193542582,0.010196398200033374,0,0,0,0
32,6,0,0,0,0.4,0,0.3,0.3,6,0,0.01339617911666477,-0.010083068826315936,-0.39112412609718994,-0.018959188249285153,-0.3220066652410012,-0.27230310605506164,0,0,0,0,0.01339617911666477,-0.010083068826315936,0.008875873902810083,-0.018959188249285153,-0.0220066652410012,0.02769689394493835,0,0,0,0
33,6,0,0,0,0.4,0,0.3,0.3,6,0,0.006655527170842196,0.00433107255379626,-0.340096299373338,-0.007700622525770791,-0.262548507123603,-0.2483021196810558,0,0,0,0,0.006655527170842196,0.00433107255379626,0.059903700626662004,-0.007700622525770791,0.037451492876396986,0.05169788031894418,0,0,0,0
34,6,0,0,0,0.4,0,0.3,0.3,6,0,0.012835742910090597,0.05389788715720931,-0.41896196491330934,-0.016218209952716965,-0.3426488905650734,-0.3000817171074461,0,0,0,0,0.012835742910090597,0.05389788715720931,-0.018961964913309315,-0.016218209952716965,-0.04264889056507343,-8.171710744608873e-05,0,0,0,0
35,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.029431559192473276,0.00989977391475234,-0.4184854072102642,0.001258581846932148,-0.23306813040402796,-0.29316328293555627,0,0,0,0,-0.029431559192473276,0.00989977391475234,-0.018485407210264204,0.001258581846932148,0.06693186959597203,0.00683671706444372,0,0,0,0
36,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.03837445601309061,0.003610981380029899,-0.40170865648550547,0.022985199132267646,-0.3135791785696353,-0.23858683185195825,0,0,0,0,-0.03837445601309061,0.003610981380029899,-0.0017086564855054442,0.022985199132267646,-0.013579178569635308,0.061413168148041736,0,0,0,0
37,6,0,0,0,0.4,0,0.3,0.3,6,0,0.031145833478497142,0.017251578831605156,-0.412330973977687,-0.01915618885458891,-0.2604795306514202,-0.29727541600628715,0,0,0,0,0.031145833478497142,0.017251578831605156,-0.012330973977686954,-0.01915618885458891,0.03952046934857978,0.002724583993712837,0,0,0,0
38,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.010077887559499982,0.022088805675013333,-0.3674149481486024,-0.0448004580922544,-0.2896891119582943,-0.27702912667147594,0,0,0,0,-0.010077887559499982,0.022088805675013333,0.032585051851397595,-0.0448004580922544,0.010310888041705712,0.022970873328524044,0,0,0,0
39,6,0,0,0,0.4,0,0.3,0.3,6,0,0.021875690304915957,0.01641509364162238,-0.38836712057414563,-0.01705960677540178,-0.30628403390927506,-0.2517140600725239,0,0,0,0,0.021875690304915957,0.01641509364162238,0.011632879425854392,-0.01705960677540178,-0.006284033909275066,0.048285939927476096,0,0,0,0
40,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.011701788367789082,-0.038729177438730375,-0.38596220172715123,0.0569444346975782,-0.30839697631225615,-0.33442559079937606,0,0,0,0,-0.011701788367789082,-0.038729177438730375,0.01403779827284879,0.0569444346975782,-0.008396976312256166,-0.03442559079937607,0,0,0,0
41,6,0,0,0,0.4,0,0.3,0.3,6,0,0.0070833625637206216,0.020662631145314577,-0.40981186611268455,0.004830909127702979,-0.26152034178037725,-0.33001146459291025,0,0,0,0,0.0070833625637206216,0.020662631145314577,-0.00981186611268453,0.004830909127702979,0.03847965821962274,-0.030011464592910264,0,0,0,0
42,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.055145118666804015,-0.00479843957485854,-0.33514311122407076,-0.003833952548185993,-0.3300622927281089,-0.26966849921612385,0,0,0,0,-0.055145118666804015,-0.00479843957485854,0.06485688877592927,-0.003833952548185993,-0.030062292728108897,0.030331500783876142,0,0,0,0
43,6,0,0,0,0.4,0,0.3,0.3,6,0,0.009903951613194809,0.02603686887240369,-0.3798912610711691,0.025764225596370552,-0.3023632927308265,-0.2724097389691875,0,0,0,0,0.009903951613194809,0.02603686887240369,0.020108738928830916,0.025764225596370552,-0.0023632927308265272,0.02759026103081247,0,0,0,0
44,6,0,0,0,0.4,0,0.3,0.3,6,0,0.029709432249742526,0.02767752684461553,-0.443197772350738,0.039806116716341836,-0.2691457085153072,-0.3578260040201175,0,0,0,0,0.029709432249742526,0.02767752684461553,-0.04319777235073796,0.039806116716341836,0.030854291484692764,-0.057826004020117505,0,0,0,0
45,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.00939021946304143,0.022522988463423044,-0.3992790548824651,-0.008437994998456842,-0.310383600445006,-0.30778980937409023,0,0,0,0,-0.00939021946304143,0.022522988463423044,0.0007209451175348991,-0.008437994998456842,-0.010383600445006025,-0.00778980937409024,0,0,0,0
46,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.027118660587103022,-0.03820383111641841,-0.37442898119574675,-0.01714539784826645,-0.324365531529969,-0.28548546744123243,0,0,0,0,-0.027118660587103022,-0.03820383111641841,0.025571018804253276,-0.01714539784826645,-0.02436553152996901,0.014514532558767557,0,0,0,0
47,6,0,0,0,0.4,0,0.3,0.3,6,0,0.03964399504964533,0.003643005288812229,-0.4232433697366301,0.06624092587173487,-0.30212210498547315,-0.32226936626735486,0,0,0,0,0.03964399504964533,0.003643005288812229,-0.023243369736630104,0.06624092587173487,-0.002122104985473161,-0.022269366267354873,0,0,0,0
48,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.061518612608917125,0.0034269896194631423,-0.40199562938335565,-0.03366500914189431,-0.3241493084133158,-0.34139149515736456,0,0,0,0,-0.061518612608917125,0.0034269896194631423,-0.001995629383355624,-0.03366500914189431,-0.024149308413315806,-0.041391495157364566,0,0,0,0
49,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.043503032556128224,-0.013041249277331014,-0.4167421494087624,0.03030301465285036,-0.3569314837857542,-0.34376126633113313,0,0,0,0,-0.043503032556128224,-0.013041249277331014,-0.016742149408762397,0.03030301465285036,-0.05693148378575419,-0.04376126633113314,0,0,0,0
50,6,0,0,0,0.4,0,0.3,0.3,6,0,0.012695049908429054,-0.002885347653956426,-0.4443190131038578,-0.0018321995467448131,-0.3195408782574235,-0.3180548071434052,0,0,0,0,0.012695049908429054,-0.002885347653956426,-0.044319013103857774,-0.0018321995467448131,-0.01954087825742351,-0.018054807143405238,0,0,0,0
51,6,0,0,0,0.4,0,0.3,0.3,6,1,0.2299671749868621,-0.022087761346166714,-0.366048514436739,0.09649213530550749,-0.32503578911627057,-0.21631871261213143,0,0,-0.2692730768480088,0,0.2299671749868621,-0.022087761346166714,0.033951485563261,0.09649213530550749,-0.02503578911627058,0.08368128738786856,0,0,-0.2692730768480088,0
52,6,0,0,0,0.4,0,0.3,0.3,6,0,0.014622777038595533,0.0052495525483005935,-0.3569032686538488,-0.017898678518829737,-0.29235589356023056,-0.28231465011950274,0,0,0,0,0.014622777038595533,0.0052495525483005935,0.04309673134615122,-0.017898678518829737,0.007644106439769427,0.017685349880497248,0,0,0,0
53,6,0,0,0,0.4,0,0.3,0.3,6,0,0.0007490409755963601,0.009864687054155767,-0.36330789871007363,0.0027628247359437405,-0.27071773908302643,-0.3013935604523749,0,0,0,0,0.0007490409755963601,0.009864687054155767,0.03669210128992639,0.0027628247359437405,0.029282260916973557,-0.0013935604523749312,0,0,0,0
54,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.06157012349590824,-0.034357081900309575,-0.39926604766909024,-0.01697503470158357,-0.2988867235476226,-0.3037595618027289,0,0,0,0,-0.06157012349590824,-0.034357081900309575,0.0007339523309097817,-0.01697503470158357,0.0011132764523774097,-0.0037595618027289057,0,0,0,0
55,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.005596907312093169,0.01937179876682424,-0.354360408388498,0.04700804424018912,-0.3399164675639874,-0.28257448065273993,0,0,0,0,-0.005596907312093169,0.01937179876682424,0.045639591611501995,0.04700804424018912,-0.03991646756398742,0.017425519347260054,0,0,0,0
56,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.01845797084128091,0.0365842000817595,-0.38833744856998764,-0.01684568815386198,-0.3303683130196191,-0.3534419426998531,0,0,0,0,-0.01845797084128091,0.0365842000817595,0.01166255143001238,-0.01684568815386198,-0.03036831301961912,-0.053441942699853084,0,0,0,0
57,6,0,0,0,0.4,0,0.3,0.3,6,0,0.01362209630198949,-0.0031357948583154477,-0.375627214938271,0.0009046702231453225,-0.29776026958408786,-0.27818055342586,0,0,0,0,0.01362209630198949,-0.0031357948583154477,0.02437278506172902,0.0009046702231453225,0.0022397304159121334,0.021819446574139978,0,0,0,0
58,6,0,0,0,0.4,0,0.3,0.3,6,0,-3.391011892492357e-06,-0.004310301191381432,-0.31508786452063886,-0.012689703354333639,-0.30675633179309136,-0.23744916596867607,0,0,0,0,-3.391011892492357e-06,-0.004310301191381432,0.08491213547936116,-0.012689703354333639,-0.006756331793091375,0.06255083403132392,0,0,0,0
59,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.019459713868431636,-0.004207824950731857,-0.37680697682557224,-0.056781009475793134,-0.3146666469857591,-0.28426656883966034,0,0,0,0,-0.019459713868431636,-0.004207824950731857,0.023193023174427785,-0.056781009475793134,-0.014666646985759091,0.01573343116033965,0,0,0,0
60,6,0,0,0,0.4,0,0.3,0.3,6,0,0.02235161112140706,0.007472438678285134,-0.42068598516586386,0.0769449385807888,-0.3129520616150071,-0.2735636283718902,0,0,0,0,0.02235161112140706,0.007472438678285134,-0.02068598516586384,0.0769449385807888,-0.012952061615007116,0.0264363716281098,0,0,0,0
61,6,0,0,0,0.4,0,0.3,0.3,6,0,0.014412040614884769,0.007248016024222379,-0.42689232150305,0.01000708241805802,-0.3276032300663585,-0.31943379984597553,0,0,0,0,0.014412040614884769,0.007248016024222379,-0.026892321503049987,0.01000708241805802,-0.02760323006635851,-0.01943379984597554,0,0,0,0
62,6,0,0,0,0.4,0,0.3,0.3,6,0,0.014574170158440633,-0.03768901824299563,-0.37754244674963255,0.02720162978458398,-0.27992428092326527,-0.2974373638364283,0,0,0,0,0.014574170158440633,-0.03768901824299563,0.022457553250367468,0.02720162978458398,0.02007571907673472,0.0025626361635716632,0,0,0,0
63,6,0,0,0,0.4,0,0.3,0.3,6,0,0.021407001682826193,0.0025020575704223997,-0.37330827879266837,-0.0024317083177492053,-0.27766561639045106,-0.27446319812753806,0,0,0,0,0.021407001682826193,0.0025020575704223997,0.026691721207331653,-0.0024317083177492053,0.022334383609548925,0.025536801872461934,0,0,0,0
64,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.008815691327327832,0.01431209549353029,-0.3882094130218442,0.019587534749490015,-0.3357499530924679,-0.28774927926736527,0,0,0,0,-0.008815691327327832,0.01431209549353029,0.011790586978155826,0.019587534749490015,-0.03574995309246792,0.012250720732634723,0,0,0,0
65,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.043487259773923786,0.0008764472408204112,-0.4033980766911837,-0.04532213380189117,-0.26843894932509565,-0.24393972587176685,0,0,0,0,-0.043487259773923786,0.0008764472408204112,-0.0033980766911836935,-0.04532213380189117,0.031561050674904334,0.05606027412823314,0,0,0,0
66,6,0,0,0,0.4,0,0.3,0.3,6,0,0.07350403998895876,-0.015727769046139393,-0.3804694628881447,0.0012054003540404217,-0.26856615536070794,-0.3120550936697589,0,0,0,0,0.07350403998895876,-0.015727769046139393,0.019530537111855317,0.0012054003540404217,0.03143384463929205,-0.012055093669758932,0,0,0,0
67,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.03331292006597933,0.028848882068533643,-0.41629420279861984,-0.0179431230610277,-0.27534115736854076,-0.3345073529352792,0,0,0,0,-0.03331292006597933,0.028848882068533643,-0.016294202798619817,-0.0179431230610277,0.024658842631459232,-0.034507352935279234,0,0,0,0
68,6,0,0,0,0.4,0,0.3,0.3,6,0,0.0022831698582381488,0.022281943699959686,-0.3967871432312926,0.01372489028010386,-0.32896022447060824,-0.3204212429770949,0,0,0,0,0.0022831698582381488,0.022281943699959686,0.003212856768707417,0.01372489028010386,-0.028960224470608253,-0.02042124297709491,0,0,0,0
69,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.02734746806365003,-0.016727493469018397,-0.3875278141886134,-0.009591344388051865,-0.3206073932647149,-0.31955987423174537,0,0,0,0,-0.02734746806365003,-0.016727493469018397,0.012472185811386649,-0.009591344388051865,-0.02060739326471489,-0.019559874231745378,0,0,0,0
70,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.05683897016251943,-0.03984754165115803,-0.4385366047297567,-0.023529415368598663,-0.2625242340088765,-0.31972923041592366,0,0,0,0,-0.05683897016251943,-0.03984754165115803,-0.038536604729756674,-0.023529415368598663,0.03747576599112351,-0.01972923041592367,0,0,0,0
71,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.00703345109307614,0.05018349601651788,-0.4264670225329736,0.01926756964454429,-0.3011425479944521,-0.3353305168750441,0,0,0,0,-0.00703345109307614,0.05018349601651788,-0.02646702253297356,0.01926756964454429,-0.0011425479944521255,-0.03533051687504413,0,0,0,0
72,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.01358226295299271,0.04648485150766676,-0.3713140032049127,-0.04924030390407787,-0.2254923694655095,-0.26772505392886464,0,0,0,0,-0.01358226295299271,0.04648485150766676,0.02868599679508732,-0.04924030390407787,0.0745076305344905,0.032274946071135346,0,0,0,0
73,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.02333137475130631,0.0062832152287637085,-0.401048688454875,0.02733855248689029,-0.29999443369465995,-0.2811415136488401,0,0,0,0,-0.02333137475130631,0.0062832152287637085,-0.0010486884548749908,0.02733855248689029,5.5663053400434315e-06,0.018858486351159887,0,0,0,0
74,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.048131161271169946,-0.012086539408874351,-0.38793644279032685,-0.018120217993302695,-0.27508366734262674,-0.3159658437923187,0,0,0,0,-0.048131161271169946,-0.012086539408874351,0.01206355720967317,-0.018120217993302695,0.024916332657373252,-0.01596584379231869,0,0,0,0
75,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.057977260962227814,-0.008283100806318035,-0.40757822541428557,-0.02198963134312469,-0.32856036811272865,-0.3341278423893323,0,0,0,0,-0.057977260962227814,-0.008283100806318035,-0.007578225414285544,-0.02198963134312469,-0.028560368112728662,-0.03412784238933231,0,0,0,0
76,6,0,0,0,0.4,0,0.3,0.3,6,0,0.02279843239390815,0.023871794122249376,-0.42515935257042187,0.0025703912454825006,-0.28232378526553553,-0.31777900646194523,0,0,0,0,0.02279843239390815,0.023871794122249376,-0.025159352570421845,0.0025703912454825006,0.017676214734464457,-0.017779006461945246,0,0,0,0
77,6,0,0,0,0.4,0,0.3,0.3,6,0,0.022957562787596156,-0.03373453145180267,-0.3709798552478179,-0.0004628009236124324,-0.3216499621267304,-0.292046269667801,0,0,0,0,0.022957562787596156,-0.03373453145180267,0.02902014475218212,-0.0004628009236124324,-0.021649962126730427,0.007953730332198983,0,0,0,0
78,6,0,0,0,0.4,0,0.3,0.3,6,0,0.06070545448142975,-0.04507509436938373,-0.41289046696328374,0.061872014255106425,-0.3127295070668674,-0.3161208333233073,0,0,0,0,0.06070545448142975,-0.04507509436938373,-0.01289046696328372,0.061872014255106425,-0.01272950706686743,-0.016120833323307326,0,0,0,0
79,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.0461421895343708,-0.03412647383123457,-0.43061884701236297,0.02725404382031721,-0.31851326569803395,-0.3240698895353111,0,0,0,0,-0.0461421895343708,-0.03412647383123457,-0.03061884701236295,0.02725404382031721,-0.018513265698033965,-0.024069889535311084,0,0,0,0
80,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.03794687623522772,0.029898287922155938,-0.37761451765020937,0.009869717126101211,-0.2978892536922857,-0.27080522907228827,0,0,0,0,-0.03794687623522772,0.029898287922155938,0.022385482349790653,0.009869717126101211,0.002110746307714295,0.029194770927711722,0,0,0,0
81,6,0,0,0,0.4,0,0.3,0.3,6,0,0.00788044440577551,0.0009744963928381527,-0.4349452517752201,0.030959928232223825,-0.33727635610841006,-0.2925484616994978,0,0,0,0,0.00788044440577551,0.0009744963928381527,-0.034945251775220065,0.030959928232223825,-0.03727635610841007,0.007451538300502214,0,0,0,0
82,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.05822960993226849,-0.015597201435899977,-0.42121008764553675,-0.015005924671385555,-0.2949904303757712,-0.27938009669143193,0,0,0,0,-0.05822960993226849,-0.015597201435899977,-0.021210087645536724,-0.015005924671385555,0.005009569624228771,0.020619903308568055,0,0,0,0
83,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.01896059493001659,0.0262418881876182,-0.3702102994753741,-0.029539255745500738,-0.30031341892304825,-0.3235269480229962,0,0,0,0,-0.01896059493001659,0.0262418881876182,0.02978970052462593,-0.029539255745500738,-0.0003134189230482587,-0.023526948022996208,0,0,0,0
84,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.0017682492368432667,0.02789685946793444,-0.3696719326631114,0.023132307457281225,-0.32910376047583106,-0.3118743349437217,0,0,0,0,-0.0017682492368432667,0.02789685946793444,0.030328067336888642,0.023132307457281225,-0.029103760475831075,-0.011874334943721698,0,0,0,0
85,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.03529891525281271,0.03975806274057842,-0.4906690021688372,-0.04033441610278114,-0.25029512967733497,-0.3143753648502456,0,0,0,0,-0.03529891525281271,0.03975806274057842,-0.09066900216883717,-0.04033441610278114,0.04970487032266502,-0.014375364850245598,0,0,0,0
86,6,0,0,0,0.4,0,0.3,0.3,6,0,0.019543908030171225,-0.030009570917613623,-0.36641834993819483,0.014766165146219621,-0.30918447264812865,-0.28464957888165054,0,0,0,0,0.019543908030171225,-0.030009570917613623,0.03358165006180519,0.014766165146219621,-0.009184472648128661,0.015350421118349444,0,0,0,0
87,6,0,0,0,0.4,0,0.3,0.3,6,0,0.05460589722392421,-0.03801930973406884,-0.4139426010614027,0.037445119840877124,-0.29203049285184196,-0.27859250133668756,0,0,0,0,0.05460589722392421,-0.03801930973406884,-0.01394260106140266,0.037445119840877124,0.007969507148158028,0.02140749866331243,0,0,0,0
88,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.013636859474242952,0.024813878459006875,-0.4071674673689316,-0.011796286887997599,-0.3104934862508137,-0.3139839293130918,0,0,0,0,-0.013636859474242952,0.024813878459006875,-0.00716746736893159,-0.011796286887997599,-0.0104934862508137,-0.013983929313091836,0,0,0,0
89,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.009173535845955538,-0.009296291924449593,-0.3700774192275169,0.011990881942004938,-0.22574800795440478,-0.3267424846265467,0,0,0,0,-0.009173535845955538,-0.009296291924449593,0.02992258077248311,0.011990881942004938,0.07425199204559521,-0.026742484626546714,0,0,0,0
90,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.03610867456234994,-0.04785423542107584,-0.39801151685443587,0.002727017919920499,-0.32806072628254696,-0.33683012014516617,0,0,0,0,-0.03610867456234994,-0.04785423542107584,0.001988483145564157,0.002727017919920499,-0.028060726282546966,-0.03683012014516618,0,0,0,0
91,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.06549852512275263,0.005603258771010561,-0.4204847850198834,-0.01916291292907412,-0.32664015227356086,-0.2936982257583402,0,0,0,0,-0.06549852512275263,0.005603258771010561,-0.020484785019883378,-0.01916291292907412,-0.02664015227356087,0.0063017742416597855,0,0,0,0
92,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.052314997910771564,-0.0010779337831763013,-0.38668209939462006,0.048474455417905266,-0.3378758153051053,-0.3179488786922997,0,0,0,0,-0.052314997910771564,-0.0010779337831763013,0.013317900605379962,0.048474455417905266,-0.03787581530510531,-0.01794887869229972,0,0,0,0
93,6,0,0,0,0.4,0,0.3,0.3,6,0,0.03518120074478388,0.007565986634338636,-0.37146961356037883,0.011781758722542012,-0.2732190775447833,-0.30084500435234474,0,0,0,0,0.03518120074478388,0.007565986634338636,0.02853038643962119,0.011781758722542012,0.026780922455216682,-0.000845004352344747,0,0,0,0
94,6,0,0,0,0.4,0,0.3,0.3,6,0,0.008241727745809738,0.02077584822261575,-0.4593970163257003,0.018380435444602376,-0.33715890956756867,-0.29414647745599126,0,0,0,0,0.008241727745809738,0.02077584822261575,-0.05939701632570027,0.018380435444602376,-0.037158909567568676,0.005853522544008727,0,0,0,0
95,6,0,0,0,0.4,0,0.3,0.3,6,0,0.0038059302394662237,-0.014718310537312478,-0.3972394845031775,0.027728449877211937,-0.33094926948611997,-0.3100509653626022,0,0,0,0,0.0038059302394662237,-0.014718310537312478,0.0027605154968225465,0.027728449877211937,-0.03094926948611998,-0.010050965362602193,0,0,0,0
