Run #,AR Order,MA Order,AR 1-lag Coeff,AR 2-lag Coeff,AR 3-lag Coeff,AR 4-lag Coeff,BIC AR Order,BIC MA Order,Fitted AR 1-lag Coeff,Fitted AR 2-lag Coeff,Fitted AR 3-lag Coeff,Fitted AR 4-lag Coeff,Fitted AR 5-lag Coeff,Fitted AR 6-lag Coeff,Fitted MA 1-lag Coeff,Fitted MA 2-lag Coeff,Diff in AR 1-lag Coeff,Diff in AR 2-lag Coeff,Diff in AR 3-lag Coeff,Diff in AR 4-lag Coeff,Diff in AR 5-lag Coeff,Diff in AR 6-lag Coeff,Diff in MA 1-lag Coeff,Diff in MA 2-lag Coeff
113,4,0,0,0,0,0.8,4,0,-0.006205155177868,0.006480678966534,-0.024774531960492,-0.776689736647467,0,0,0,0,-0.006205155177868,0.006480678966534,-0.024774531960492,0.023310263352533,0,0,0,0
114,4,0,0,0,0,0.8,4,0,-0.001905358358244,-0.004675975027807,0.009834140376868,-0.804330240746734,0,0,0,0,-0.001905358358244,-0.004675975027807,0.009834140376868,-0.004330240746734,0,0,0,0
115,4,0,0,0,0,0.8,4,0,0.024380712264043,-0.026351149245826,0.039693810908763,-0.805265991914382,0,0,0,0,0.024380712264043,-0.026351149245826,0.039693810908763,-0.005265991914382,0,0,0,0
116,4,0,0,0,0,0.8,4,0,-0.007571622775233,-0.01577016119331,-0.009529114221469,-0.791994036846125,0,0,0,0,-0.007571622775233,-0.01577016119331,-0.009529114221469,0.008005963153875,0,0,0,0
117,4,0,0,0,0,0.8,4,0,-0.006467390195779,0.01997458568753,-0.004213739701212,-0.80742941746771,0,0,0,0,-0.006467390195779,0.01997458568753,-0.004213739701212,-0.00742941746771,0,0,0,0
118,4,0,0,0,0,0.8,4,0,0.022529135413914,0.043689754627106,0.01642397392945,-0.794508843074694,0,0,0,0,0.022529135413914,0.043689754627106,0.01642397392945,0.005491156925306,0,0,0,0
119,4,0,0,0,0,0.8,4,0,-0.005891030787346,-0.020132641128861,-0.000345119521637,-0.823136644604459,0,0,0,0,-0.005891030787346,-0.020132641128861,-0.000345119521637,-0.023136644604459,0,0,0,0
120,4,0,0,0,0,0.8,4,0,0.002828750334027,-0.031924849341551,-0.01037594835352,-0.824879968636257,0,0,0,0,0.002828750334027,-0.031924849341551,-0.01037594835352,-0.024879968636257,0,0,0,0
121,4,0,0,0,0,0.8,4,0,-0.018416678407435,0.027910423923614,-0.013771866061044,-0.810296109031993,0,0,0,0,-0.018416678407435,0.027910423923614,-0.013771866061044,-0.010296109031993,0,0,0,0
122,4,0,0,0,0,0.8,4,0,0.039692366945748,-0.011557142145041,-0.022630410410651,-0.808738725697545,0,0,0,0,0.039692366945748,-0.011557142145041,-0.022630410410651,-0.008738725697545,0,0,0,0
123,4,0,0,0,0,0.8,4,0,0.029525950356905,0.023178904950621,-0.005969210790416,-0.784877222287842,0,0,0,0,0.029525950356905,0.023178904950621,-0.005969210790416,0.015122777712158,0,0,0,0
124,4,0,0,0,0,0.8,4,0,-0.020911953138635,-0.028834418779386,0.015734435620669,-0.822290191969751,0,0,0,0,-0.020911953138635,-0.028834418779386,0.015734435620669,-0.022290191969751,0,0,0,0
125,4,0,0,0,0,0.8,4,0,-0.002060388190064,-0.03614281239399,0.011981602321951,-0.818848009652375,0,0,0,0,-0.002060388190064,-0.03614281239399,0.011981602321951,-0.018848009652376,0,0,0,0
126,4,0,0,0,0,0.8,4,0,0.001987254089077,-0.00558533495467,-0.009956963697423,-0.787477092014375,0,0,0,0,0.001987254089077,-0.00558533495467,-0.009956963697423,0.012522907985625,0,0,0,0
127,4,0,0,0,0,0.8,4,0,-0.018850313830368,0.033364624515589,0.026032518127047,-0.803760442098711,0,0,0,0,-0.018850313830368,0.033364624515589,0.026032518127047,-0.003760442098711,0,0,0,0
128,4,0,0,0,0,0.8,4,0,-0.019538169932397,0.014464229536264,-0.003102801531477,-0.825063962929054,0,0,0,0,-0.019538169932397,0.014464229536264,-0.003102801531477,-0.025063962929054,0,0,0,0
129,4,0,0,0,0,0.8,4,0,0.00281733910713,0.000263296444006,-0.018894934285501,-0.799410989342556,0,0,0,0,0.00281733910713,0.000263296444006,-0.018894934285501,0.000589010657444,0,0,0,0
130,4,0,0,0,0,0.8,4,0,-0.013075173997051,-0.01270551079721,-0.008815042029117,-0.782687136976521,0,0,0,0,-0.013075173997051,-0.01270551079721,-0.008815042029117,0.017312863023479,0,0,0,0
131,4,0,0,0,0,0.8,4,0,-0.00768616229342,-0.040259146797212,0.004653048118496,-0.786312203706048,0,0,0,0,-0.00768616229342,-0.040259146797212,0.004653048118496,0.013687796293952,0,0,0,0
132,4,0,0,0,0,0.8,4,0,-0.033628022276626,0.00531586063813,-0.000615301726308,-0.819557887854395,0,0,0,0,-0.033628022276626,0.00531586063813,-0.000615301726308,-0.019557887854395,0,0,0,0
133,4,0,0,0,0,0.8,4,0,0.022141342136254,-0.013381720274252,0.016089011591551,-0.794126938522827,0,0,0,0,0.022141342136254,-0.013381720274252,0.016089011591551,0.005873061477173,0,0,0,0
134,4,0,0,0,0,0.8,4,0,-0.019784719174606,0.005830468415328,-0.010165653520052,-0.756202418931667,0,0,0,0,-0.019784719174606,0.005830468415328,-0.010165653520052,0.043797581068333,0,0,0,0
135,4,0,0,0,0,0.8,4,0,-0.014974681380878,-0.015012066309833,-0.002832555888429,-0.833557737274552,0,0,0,0,-0.014974681380878,-0.015012066309833,-0.002832555888429,-0.033557737274552,0,0,0,0
136,4,0,0,0,0,0.8,4,0,0.027379215055976,0.008310312293794,-4.49521944606082E-05,-0.802518251868172,0,0,0,0,0.027379215055976,0.008310312293794,-4.49521944606082E-05,-0.002518251868172,0,0,0,0
137,4,0,0,0,0,0.8,4,0,0.002672997899493,0.0003503788765,0.003229619861257,-0.816263390074448,0,0,0,0,0.002672997899493,0.0003503788765,0.003229619861257,-0.016263390074448,0,0,0,0
138,4,0,0,0,0,0.8,4,0,-0.028445747205161,0.001412502216269,-0.022020339344791,-0.775709047846734,0,0,0,0,-0.028445747205161,0.001412502216269,-0.022020339344791,0.024290952153266,0,0,0,0
139,4,0,0,0,0,0.8,4,0,0.009058403299411,0.002257399759489,0.008804352655385,-0.788671780925981,0,0,0,0,0.009058403299411,0.002257399759489,0.008804352655385,0.011328219074019,0,0,0,0
140,4,0,0,0,0,0.8,4,0,-0.019739261802645,0.007890784725105,-0.023538906264657,-0.798933202864843,0,0,0,0,-0.019739261802645,0.007890784725105,-0.023538906264657,0.001066797135157,0,0,0,0
141,4,0,0,0,0,0.8,4,0,0.014942595388451,-0.03294897001516,0.000371343206842,-0.770369853701458,0,0,0,0,0.014942595388451,-0.03294897001516,0.000371343206842,0.029630146298542,0,0,0,0
142,4,0,0,0,0,0.8,4,0,0.006670674684911,0.010252196810662,-0.022313527962111,-0.824171322405155,0,0,0,0,0.006670674684911,0.010252196810662,-0.022313527962111,-0.024171322405155,0,0,0,0
143,4,0,0,0,0,0.8,4,0,0.004997036203156,0.02654823960131,-0.008805823031666,-0.795933155112191,0,0,0,0,0.004997036203156,0.02654823960131,-0.008805823031666,0.004066844887809,0,0,0,0
144,4,0,0,0,0,0.8,4,0,0.014019198107123,-0.015977059893567,-0.013154723563712,-0.803291658279733,0,0,0,0,0.014019198107123,-0.015977059893567,-0.013154723563712,-0.003291658279733,0,0,0,0
145,4,0,0,0,0,0.8,4,0,0.003879984665908,0.01233822074165,-0.034082630369931,-0.798190862098347,0,0,0,0,0.003879984665908,0.01233822074165,-0.034082630369931,0.001809137901653,0,0,0,0
146,4,0,0,0,0,0.8,4,0,0.014250189424315,-0.008596451221623,-0.030361256762313,-0.771489134925717,0,0,0,0,0.014250189424315,-0.008596451221623,-0.030361256762313,0.028510865074283,0,0,0,0
147,4,0,0,0,0,0.8,4,0,-0.023552555576888,0.012236126053112,-0.014697010985774,-0.786017449249419,0,0,0,0,-0.023552555576888,0.012236126053112,-0.014697010985774,0.013982550750581,0,0,0,0
148,4,0,0,0,0,0.8,4,0,-0.001497495742522,0.003957966222815,-0.017729455098761,-0.808770969352903,0,0,0,0,-0.001497495742522,0.003957966222815,-0.017729455098761,-0.008770969352903,0,0,0,0
149,4,0,0,0,0,0.8,4,0,0.015897210420336,0.026744345424804,-0.027267442486581,-0.811481334118976,0,0,0,0,0.015897210420336,0.026744345424804,-0.027267442486581,-0.011481334118977,0,0,0,0
150,4,0,0,0,0,0.8,4,0,-0.003916705424556,0.00202195281471,0.014969429545749,-0.835486691052986,0,0,0,0,-0.003916705424556,0.00202195281471,0.014969429545749,-0.035486691052986,0,0,0,0
151,4,0,0,0,0,0.8,4,0,0.023460046723452,-0.00261129218824,-0.018558045600937,-0.778704015861704,0,0,0,0,0.023460046723452,-0.00261129218824,-0.018558045600937,0.021295984138297,0,0,0,0
152,4,0,0,0,0,0.8,4,0,-0.028189070384592,-0.007079082013904,0.041975490356589,-0.79424485713851,0,0,0,0,-0.028189070384592,-0.007079082013904,0.041975490356589,0.00575514286149,0,0,0,0
153,4,0,0,0,0,0.8,4,0,0.042997900096273,-0.004561347778311,0.019103466567031,-0.797205435549226,0,0,0,0,0.042997900096273,-0.004561347778311,0.019103466567031,0.002794564450774,0,0,0,0
154,4,0,0,0,0,0.8,4,0,-0.000502209303809,0.027299686466856,0.001508293866097,-0.811952995566531,0,0,0,0,-0.000502209303809,0.027299686466856,0.001508293866097,-0.011952995566531,0,0,0,0
155,4,0,0,0,0,0.8,4,0,-0.000217487403798,-0.001298269062194,-0.033086117906951,-0.8154394143903,0,0,0,0,-0.000217487403798,-0.001298269062194,-0.033086117906951,-0.0154394143903,0,0,0,0
156,4,0,0,0,0,0.8,4,0,0.004289835306957,-0.009278141852617,-0.00826108856032,-0.782798612325702,0,0,0,0,0.004289835306957,-0.009278141852617,-0.00826108856032,0.017201387674298,0,0,0,0
157,4,0,0,0,0,0.8,4,0,0.037819284563613,0.005570523849261,0.005523968024937,-0.756948751266417,0,0,0,0,0.037819284563613,0.005570523849261,0.005523968024937,0.043051248733583,0,0,0,0
158,4,0,0,0,0,0.8,4,0,-0.034997728231756,-0.003131237466692,-0.009361924613236,-0.778460353180314,0,0,0,0,-0.034997728231756,-0.003131237466692,-0.009361924613236,0.021539646819686,0,0,0,0
159,4,0,0,0,0,0.8,4,0,0.00783861389913,-0.030804141493035,-0.006464740879642,-0.776322173277105,0,0,0,0,0.00783861389913,-0.030804141493035,-0.006464740879642,0.023677826722895,0,0,0,0
160,4,0,0,0,0,0.8,4,0,-0.002599235455768,-0.013161461677848,-0.061024838273227,-0.786252423823384,0,0,0,0,-0.002599235455768,-0.013161461677848,-0.061024838273227,0.013747576176616,0,0,0,0
161,4,0,0,0,0,0.8,4,0,0.01654406468284,0.019789931304331,-0.012606467563429,-0.792012204187423,0,0,0,0,0.01654406468284,0.019789931304331,-0.012606467563429,0.007987795812577,0,0,0,0
162,4,0,0,0,0,0.8,4,0,-0.021463847686031,-0.015236128387406,-0.016426040950658,-0.802282905865698,0,0,0,0,-0.021463847686031,-0.015236128387406,-0.016426040950658,-0.002282905865698,0,0,0,0
163,4,0,0,0,0,0.8,4,0,-0.001096636394727,0.029227088211544,-0.005982115600004,-0.797645495371207,0,0,0,0,-0.001096636394727,0.029227088211544,-0.005982115600004,0.002354504628793,0,0,0,0
164,4,0,0,0,0,0.8,4,0,-0.000937491496459,-0.000531299989697,0.00010170524524,-0.779300246503972,0,0,0,0,-0.000937491496459,-0.000531299989697,0.00010170524524,0.020699753496028,0,0,0,0
165,4,0,0,0,0,0.8,4,0,-0.005120876493211,0.020497992006691,0.008197649874494,-0.7956092497451,0,0,0,0,-0.005120876493211,0.020497992006691,0.008197649874494,0.0043907502549,0,0,0,0
166,4,0,0,0,0,0.8,4,0,0.006284532718436,-0.00274309533744,-0.012404701024366,-0.794794636678811,0,0,0,0,0.006284532718436,-0.00274309533744,-0.012404701024366,0.005205363321189,0,0,0,0
167,4,0,0,0,0,0.8,4,0,0.016585367646101,0.021109789874379,0.002983584903446,-0.776434194587713,0,0,0,0,0.016585367646101,0.021109789874379,0.002983584903446,0.023565805412287,0,0,0,0
168,4,0,0,0,0,0.8,4,0,0.000336354456507,-0.0160651378176,0.010508184229323,-0.768465162945309,0,0,0,0,0.000336354456507,-0.0160651378176,0.010508184229323,0.03153483705469,0,0,0,0
169,4,0,0,0,0,0.8,4,0,0.016747820213623,0.007482537836545,-0.025336031833394,-0.776681216680968,0,0,0,0,0.016747820213623,0.007482537836545,-0.025336031833394,0.023318783319032,0,0,0,0
170,4,0,0,0,0,0.8,4,0,-0.003138276727012,0.027362577138251,-0.017300152725137,-0.823153277987326,0,0,0,0,-0.003138276727012,0.027362577138251,-0.017300152725137,-0.023153277987326,0,0,0,0
171,4,0,0,0,0,0.8,4,0,0.022567384556447,-0.034249097473816,-0.020027580924811,-0.792656749397318,0,0,0,0,0.022567384556447,-0.034249097473816,-0.020027580924811,0.007343250602682,0,0,0,0
172,4,0,0,0,0,0.8,4,0,0.01078941957529,0.016666424110925,0.011544957970535,-0.79095885985553,0,0,0,0,0.01078941957529,0.016666424110925,0.011544957970535,0.00904114014447,0,0,0,0
173,4,0,0,0,0,0.8,4,0,-0.018053589387496,0.004557064544952,0.025266768723455,-0.794620782148559,0,0,0,0,-0.018053589387496,0.004557064544952,0.025266768723455,0.005379217851442,0,0,0,0
174,4,0,0,0,0,0.8,4,0,0.002135474065328,-0.025559980701715,0.012925578440727,-0.806409367492357,0,0,0,0,0.002135474065328,-0.025559980701715,0.012925578440727,-0.006409367492357,0,0,0,0
175,4,0,0,0,0,0.8,4,0,-0.034382204591172,-0.015646890935907,-0.021094521785631,-0.813538991098644,0,0,0,0,-0.034382204591172,-0.015646890935907,-0.021094521785631,-0.013538991098644,0,0,0,0
176,4,0,0,0,0,0.8,4,0,0.010538262684845,0.016403715174879,-0.019197744520317,-0.785255694426446,0,0,0,0,0.010538262684845,0.016403715174879,-0.019197744520317,0.014744305573554,0,0,0,0
177,4,0,0,0,0,0.8,4,0,-0.007944545364518,-0.002799669929947,-0.010012988880144,-0.811583120118176,0,0,0,0,-0.007944545364518,-0.002799669929947,-0.010012988880144,-0.011583120118176,0,0,0,0
178,4,0,0,0,0,0.8,4,0,0.023769358227399,-0.025386978747165,0.048792780874742,-0.793676524841831,0,0,0,0,0.023769358227399,-0.025386978747165,0.048792780874742,0.006323475158169,0,0,0,0
179,4,0,0,0,0,0.8,4,0,0.022200615843098,-0.012825583709748,-0.027318053126578,-0.770545327117668,0,0,0,0,0.022200615843098,-0.012825583709748,-0.027318053126578,0.029454672882332,0,0,0,0
180,4,0,0,0,0,0.8,4,0,0.012663423438524,0.008228236535021,0.004601416023344,-0.782085535026193,0,0,0,0,0.012663423438524,0.008228236535021,0.004601416023344,0.017914464973807,0,0,0,0
181,4,0,0,0,0,0.8,4,0,0.005957498201332,0.033626930509532,0.005753059595959,-0.813932612694756,0,0,0,0,0.005957498201332,0.033626930509532,0.005753059595959,-0.013932612694756,0,0,0,0
182,4,0,0,0,0,0.8,4,0,0.015781661573936,0.000365440248713,0.021721952500774,-0.789901022027055,0,0,0,0,0.015781661573936,0.000365440248713,0.021721952500774,0.010098977972945,0,0,0,0
183,4,0,0,0,0,0.8,4,0,0.020949073982353,0.017977454734863,0.024395732660407,-0.827414792529038,0,0,0,0,0.020949073982353,0.017977454734863,0.024395732660407,-0.027414792529038,0,0,0,0
184,4,0,0,0,0,0.8,4,0,-0.010991804450894,0.003717286873899,0.005992543565386,-0.807091747700771,0,0,0,0,-0.010991804450894,0.003717286873899,0.005992543565386,-0.007091747700771,0,0,0,0
185,4,0,0,0,0,0.8,4,0,-0.031170305082755,-0.015954113591521,0.011338831626407,-0.80847573571407,0,0,0,0,-0.031170305082755,-0.015954113591521,0.011338831626407,-0.00847573571407,0,0,0,0
186,4,0,0,0,0,0.8,4,0,0.008273626955895,-0.023798802809742,-0.013526101450726,-0.794196987830507,0,0,0,0,0.008273626955895,-0.023798802809742,-0.013526101450726,0.005803012169493,0,0,0,0
187,4,0,0,0,0,0.8,4,0,0.001214088437836,-0.008877056944387,0.003988688920065,-0.791074800130358,0,0,0,0,0.001214088437836,-0.008877056944387,0.003988688920065,0.008925199869642,0,0,0,0
188,4,0,0,0,0,0.8,4,0,0.019308959056268,-0.002518181998876,-0.028940594219158,-0.788765912416571,0,0,0,0,0.019308959056268,-0.002518181998876,-0.028940594219158,0.011234087583429,0,0,0,0
189,4,0,0,0,0,0.8,4,0,-0.001446793464243,0.041651804327913,0.016271141948496,-0.795663123340071,0,0,0,0,-0.001446793464243,0.041651804327913,0.016271141948496,0.004336876659929,0,0,0,0
190,4,0,0,0,0,0.8,4,0,-0.02347166892764,0.010482719356565,-0.032855707438976,-0.78243293858732,0,0,0,0,-0.02347166892764,0.010482719356565,-0.032855707438976,0.01756706141268,0,0,0,0
191,4,0,0,0,0,0.8,4,0,0.012371021561697,-0.036263759785173,-0.015034610131525,-0.788016903474507,0,0,0,0,0.012371021561697,-0.036263759785173,-0.015034610131525,0.011983096525493,0,0,0,0
192,4,0,0,0,0,0.8,4,0,0.015882571224405,-0.018341467397476,0.035351258075682,-0.792268928940429,0,0,0,0,0.015882571224405,-0.018341467397476,0.035351258075682,0.007731071059572,0,0,0,0
193,4,0,0,0,0,0.8,4,0,-0.003783418742158,0.012238908098376,0.023747295832472,-0.793112834573835,0,0,0,0,-0.003783418742158,0.012238908098376,0.023747295832472,0.006887165426165,0,0,0,0
194,4,0,0,0,0,0.8,4,0,6.41360811552672E-05,0.051915524096464,-0.001019575457692,-0.798119961728579,0,0,0,0,6.41360811552672E-05,0.051915524096464,-0.001019575457692,0.001880038271421,0,0,0,0
195,4,0,0,0,0,0.8,4,0,-0.020564473669169,0.020728683926154,0.024614761748988,-0.777483734388701,0,0,0,0,-0.020564473669169,0.020728683926154,0.024614761748988,0.022516265611299,0,0,0,0
196,4,0,0,0,0,0.8,4,0,-0.013398284131008,-0.033021863890569,0.008138649967108,-0.791699332564231,0,0,0,0,-0.013398284131008,-0.033021863890569,0.008138649967108,0.008300667435769,0,0,0,0
197,4,0,0,0,0,0.8,4,0,-0.002583265094433,-0.038253304726689,0.002077068709387,-0.822678136929255,0,0,0,0,-0.002583265094433,-0.038253304726689,0.002077068709387,-0.022678136929255,0,0,0,0
198,4,0,0,0,0,0.8,4,0,-0.001609707862459,0.026627619890205,0.001045779880478,-0.755745629102542,0,0,0,0,-0.001609707862459,0.026627619890205,0.001045779880478,0.044254370897458,0,0,0,0
199,4,0,0,0,0,0.8,4,0,0.014945266819222,0.010472357873179,-0.004826762711977,-0.787310387427164,0,0,0,0,0.014945266819222,0.010472357873179,-0.004826762711977,0.012689612572836,0,0,0,0
200,4,0,0,0,0,0.8,4,0,-0.033692488201972,-0.006907707663367,0.006841367090694,-0.809240176102844,0,0,0,0,-0.033692488201972,-0.006907707663367,0.006841367090694,-0.009240176102844,0,0,0,0
201,4,0,0,0,0,0.8,4,0,-0.022837761982043,-0.02201590393849,0.011482439089424,-0.802460447465058,0,0,0,0,-0.022837761982043,-0.02201590393849,0.011482439089424,-0.002460447465058,0,0,0,0
202,4,0,0,0,0,0.8,4,0,0.020759958803078,-0.003362946666343,0.033212674225215,-0.809432863994658,0,0,0,0,0.020759958803078,-0.003362946666343,0.033212674225215,-0.009432863994658,0,0,0,0
203,4,0,0,0,0,0.8,4,0,0.023202612481455,0.029683440009775,0.043196740410722,-0.771055180592624,0,0,0,0,0.023202612481455,0.029683440009775,0.043196740410722,0.028944819407377,0,0,0,0
204,4,0,0,0,0,0.8,4,0,-0.006818454471004,0.013768902223728,-0.019086286206803,-0.79430803872385,0,0,0,0,-0.006818454471004,0.013768902223728,-0.019086286206803,0.00569196127615,0,0,0,0
205,4,0,0,0,0,0.8,4,0,-0.008379187110004,-0.031393624520532,-0.021709013482383,-0.818010431435987,0,0,0,0,-0.008379187110004,-0.031393624520532,-0.021709013482383,-0.018010431435987,0,0,0,0
206,4,0,0,0,0,0.8,4,0,0.020743522060926,0.025461750049211,-0.007905804875779,-0.80127331699725,0,0,0,0,0.020743522060926,0.025461750049211,-0.007905804875779,-0.00127331699725,0,0,0,0
207,4,0,0,0,0,0.8,4,0,0.003735536619552,-0.00691893149998,-0.002113424005236,-0.800816213271875,0,0,0,0,0.003735536619552,-0.00691893149998,-0.002113424005236,-0.000816213271875,0,0,0,0
208,4,0,0,0,0,0.8,4,0,-0.00878548164942,-0.00341742288169,-0.010632057285695,-0.788835703173993,0,0,0,0,-0.00878548164942,-0.00341742288169,-0.010632057285695,0.011164296826007,0,0,0,0
209,4,0,0,0,0,0.8,4,0,-0.007126512280732,-0.006992000064665,-0.003526975715689,-0.798291790341011,0,0,0,0,-0.007126512280732,-0.006992000064665,-0.003526975715689,0.001708209658989,0,0,0,0
210,4,0,0,0,0,0.8,4,0,0.017877779340128,-0.009098063456077,0.017320106729038,-0.79540116503442,0,0,0,0,0.017877779340128,-0.009098063456077,0.017320106729038,0.00459883496558,0,0,0,0
211,4,0,0,0,0,0.8,4,0,-0.012691920015653,0.021588546207723,-0.015075908471749,-0.764849295930813,0,0,0,0,-0.012691920015653,0.021588546207723,-0.015075908471749,0.035150704069187,0,0,0,0
212,4,0,0,0,0,0.8,4,0,0.013576466705161,-0.006936325828803,0.024859313745704,-0.795679984571462,0,0,0,0,0.013576466705161,-0.006936325828803,0.024859313745704,0.004320015428538,0,0,0,0
213,4,0,0,0,0,0.8,4,0,0.009235534311131,-0.005414416195262,-0.002195065584578,-0.799923765875218,0,0,0,0,0.009235534311131,-0.005414416195262,-0.002195065584578,7.62341247816378E-05,0,0,0,0
214,4,0,0,0,0,0.8,4,0,-0.009373874393175,0.012877001378265,0.035827525821437,-0.788797597575749,0,0,0,0,-0.009373874393175,0.012877001378265,0.035827525821437,0.011202402424252,0,0,0,0
215,4,0,0,0,0,0.8,4,0,0.017068095714642,-0.026777543355014,0.020941305307174,-0.799821624631002,0,0,0,0,0.017068095714642,-0.026777543355014,0.020941305307174,0.000178375368998,0,0,0,0
216,4,0,0,0,0,0.8,4,0,0.023363768267019,0.012128116248816,0.011733737982132,-0.797007980605557,0,0,0,0,0.023363768267019,0.012128116248816,0.011733737982132,0.002992019394443,0,0,0,0
217,4,0,0,0,0,0.8,4,0,-0.007112744562414,0.009542836647084,0.003036355823289,-0.786911478883499,0,0,0,0,-0.007112744562414,0.009542836647084,0.003036355823289,0.013088521116501,0,0,0,0
218,4,0,0,0,0,0.8,4,0,0.009399612346258,-0.012113389838218,0.009076131657267,-0.796177590661161,0,0,0,0,0.009399612346258,-0.012113389838218,0.009076131657267,0.003822409338839,0,0,0,0
219,4,0,0,0,0,0.8,4,0,0.011307410340589,-0.008692232185301,0.013301984057056,-0.830925217853265,0,0,0,0,0.011307410340589,-0.008692232185301,0.013301984057056,-0.030925217853265,0,0,0,0
220,4,0,0,0,0,0.8,4,0,-0.01988812501077,0.005730182687477,0.002663705779877,-0.805980449787452,0,0,0,0,-0.01988812501077,0.005730182687477,0.002663705779877,-0.005980449787452,0,0,0,0
221,4,0,0,0,0,0.8,4,0,-0.025518632362059,0.007642377224492,-0.00694187367754,-0.79869026234535,0,0,0,0,-0.025518632362059,0.007642377224492,-0.00694187367754,0.00130973765465,0,0,0,0
222,4,0,0,0,0,0.8,4,0,0.024691102566229,0.019474574020695,0.00389261860457,-0.813085180713535,0,0,0,0,0.024691102566229,0.019474574020695,0.00389261860457,-0.013085180713535,0,0,0,0
223,4,0,0,0,0,0.8,4,0,-0.01222161615419,-0.004568386969239,-0.006413141761803,-0.804173235120399,0,0,0,0,-0.01222161615419,-0.004568386969239,-0.006413141761803,-0.004173235120399,0,0,0,0
224,4,0,0,0,0,0.8,4,0,0.009538023506609,-0.005850748439961,0.017757193258561,-0.792086783906006,0,0,0,0,0.009538023506609,-0.005850748439961,0.017757193258561,0.007913216093994,0,0,0,0
225,4,0,0,0,0,0.8,4,0,-0.003497751338971,-0.013627346200716,-0.021786131605487,-0.802889296146117,0,0,0,0,-0.003497751338971,-0.013627346200716,-0.021786131605487,-0.002889296146117,0,0,0,0
226,4,0,0,0,0,0.8,4,0,0.005173763940586,0.010732427706187,-0.004090339460971,-0.794625470021331,0,0,0,0,0.005173763940586,0.010732427706187,-0.004090339460971,0.005374529978669,0,0,0,0
227,4,0,0,0,0,0.8,4,0,-0.010601827039577,-0.046876901782612,0.025625287470559,-0.762777473469508,0,0,0,0,-0.010601827039577,-0.046876901782612,0.025625287470559,0.037222526530492,0,0,0,0
228,4,0,0,0,0,0.8,4,0,-0.015300626648768,0.010780336431386,-0.026730390300456,-0.80640645243498,0,0,0,0,-0.015300626648768,0.010780336431386,-0.026730390300456,-0.00640645243498,0,0,0,0
229,4,0,0,0,0,0.8,4,0,0.057273450114755,0.032944332707136,0.0209391811725,-0.789943060245645,0,0,0,0,0.057273450114755,0.032944332707136,0.0209391811725,0.010056939754355,0,0,0,0
230,4,0,0,0,0,0.8,4,0,-0.005547767390484,-0.008291582405746,-0.026889480803261,-0.770440701949347,0,0,0,0,-0.005547767390484,-0.008291582405746,-0.026889480803261,0.029559298050653,0,0,0,0
231,4,0,0,0,0,0.8,4,0,0.002265624219203,0.022817244015746,0.012653359818419,-0.789946907430637,0,0,0,0,0.002265624219203,0.022817244015746,0.012653359818419,0.010053092569364,0,0,0,0
232,4,0,0,0,0,0.8,4,0,-0.008151085551309,0.000320812356574,-0.001306703689932,-0.82767274474804,0,0,0,0,-0.008151085551309,0.000320812356574,-0.001306703689932,-0.02767274474804,0,0,0,0
233,4,0,0,0,0,0.8,4,0,-0.003035873106018,0.044159256932858,-0.012175888137851,-0.811004270970042,0,0,0,0,-0.003035873106018,0.044159256932858,-0.012175888137851,-0.011004270970042,0,0,0,0
234,4,0,0,0,0,0.8,4,0,-0.015476005261517,-0.006731087718322,-0.013023782000473,-0.808040877246214,0,0,0,0,-0.015476005261517,-0.006731087718322,-0.013023782000473,-0.008040877246214,0,0,0,0
235,4,0,0,0,0,0.8,4,0,0.022967662878423,-0.007927724325127,0.017240723848996,-0.787119867015637,0,0,0,0,0.022967662878423,-0.007927724325127,0.017240723848996,0.012880132984363,0,0,0,0
236,4,0,0,0,0,0.8,4,0,0.026868679050092,0.013038582658994,0.011227713035355,-0.816714848842319,0,0,0,0,0.026868679050092,0.013038582658994,0.011227713035355,-0.016714848842319,0,0,0,0
237,4,0,0,0,0,0.8,4,0,0.038920012291876,0.032750809751025,-0.004655717873297,-0.790923740373517,0,0,0,0,0.038920012291876,0.032750809751025,-0.004655717873297,0.009076259626483,0,0,0,0
238,4,0,0,0,0,0.8,4,0,-0.007732146031001,0.037157827779805,0.007260706226268,-0.790442783041413,0,0,0,0,-0.007732146031001,0.037157827779805,0.007260706226268,0.009557216958587,0,0,0,0
239,4,0,0,0,0,0.8,4,0,0.005560390583196,0.002581761318579,0.028008701604544,-0.796041420000833,0,0,0,0,0.005560390583196,0.002581761318579,0.028008701604544,0.003958579999167,0,0,0,0
240,4,0,0,0,0,0.8,4,0,-0.006205141526548,0.003989817027277,-0.005531218287962,-0.795358622785403,0,0,0,0,-0.006205141526548,0.003989817027277,-0.005531218287962,0.004641377214597,0,0,0,0
