Run #,AR Order,MA Order,MA 1-lag Coeff,MA 2-lag Coeff,MA 3-lag Coeff,MA 4-lag Coeff,BIC AR Order,BIC MA Order,Fitted AR 1-lag Coeff,Fitted AR 2-lag Coeff,Fitted MA 1-lag Coeff,Fitted MA 2-lag Coeff,Fitted MA 3-lag Coeff,Fitted MA 4-lag Coeff,Fitted MA 5-lag Coeff,Fitted MA 6-lag Coeff,Diff in AR 1-lag Coeff,Diff in AR 2-lag Coeff,Diff in MA 1-lag Coeff,Diff in MA 2-lag Coeff,Diff in MA 3-lag Coeff,Diff in MA 4-lag Coeff,Diff in MA 5-lag Coeff,Diff in MA 6-lag Coeff
122,0,4,0,0,0,0.8,0,4,0,0,0.003763532708765,0.001834172238703,-0.010710631798142,0.80346380335013,0,0,0,0,-0.003763532708765,-0.001834172238703,0.010710631798142,-0.00346380335013,0,0
123,0,4,0,0,0,0.8,0,4,0,0,0.018278485794543,0.00878567031656,-0.000363618228905,0.815807582763511,0,0,0,0,-0.018278485794543,-0.00878567031656,0.000363618228905,-0.015807582763511,0,0
124,0,4,0,0,0,0.8,0,4,0,0,0.01013585636396,0.016200640580572,-0.010581500414497,0.789656786615654,0,0,0,0,-0.01013585636396,-0.016200640580572,0.010581500414497,0.010343213384346,0,0
125,0,4,0,0,0,0.8,0,4,0,0,0.000681609137928,-0.009618768923339,0.056023241161033,0.81989070386284,0,0,0,0,-0.000681609137928,0.009618768923339,-0.056023241161033,-0.01989070386284,0,0
126,0,4,0,0,0,0.8,0,4,0,0,-0.005983403062695,0.032726095773847,-0.008436916550517,0.782382361077492,0,0,0,0,0.005983403062695,-0.032726095773847,0.008436916550517,0.017617638922508,0,0
127,0,4,0,0,0,0.8,0,4,0,0,0.022131638554983,-0.019166329902867,-0.030580497695427,0.810412710701285,0,0,0,0,-0.022131638554983,0.019166329902867,0.030580497695427,-0.010412710701285,0,0
128,0,4,0,0,0,0.8,0,4,0,0,-0.023166869831634,0.017319177121625,-0.011814855198332,0.845796116936023,0,0,0,0,0.023166869831634,-0.017319177121625,0.011814855198332,-0.045796116936023,0,0
129,0,4,0,0,0,0.8,0,4,0,0,-0.019740450255082,0.013703439222517,0.037148971573195,0.755795446003117,0,0,0,0,0.019740450255082,-0.013703439222517,-0.037148971573195,0.044204553996883,0,0
130,0,4,0,0,0,0.8,0,4,0,0,0.025450825126649,-0.000126914133226,-0.041243800408594,0.821990384189689,0,0,0,0,-0.025450825126649,0.000126914133226,0.041243800408594,-0.021990384189689,0,0
131,0,4,0,0,0,0.8,0,4,0,0,0.022243662892243,-0.019899507189429,-0.028946457767803,0.835250435395159,0,0,0,0,-0.022243662892243,0.019899507189429,0.028946457767803,-0.035250435395159,0,0
132,0,4,0,0,0,0.8,0,4,0,0,0.004532276127661,-0.012363760935453,-0.002205962854505,0.816023806960465,0,0,0,0,-0.004532276127661,0.012363760935453,0.002205962854505,-0.016023806960465,0,0
133,0,4,0,0,0,0.8,0,4,0,0,-0.011850969496882,0.002870520490238,0.001419529204736,0.789625112723145,0,0,0,0,0.011850969496882,-0.002870520490238,-0.001419529204736,0.010374887276855,0,0
134,0,4,0,0,0,0.8,0,4,0,0,0.026229432587419,-0.00023198400227,0.005225309790415,0.80483109244198,0,0,0,0,-0.026229432587419,0.00023198400227,-0.005225309790415,-0.00483109244198,0,0
135,0,4,0,0,0,0.8,0,4,0,0,0.020975222705024,0.013709237452534,0.018169275685599,0.796365313298506,0,0,0,0,-0.020975222705024,-0.013709237452534,-0.018169275685599,0.003634686701494,0,0
136,0,4,0,0,0,0.8,0,4,0,0,0.008471494832303,-0.017090168293432,0.006820401429362,0.806684498188046,0,0,0,0,-0.008471494832303,0.017090168293432,-0.006820401429362,-0.006684498188046,0,0
137,0,4,0,0,0,0.8,0,4,0,0,0.01901381006797,-0.005765878564107,0.025065183748028,0.797050173032451,0,0,0,0,-0.01901381006797,0.005765878564107,-0.025065183748028,0.002949826967549,0,0
138,0,4,0,0,0,0.8,0,4,0,0,-0.01683651261363,0.021107650900558,0.004359361178543,0.81196566498283,0,0,0,0,0.01683651261363,-0.021107650900558,-0.004359361178543,-0.01196566498283,0,0
139,0,4,0,0,0,0.8,0,4,0,0,0.011711676050543,0.009067968111774,0.01920221499062,0.807382309097905,0,0,0,0,-0.011711676050543,-0.009067968111774,-0.01920221499062,-0.007382309097906,0,0
140,0,4,0,0,0,0.8,0,4,0,0,-0.007097564371807,0.016997873425537,-0.01981826452502,0.785602049414857,0,0,0,0,0.007097564371807,-0.016997873425537,0.01981826452502,0.014397950585143,0,0
141,0,4,0,0,0,0.8,0,4,0,0,0.025162341599619,0.003862530382346,0.011199532805934,0.823690776948521,0,0,0,0,-0.025162341599619,-0.003862530382346,-0.011199532805934,-0.023690776948521,0,0
142,0,4,0,0,0,0.8,0,4,0,0,0.008504289039056,0.006724113344431,0.004108590192153,0.789427533876664,0,0,0,0,-0.008504289039056,-0.006724113344431,-0.004108590192153,0.010572466123336,0,0
143,0,4,0,0,0,0.8,0,4,0,0,0.006271821319704,0.017788360803175,-0.019780297965791,0.790549042639339,0,0,0,0,-0.006271821319704,-0.017788360803175,0.019780297965791,0.009450957360661,0,0
144,0,4,0,0,0,0.8,0,4,0,0,-0.012999338539727,-0.014757925753241,0.002980973579329,0.822768824877352,0,0,0,0,0.012999338539727,0.014757925753241,-0.002980973579329,-0.022768824877352,0,0
145,0,4,0,0,0,0.8,0,4,0,0,-0.004064358503349,0.003279746877587,0.013259570021347,0.803389739482059,0,0,0,0,0.004064358503349,-0.003279746877587,-0.013259570021347,-0.003389739482059,0,0
146,0,4,0,0,0,0.8,0,4,0,0,-0.012916601463056,0.006155928860572,-0.007314968758977,0.801225331087495,0,0,0,0,0.012916601463056,-0.006155928860572,0.007314968758977,-0.001225331087494,0,0
147,0,4,0,0,0,0.8,0,4,0,0,0.012481522261222,0.01321712724599,0.020042693440021,0.77686640394297,0,0,0,0,-0.012481522261222,-0.01321712724599,-0.020042693440021,0.02313359605703,0,0
148,0,4,0,0,0,0.8,0,4,0,0,0.007778694224269,0.00495070711044,-0.004287623775226,0.831353036746037,0,0,0,0,-0.007778694224269,-0.00495070711044,0.004287623775226,-0.031353036746037,0,0
149,0,4,0,0,0,0.8,0,4,0,0,-0.021456059422615,-0.013863958447206,-0.02066642065846,0.798111798340686,0,0,0,0,0.021456059422615,0.013863958447206,0.02066642065846,0.001888201659314,0,0
150,0,4,0,0,0,0.8,0,4,0,0,-0.008920509226985,-0.019845323550562,0.014685383424852,0.800791549703154,0,0,0,0,0.008920509226985,0.019845323550562,-0.014685383424852,-0.000791549703154,0,0
151,0,4,0,0,0,0.8,0,4,0,0,0.050451864939095,0.009704528093222,0.016009634097332,0.833035463405281,0,0,0,0,-0.050451864939095,-0.009704528093222,-0.016009634097332,-0.033035463405281,0,0
152,0,4,0,0,0,0.8,0,4,0,0,0.012419675163439,-0.011893398000251,0.020249235938723,0.785365496379607,0,0,0,0,-0.012419675163439,0.011893398000251,-0.020249235938723,0.014634503620393,0,0
153,0,4,0,0,0,0.8,0,4,0,0,-0.011195021748375,0.004928379589384,-0.017197577809381,0.816691463947183,0,0,0,0,0.011195021748375,-0.004928379589384,0.017197577809381,-0.016691463947183,0,0
154,0,4,0,0,0,0.8,0,4,0,0,0.034047333694655,0.007292009862765,-0.001434333784881,0.751507995435458,0,0,0,0,-0.034047333694655,-0.007292009862765,0.001434333784881,0.048492004564542,0,0
155,0,4,0,0,0,0.8,0,4,0,0,-0.004101061086039,-0.001577636700192,-0.013430479210939,0.799075863947038,0,0,0,0,0.004101061086039,0.001577636700192,0.013430479210939,0.000924136052962,0,0
156,0,4,0,0,0,0.8,0,4,0,0,0.017247142975677,-0.000324343970167,-0.019747627621363,0.799700673630567,0,0,0,0,-0.017247142975677,0.000324343970167,0.019747627621363,0.000299326369433,0,0
157,0,4,0,0,0,0.8,0,4,0,0,-0.026191034299264,0.003758203587552,-0.011084942660908,0.817643893018777,0,0,0,0,0.026191034299264,-0.003758203587552,0.011084942660908,-0.017643893018777,0,0
158,0,4,0,0,0,0.8,0,4,0,0,0.066701186332813,-0.089058330139394,-0.023911497430291,0.826661882381917,0,0,0,0,-0.066701186332813,0.089058330139394,0.023911497430291,-0.026661882381917,0,0
159,0,4,0,0,0,0.8,0,4,0,0,-0.01346931228706,-0.045163815536537,-0.017618103811361,0.807623099453446,0,0,0,0,0.01346931228706,0.045163815536537,0.017618103811361,-0.007623099453446,0,0
160,0,4,0,0,0,0.8,0,4,0,0,0.013527305822924,-0.013934354457704,-0.047813120250772,0.793328808532508,0,0,0,0,-0.013527305822924,0.013934354457704,0.047813120250772,0.006671191467492,0,0
161,0,4,0,0,0,0.8,0,4,0,0,-0.00640960065422,0.015867667677237,0.026202214403845,0.820941960553101,0,0,0,0,0.00640960065422,-0.015867667677237,-0.026202214403845,-0.020941960553101,0,0
162,0,4,0,0,0,0.8,0,4,0,0,0.017078594277674,-0.006266392927642,0.003507052567604,0.804038986487144,0,0,0,0,-0.017078594277674,0.006266392927642,-0.003507052567604,-0.004038986487144,0,0
163,0,4,0,0,0,0.8,0,4,0,0,-0.018020955619848,0.024140814353207,-0.047838412309074,0.791520963330653,0,0,0,0,0.018020955619848,-0.024140814353207,0.047838412309074,0.008479036669347,0,0
164,0,4,0,0,0,0.8,0,4,0,0,0.035628261537306,0.011215758876315,-0.00980565307555,0.825270306864969,0,0,0,0,-0.035628261537306,-0.011215758876315,0.00980565307555,-0.025270306864969,0,0
165,0,4,0,0,0,0.8,0,4,0,0,0.013707204963113,0.048821161474359,-5.55475541520328E-05,0.793812030510118,0,0,0,0,-0.013707204963113,-0.048821161474359,5.55475541520328E-05,0.006187969489882,0,0
166,0,4,0,0,0,0.8,0,4,0,0,0.001946559569932,0.011993798958805,-0.005642159199964,0.800650253669662,0,0,0,0,-0.001946559569932,-0.011993798958805,0.005642159199964,-0.000650253669662,0,0
167,0,4,0,0,0,0.8,0,4,0,0,-0.020397926214926,0.01434118242788,0.012616250406886,0.775141253537584,0,0,0,0,0.020397926214926,-0.01434118242788,-0.012616250406886,0.024858746462416,0,0
168,0,4,0,0,0,0.8,0,4,0,0,-0.029085110565949,0.012602327248745,-0.001031598929451,0.774367166230138,0,0,0,0,0.029085110565949,-0.012602327248745,0.001031598929451,0.025632833769862,0,0
169,0,4,0,0,0,0.8,0,4,0,0,-0.023714591599704,0.013459779305086,0.04191656997724,0.841279162753294,0,0,0,0,0.023714591599704,-0.013459779305086,-0.04191656997724,-0.041279162753294,0,0
170,0,4,0,0,0,0.8,0,4,0,0,-0.008289384748395,-0.005721882715324,0.011782607038795,0.84606431530898,0,0,0,0,0.008289384748395,0.005721882715324,-0.011782607038795,-0.04606431530898,0,0
171,0,4,0,0,0,0.8,0,4,0,0,-0.037828185412202,-0.01123012246859,-0.00979076800638,0.770782047423485,0,0,0,0,0.037828185412202,0.01123012246859,0.00979076800638,0.029217952576515,0,0
172,0,4,0,0,0,0.8,0,4,0,0,-0.028985094391038,0.017759846177209,0.010471024794341,0.798775582710001,0,0,0,0,0.028985094391038,-0.017759846177209,-0.010471024794341,0.001224417289999,0,0
173,0,4,0,0,0,0.8,0,4,0,0,0.030854511732359,0.009889235542127,-0.022495765249667,0.811744996518359,0,0,0,0,-0.030854511732359,-0.009889235542127,0.022495765249667,-0.011744996518359,0,0
174,0,4,0,0,0,0.8,0,4,0,0,0.016434124284848,-0.029104509375649,0.010409204594355,0.813703009614347,0,0,0,0,-0.016434124284848,0.029104509375649,-0.010409204594355,-0.013703009614347,0,0
175,0,4,0,0,0,0.8,0,4,0,0,0.008122631028717,-0.01188433828994,-0.003564569699761,0.772022595250821,0,0,0,0,-0.008122631028717,0.01188433828994,0.003564569699761,0.027977404749179,0,0
176,0,4,0,0,0,0.8,0,4,0,0,0.035065484915598,-0.002526572051834,-0.046431046208603,0.820500653801413,0,0,0,0,-0.035065484915598,0.002526572051834,0.046431046208603,-0.020500653801414,0,0
177,0,4,0,0,0,0.8,0,4,0,0,0.011944308251231,-0.013989631819528,0.004275897550199,0.825390213933434,0,0,0,0,-0.011944308251231,0.013989631819528,-0.004275897550199,-0.025390213933434,0,0
178,0,4,0,0,0,0.8,0,4,0,0,0.03828491348299,-0.026997279525902,0.030207604824121,0.808445464335343,0,0,0,0,-0.03828491348299,0.026997279525902,-0.030207604824121,-0.008445464335342,0,0
179,0,4,0,0,0,0.8,0,4,0,0,0.048603584887886,-0.019396237919738,-0.006839472604938,0.799364607940159,0,0,0,0,-0.048603584887886,0.019396237919738,0.006839472604938,0.000635392059842,0,0
180,0,4,0,0,0,0.8,0,4,0,0,-0.009057109368386,0.008520612443068,-0.003582285567981,0.833971989378146,0,0,0,0,0.009057109368386,-0.008520612443068,0.003582285567981,-0.033971989378146,0,0
181,0,4,0,0,0,0.8,0,4,0,0,-0.024130114384786,-0.008504722616571,-0.022098422866867,0.775949183149547,0,0,0,0,0.024130114384786,0.008504722616571,0.022098422866867,0.024050816850454,0,0
182,0,4,0,0,0,0.8,0,4,0,0,-0.023438945000544,-0.00175264015815,0.029553276236864,0.775964755409592,0,0,0,0,0.023438945000544,0.00175264015815,-0.029553276236864,0.024035244590408,0,0
183,0,4,0,0,0,0.8,0,4,0,0,0.016714471080611,0.004412922277579,-0.01577541621505,0.808824612065417,0,0,0,0,-0.016714471080611,-0.004412922277579,0.01577541621505,-0.008824612065417,0,0
184,0,4,0,0,0,0.8,1,4,-0.111311529148751,0,0.058630794506335,-0.004546378466022,-0.018293474647397,0.799496254143993,0,0,-0.111311529148751,0,-0.058630794506335,0.004546378466022,0.018293474647397,0.000503745856007,0,0
185,0,4,0,0,0,0.8,0,4,0,0,-0.002529806355614,0.021444515348821,-0.019379639317091,0.797371424030484,0,0,0,0,0.002529806355614,-0.021444515348821,0.019379639317091,0.002628575969516,0,0
186,0,4,0,0,0,0.8,0,4,0,0,-0.024222847912438,-0.008419564701346,-0.035330806541124,0.823929664154222,0,0,0,0,0.024222847912438,0.008419564701346,0.035330806541124,-0.023929664154222,0,0
187,0,4,0,0,0,0.8,0,4,0,0,0.002830943091324,0.000755111914224,-0.030158459195035,0.800713091349677,0,0,0,0,-0.002830943091324,-0.000755111914224,0.030158459195035,-0.000713091349677,0,0
188,0,4,0,0,0,0.8,0,4,0,0,-0.011029268673246,0.020146346280407,0.004447700763401,0.803925058465977,0,0,0,0,0.011029268673246,-0.020146346280407,-0.004447700763401,-0.003925058465977,0,0
189,0,4,0,0,0,0.8,0,4,0,0,0.030593736900211,-0.03735692476278,-0.027998890352663,0.812256976356408,0,0,0,0,-0.030593736900211,0.03735692476278,0.027998890352663,-0.012256976356408,0,0
190,0,4,0,0,0,0.8,0,4,0,0,0.02233478462494,0.005617769597387,-0.006785140470993,0.794192936831712,0,0,0,0,-0.02233478462494,-0.005617769597387,0.006785140470993,0.005807063168288,0,0
191,0,4,0,0,0,0.8,0,4,0,0,-0.026598214671728,-0.018067303095217,-0.012373738327818,0.790656330591424,0,0,0,0,0.026598214671728,0.018067303095217,0.012373738327818,0.009343669408576,0,0
192,0,4,0,0,0,0.8,0,4,0,0,-0.027684902443808,0.015281673471571,-0.039570822336983,0.767569135396725,0,0,0,0,0.027684902443808,-0.015281673471571,0.039570822336983,0.032430864603275,0,0
193,0,4,0,0,0,0.8,0,4,0,0,-0.013232523133226,-0.009590101273019,-0.020017084973136,0.80335407265069,0,0,0,0,0.013232523133226,0.009590101273019,0.020017084973136,-0.00335407265069,0,0
194,0,4,0,0,0,0.8,0,4,0,0,-0.035136144575694,-0.01015060378848,-0.017035889790756,0.789825529722561,0,0,0,0,0.035136144575694,0.01015060378848,0.017035889790756,0.010174470277439,0,0
195,0,4,0,0,0,0.8,0,4,0,0,0.014532879050061,-0.041771402768925,0.023191116124904,0.796236625289663,0,0,0,0,-0.014532879050061,0.041771402768925,-0.023191116124904,0.003763374710337,0,0
196,0,4,0,0,0,0.8,0,4,0,0,-0.010553113341409,0.037435758562998,0.004693848286904,0.818305979837944,0,0,0,0,0.010553113341409,-0.037435758562998,-0.004693848286904,-0.018305979837944,0,0
197,0,4,0,0,0,0.8,0,4,0,0,0.031303944181322,0.023523995138516,0.042496763189535,0.807038765516158,0,0,0,0,-0.031303944181322,-0.023523995138516,-0.042496763189535,-0.007038765516158,0,0
198,0,4,0,0,0,0.8,0,4,0,0,-0.012467275603791,-0.030855603358225,0.008758217670672,0.806755354084161,0,0,0,0,0.012467275603791,0.030855603358225,-0.008758217670672,-0.006755354084161,0,0
199,0,4,0,0,0,0.8,0,4,0,0,0.031818904884218,0.002500104997232,0.012615342665631,0.803817183692918,0,0,0,0,-0.031818904884218,-0.002500104997232,-0.012615342665631,-0.003817183692918,0,0
200,0,4,0,0,0,0.8,0,4,0,0,0.037568738255113,-0.022167294035067,-0.0104555725849,0.807379882613588,0,0,0,0,-0.037568738255113,0.022167294035067,0.0104555725849,-0.007379882613588,0,0
201,0,4,0,0,0,0.8,0,4,0,0,0.037677006236152,0.007730124572628,-0.005509220489531,0.787812871859065,0,0,0,0,-0.037677006236152,-0.007730124572628,0.005509220489531,0.012187128140936,0,0
202,0,4,0,0,0,0.8,0,4,0,0,0.012697001878221,0.021252097246753,-0.010118295011633,0.810352532746329,0,0,0,0,-0.012697001878221,-0.021252097246753,0.010118295011633,-0.010352532746329,0,0
203,0,4,0,0,0,0.8,0,4,0,0,-0.002403134026607,-0.036934565062546,0.029715269485524,0.768450693574656,0,0,0,0,0.002403134026607,0.036934565062546,-0.029715269485524,0.031549306425345,0,0
204,0,4,0,0,0,0.8,0,4,0,0,-0.026008762874421,-0.029755588773758,-0.023523929096208,0.812013892548019,0,0,0,0,0.026008762874421,0.029755588773758,0.023523929096208,-0.012013892548019,0,0
205,0,4,0,0,0,0.8,0,4,0,0,0.047574366101703,0.000470186989894,-0.00667959484747,0.790908535880887,0,0,0,0,-0.047574366101703,-0.000470186989894,0.00667959484747,0.009091464119113,0,0
206,0,4,0,0,0,0.8,0,4,0,0,-0.002269829774027,0.003306686613068,0.026479851629584,0.817639432506048,0,0,0,0,0.002269829774027,-0.003306686613068,-0.026479851629584,-0.017639432506048,0,0
207,0,4,0,0,0,0.8,0,4,0,0,0.007074217163748,-0.004545695396434,-0.070771470570369,0.840485027486898,0,0,0,0,-0.007074217163748,0.004545695396434,0.070771470570369,-0.040485027486899,0,0
208,0,4,0,0,0,0.8,0,4,0,0,0.003881615079148,0.01435559378322,0.002087518588008,0.802385517072189,0,0,0,0,-0.003881615079148,-0.01435559378322,-0.002087518588008,-0.002385517072189,0,0
209,0,4,0,0,0,0.8,0,4,0,0,-0.021107678676205,-0.012211069929194,0.021210530599428,0.785811172478151,0,0,0,0,0.021107678676205,0.012211069929194,-0.021210530599428,0.014188827521849,0,0
210,0,4,0,0,0,0.8,0,4,0,0,-0.001910714838425,-0.01585568698694,0.004268637711921,0.796771517562295,0,0,0,0,0.001910714838425,0.01585568698694,-0.004268637711921,0.003228482437706,0,0
211,0,4,0,0,0,0.8,0,4,0,0,0.033144772249481,-0.007800044358238,-0.01106173312264,0.814020448692,0,0,0,0,-0.033144772249481,0.007800044358238,0.01106173312264,-0.014020448692,0,0
212,0,4,0,0,0,0.8,0,4,0,0,0.008291902607031,-0.009626941556264,-0.001960164454597,0.800734260287194,0,0,0,0,-0.008291902607031,0.009626941556264,0.001960164454597,-0.000734260287194,0,0
213,0,4,0,0,0,0.8,0,4,0,0,-0.003167406623348,0.01100974537977,0.003414064965036,0.788677829513039,0,0,0,0,0.003167406623348,-0.01100974537977,-0.003414064965036,0.011322170486962,0,0
214,0,4,0,0,0,0.8,0,4,0,0,-0.024485697294152,0.010790981575009,-0.001119395018089,0.814787768170091,0,0,0,0,0.024485697294152,-0.010790981575009,0.001119395018089,-0.014787768170091,0,0
215,0,4,0,0,0,0.8,0,4,0,0,-0.015295986621616,0.006236342612535,-0.004047128212604,0.778739285256096,0,0,0,0,0.015295986621616,-0.006236342612535,0.004047128212604,0.021260714743904,0,0
216,0,4,0,0,0,0.8,0,4,0,0,0.008507995792989,0.009214659011664,-0.0011684891233,0.805943045626657,0,0,0,0,-0.008507995792989,-0.009214659011664,0.0011684891233,-0.005943045626657,0,0
217,0,4,0,0,0,0.8,0,4,0,0,-0.010084505761777,0.01770829581223,0.019413146028369,0.827185794787657,0,0,0,0,0.010084505761777,-0.01770829581223,-0.019413146028369,-0.027185794787657,0,0
218,0,4,0,0,0,0.8,0,4,0,0,0.030900972853296,0.011652009135274,0.02024435785842,0.821279484952541,0,0,0,0,-0.030900972853296,-0.011652009135274,-0.02024435785842,-0.021279484952541,0,0
219,0,4,0,0,0,0.8,0,4,0,0,0.004903025805505,-0.006542422276645,-0.007437950767372,0.761453145125434,0,0,0,0,-0.004903025805505,0.006542422276645,0.007437950767372,0.038546854874566,0,0
220,0,4,0,0,0,0.8,0,4,0,0,0.015649918090018,-0.020749365906271,0.013289810222489,0.817673541417671,0,0,0,0,-0.015649918090018,0.020749365906271,-0.013289810222489,-0.017673541417671,0,0
221,0,4,0,0,0,0.8,0,4,0,0,-0.017310152015796,-0.02096565761458,0.012859461378053,0.812912915808169,0,0,0,0,0.017310152015796,0.02096565761458,-0.012859461378053,-0.012912915808169,0,0
222,0,4,0,0,0,0.8,0,4,0,0,0.031563186432989,-0.020982508321808,0.024059864148834,0.794882270431754,0,0,0,0,-0.031563186432989,0.020982508321808,-0.024059864148834,0.005117729568246,0,0
223,0,4,0,0,0,0.8,0,4,0,0,-0.01982972637643,0.014303326407941,-0.037659742651852,0.827946107942076,0,0,0,0,0.01982972637643,-0.014303326407941,0.037659742651852,-0.027946107942076,0,0
224,0,4,0,0,0,0.8,0,4,0,0,0.006262617618649,-0.046764657992178,-0.004668941171753,0.78688064267664,0,0,0,0,-0.006262617618649,0.046764657992178,0.004668941171753,0.01311935732336,0,0
225,0,4,0,0,0,0.8,0,4,0,0,0.06375587280679,-0.014642908583175,0.024122123646472,0.754247605346428,0,0,0,0,-0.06375587280679,0.014642908583175,-0.024122123646472,0.045752394653572,0,0
226,0,4,0,0,0,0.8,0,4,0,0,-0.006119140516302,-0.00507499789338,0.029597864395273,0.778348789487705,0,0,0,0,0.006119140516302,0.00507499789338,-0.029597864395273,0.021651210512296,0,0
227,0,4,0,0,0,0.8,0,4,0,0,0.017098568550332,-0.013486158388614,-0.004589002875671,0.807112931394091,0,0,0,0,-0.017098568550332,0.013486158388614,0.004589002875671,-0.007112931394091,0,0
228,0,4,0,0,0,0.8,0,4,0,0,-0.001284452363493,0.003081589324869,-0.011322259798915,0.814728273855294,0,0,0,0,0.001284452363493,-0.003081589324869,0.011322259798915,-0.014728273855294,0,0
229,0,4,0,0,0,0.8,0,4,0,0,-0.026623710490761,-0.026202152708307,-0.009710577034953,0.816591493233216,0,0,0,0,0.026623710490761,0.026202152708307,0.009710577034953,-0.016591493233216,0,0
230,0,4,0,0,0,0.8,0,4,0,0,0.027978412588109,-0.000296850200465,0.029231158175144,0.81099203933844,0,0,0,0,-0.027978412588109,0.000296850200465,-0.029231158175144,-0.01099203933844,0,0
231,0,4,0,0,0,0.8,0,4,0,0,-0.012697828998348,0.004013982670621,-0.023198842984654,0.8081313600549,0,0,0,0,0.012697828998348,-0.004013982670621,0.023198842984654,-0.0081313600549,0,0
232,0,4,0,0,0,0.8,0,4,0,0,0.002351788291506,0.000487517699472,0.021971990950886,0.799592949485773,0,0,0,0,-0.002351788291506,-0.000487517699472,-0.021971990950886,0.000407050514226,0,0
233,0,4,0,0,0,0.8,0,4,0,0,0.008199295429217,0.007897566946936,-0.011826394780447,0.808303217402012,0,0,0,0,-0.008199295429217,-0.007897566946936,0.011826394780447,-0.008303217402012,0,0
234,0,4,0,0,0,0.8,0,4,0,0,0.027129025262829,0.011278327176981,0.017115733213607,0.799751313047666,0,0,0,0,-0.027129025262829,-0.011278327176981,-0.017115733213607,0.000248686952334,0,0
235,0,4,0,0,0,0.8,0,4,0,0,-0.021704306576279,0.00329282683337,0.035582660500202,0.809482677489167,0,0,0,0,0.021704306576279,-0.00329282683337,-0.035582660500202,-0.009482677489167,0,0
236,0,4,0,0,0,0.8,0,4,0,0,0.026854785144717,-0.000837815475714,0.022534670178604,0.843150973493718,0,0,0,0,-0.026854785144717,0.000837815475714,-0.022534670178604,-0.043150973493718,0,0
237,0,4,0,0,0,0.8,0,4,0,0,0.001732006489459,-0.015566157225477,-0.012570612340901,0.803660568296655,0,0,0,0,-0.001732006489459,0.015566157225477,0.012570612340901,-0.003660568296655,0,0
238,0,4,0,0,0,0.8,0,4,0,0,0.021860624783117,6.67655731722186E-05,-0.007143105617503,0.795121427580947,0,0,0,0,-0.021860624783117,-6.67655731722186E-05,0.007143105617503,0.004878572419053,0,0
239,0,4,0,0,0,0.8,0,4,0,0,0.003431757695712,-0.007518189006243,-0.003348835128358,0.835259563396193,0,0,0,0,-0.003431757695712,0.007518189006243,0.003348835128358,-0.035259563396193,0,0
240,0,4,0,0,0,0.8,0,4,0,0,-0.040374882848697,-0.024446651654937,0.00896580848508,0.825737074123761,0,0,0,0,0.040374882848697,0.024446651654937,-0.00896580848508,-0.025737074123761,0,0
241,0,4,0,0,0,0.8,0,4,0,0,-0.00245826152825,0.009859426720794,-0.008732068838538,0.788255328115057,0,0,0,0,0.00245826152825,-0.009859426720794,0.008732068838538,0.011744671884943,0,0
