Run #,AR Order,MA Order,MA 1-lag Coeff,MA 2-lag Coeff,MA 3-lag Coeff,BIC AR Order,BIC MA Order,Fitted AR 1-lag Coeff,Fitted AR 2-lag Coeff,Fitted MA 1-lag Coeff,Fitted MA 2-lag Coeff,Fitted MA 3-lag Coeff,Fitted MA 4-lag Coeff,Fitted MA 5-lag Coeff,Diff in AR 1-lag Coeff,Diff in AR 2-lag Coeff,Diff in MA 1-lag Coeff,Diff in MA 2-lag Coeff,Diff in MA 3-lag Coeff,Diff in MA 4-lag Coeff,Diff in MA 5-lag Coeff
1179,0,3,0,0.2,0.8,0,3,0,0,-0.000924849182981,0.20576448516377,0.81372111488003,0,0,0,0,0.000924849182981,-0.00576448516377,-0.01372111488003,0,0
1180,0,3,0,0.2,0.8,0,3,0,0,-0.024985933918119,0.194497634441327,0.777633370128151,0,0,0,0,0.024985933918119,0.005502365558673,0.022366629871849,0,0
1181,0,3,0,0.2,0.8,0,3,0,0,0.002958707347505,0.208305280293086,0.808030160231896,0,0,0,0,-0.002958707347505,-0.008305280293086,-0.008030160231896,0,0
1182,0,3,0,0.2,0.8,0,3,0,0,-0.004048558075513,0.228176693849384,0.812195268758825,0,0,0,0,0.004048558075513,-0.028176693849385,-0.012195268758825,0,0
1183,0,3,0,0.2,0.8,0,3,0,0,0.006596001008057,0.21752493811251,0.792118079768323,0,0,0,0,-0.006596001008057,-0.01752493811251,0.007881920231678,0,0
1184,0,3,0,0.2,0.8,0,3,0,0,0.020243168744234,0.214481489978034,0.816587630277913,0,0,0,0,-0.020243168744234,-0.014481489978034,-0.016587630277913,0,0
1185,0,3,0,0.2,0.8,0,3,0,0,-0.013835114613275,0.215291680822909,0.791274937941922,0,0,0,0,0.013835114613275,-0.015291680822909,0.008725062058078,0,0
1186,0,3,0,0.2,0.8,0,3,0,0,0.019555264290537,0.179830953114743,0.821344552366236,0,0,0,0,-0.019555264290537,0.020169046885257,-0.021344552366236,0,0
1187,0,3,0,0.2,0.8,0,3,0,0,0.003307844906858,0.19572342508951,0.817665201752274,0,0,0,0,-0.003307844906858,0.00427657491049,-0.017665201752274,0,0
1188,0,3,0,0.2,0.8,0,3,0,0,0.020154283853914,0.212048432450569,0.799891503824602,0,0,0,0,-0.020154283853914,-0.012048432450569,0.000108496175398,0,0
1189,0,3,0,0.2,0.8,0,3,0,0,0.034285602406066,0.190322394030635,0.816982096009013,0,0,0,0,-0.034285602406066,0.009677605969365,-0.016982096009013,0,0
1190,0,3,0,0.2,0.8,0,3,0,0,0.017949955149185,0.214288604694275,0.795904899936316,0,0,0,0,-0.017949955149185,-0.014288604694276,0.004095100063684,0,0
1191,0,3,0,0.2,0.8,0,3,0,0,-0.004592663108157,0.185624933584356,0.810234226761317,0,0,0,0,0.004592663108157,0.014375066415644,-0.010234226761317,0,0
1192,0,3,0,0.2,0.8,0,3,0,0,0.015256406167193,0.214529035059269,0.787664857824314,0,0,0,0,-0.015256406167193,-0.014529035059269,0.012335142175686,0,0
1193,0,3,0,0.2,0.8,0,3,0,0,-0.01095895429314,0.236507201272717,0.77885970259328,0,0,0,0,0.01095895429314,-0.036507201272717,0.02114029740672,0,0
1194,0,3,0,0.2,0.8,0,3,0,0,-0.016089443935424,0.222267083270802,0.81786430265566,0,0,0,0,0.016089443935424,-0.022267083270802,-0.01786430265566,0,0
1195,0,3,0,0.2,0.8,0,3,0,0,0.021338150902313,0.174317655745759,0.849153328949743,0,0,0,0,-0.021338150902313,0.025682344254241,-0.049153328949743,0,0
1196,0,3,0,0.2,0.8,0,3,0,0,-0.013401764974392,0.189170784069919,0.776962500639912,0,0,0,0,0.013401764974392,0.010829215930081,0.023037499360088,0,0
1197,0,3,0,0.2,0.8,0,3,0,0,0.02734161022127,0.204252284542135,0.812748716643868,0,0,0,0,-0.02734161022127,-0.004252284542135,-0.012748716643868,0,0
1198,0,3,0,0.2,0.8,0,3,0,0,0.00229369174076,0.192290559820777,0.77000253578733,0,0,0,0,-0.00229369174076,0.007709440179223,0.029997464212671,0,0
1199,0,3,0,0.2,0.8,0,3,0,0,-0.005783231520649,0.19037659010018,0.792886866444989,0,0,0,0,0.005783231520649,0.00962340989982,0.007113133555011,0,0
1200,0,3,0,0.2,0.8,0,3,0,0,0.00235222482094,0.187732284475312,0.800928997611487,0,0,0,0,-0.00235222482094,0.012267715524688,-0.000928997611487,0,0
1201,0,3,0,0.2,0.8,0,3,0,0,0.010940178842759,0.220611049728276,0.778929972591107,0,0,0,0,-0.010940178842759,-0.020611049728276,0.021070027408893,0,0
1202,0,3,0,0.2,0.8,0,3,0,0,0.0079923155741,0.224241975316374,0.811615521292047,0,0,0,0,-0.0079923155741,-0.024241975316374,-0.011615521292047,0,0
1203,0,3,0,0.2,0.8,0,3,0,0,-0.00486985336106,0.20681795923825,0.80504387669015,0,0,0,0,0.00486985336106,-0.006817959238251,-0.00504387669015,0,0
1204,0,3,0,0.2,0.8,0,3,0,0,-0.014429524372624,0.202425909580698,0.768523936115554,0,0,0,0,0.014429524372624,-0.002425909580698,0.031476063884446,0,0
1205,0,3,0,0.2,0.8,0,3,0,0,0.002288581622497,0.190162734573157,0.809492633786217,0,0,0,0,-0.002288581622497,0.009837265426843,-0.009492633786217,0,0
1206,0,3,0,0.2,0.8,0,3,0,0,-0.035381196766193,0.241447359278891,0.797075889765079,0,0,0,0,0.035381196766193,-0.041447359278891,0.002924110234921,0,0
1207,0,3,0,0.2,0.8,0,3,0,0,0.030153388891439,0.179562945365486,0.810152464074356,0,0,0,0,-0.030153388891439,0.020437054634514,-0.010152464074356,0,0
1208,0,3,0,0.2,0.8,0,3,0,0,0.011805523652535,0.21483921461994,0.831793091510015,0,0,0,0,-0.011805523652535,-0.01483921461994,-0.031793091510015,0,0
1209,0,3,0,0.2,0.8,0,3,0,0,-0.001006071685355,0.215787957554043,0.812812579900821,0,0,0,0,0.001006071685355,-0.015787957554043,-0.012812579900821,0,0
1210,0,3,0,0.2,0.8,0,3,0,0,0.001212495495777,0.212067928844758,0.802923202087735,0,0,0,0,-0.001212495495777,-0.012067928844758,-0.002923202087735,0,0
1211,0,3,0,0.2,0.8,0,3,0,0,-0.023709575750995,0.202300119994899,0.802093792637042,0,0,0,0,0.023709575750995,-0.002300119994899,-0.002093792637042,0,0
1212,0,3,0,0.2,0.8,0,3,0,0,0.002862818627035,0.238515617962475,0.815741873544814,0,0,0,0,-0.002862818627035,-0.038515617962475,-0.015741873544814,0,0
1213,0,3,0,0.2,0.8,0,3,0,0,0.027195108529378,0.215009659981131,0.807212823494822,0,0,0,0,-0.027195108529378,-0.015009659981131,-0.007212823494822,0,0
1214,0,3,0,0.2,0.8,0,3,0,0,0.00824567565424,0.220590339235942,0.795897798693775,0,0,0,0,-0.00824567565424,-0.020590339235942,0.004102201306225,0,0
1215,0,3,0,0.2,0.8,0,3,0,0,-0.006313444351447,0.17763175298569,0.786899190610265,0,0,0,0,0.006313444351447,0.02236824701431,0.013100809389735,0,0
1216,0,3,0,0.2,0.8,0,3,0,0,-0.002309083090662,0.198598124713317,0.84627676288903,0,0,0,0,0.002309083090662,0.001401875286683,-0.04627676288903,0,0
1217,0,3,0,0.2,0.8,0,3,0,0,-0.006370135023556,0.210275736952647,0.793646810149786,0,0,0,0,0.006370135023556,-0.010275736952647,0.006353189850214,0,0
1218,0,3,0,0.2,0.8,0,3,0,0,0.022262871181792,0.180729680540239,0.810639015527218,0,0,0,0,-0.022262871181792,0.019270319459761,-0.010639015527218,0,0
1219,0,3,0,0.2,0.8,0,3,0,0,0.011957067860885,0.212336679086565,0.820137986935733,0,0,0,0,-0.011957067860885,-0.012336679086565,-0.020137986935733,0,0
1220,0,3,0,0.2,0.8,0,3,0,0,-0.004883983579917,0.192955674690697,0.816290873799792,0,0,0,0,0.004883983579917,0.007044325309303,-0.016290873799792,0,0
1221,0,3,0,0.2,0.8,0,3,0,0,0.02291659839207,0.180738692219428,0.813319546961941,0,0,0,0,-0.02291659839207,0.019261307780572,-0.013319546961942,0,0
1222,0,3,0,0.2,0.8,0,3,0,0,0.027172035778645,0.177444961631912,0.827680234663259,0,0,0,0,-0.027172035778645,0.022555038368088,-0.027680234663259,0,0
1223,0,3,0,0.2,0.8,0,3,0,0,0.012291926679259,0.215893648431214,0.796880434620064,0,0,0,0,-0.012291926679259,-0.015893648431215,0.003119565379936,0,0
1224,0,3,0,0.2,0.8,0,3,0,0,-4.32356755808994E-05,0.209437632085387,0.775561644916606,0,0,0,0,4.32356755808994E-05,-0.009437632085387,0.024438355083394,0,0
1225,0,3,0,0.2,0.8,0,3,0,0,0.007279292439757,0.191086649679467,0.795567143394996,0,0,0,0,-0.007279292439757,0.008913350320533,0.004432856605004,0,0
1226,0,3,0,0.2,0.8,0,3,0,0,0.02694197064964,0.181523906608857,0.810085869127158,0,0,0,0,-0.02694197064964,0.018476093391143,-0.010085869127158,0,0
1227,0,3,0,0.2,0.8,0,3,0,0,-0.012610340639782,0.206287236499847,0.835347580350009,0,0,0,0,0.012610340639782,-0.006287236499847,-0.035347580350009,0,0
1228,0,3,0,0.2,0.8,0,3,0,0,-0.027034779135983,0.204673388147286,0.794508121224232,0,0,0,0,0.027034779135983,-0.004673388147286,0.005491878775768,0,0
1229,0,3,0,0.2,0.8,0,3,0,0,0.010877191585082,0.203193182448134,0.810694615336854,0,0,0,0,-0.010877191585082,-0.003193182448134,-0.010694615336854,0,0
1230,0,3,0,0.2,0.8,0,3,0,0,0.051243234705964,0.185149955014687,0.807554179770501,0,0,0,0,-0.051243234705964,0.014850044985313,-0.007554179770501,0,0
1231,0,3,0,0.2,0.8,0,3,0,0,0.00614539108723,0.187775985386932,0.795574355755746,0,0,0,0,-0.00614539108723,0.012224014613068,0.004425644244254,0,0
1232,0,3,0,0.2,0.8,0,3,0,0,-0.017171402062855,0.224275757833025,0.805285438362882,0,0,0,0,0.017171402062855,-0.024275757833025,-0.005285438362882,0,0
1233,0,3,0,0.2,0.8,0,3,0,0,0.009794343364138,0.198866337915467,0.84604831538859,0,0,0,0,-0.009794343364138,0.001133662084533,-0.04604831538859,0,0
1234,0,3,0,0.2,0.8,0,3,0,0,0.005004844038535,0.188481555219088,0.793441595752475,0,0,0,0,-0.005004844038535,0.011518444780912,0.006558404247525,0,0
1235,0,3,0,0.2,0.8,0,3,0,0,-0.002808231038258,0.202549584434349,0.794928660226319,0,0,0,0,0.002808231038258,-0.002549584434349,0.005071339773681,0,0
1236,0,3,0,0.2,0.8,0,3,0,0,0.003004350531003,0.208122424270746,0.807058401700991,0,0,0,0,-0.003004350531003,-0.008122424270746,-0.007058401700991,0,0
1237,0,3,0,0.2,0.8,0,3,0,0,0.02378514700857,0.19128479581403,0.813342804858774,0,0,0,0,-0.02378514700857,0.00871520418597,-0.013342804858774,0,0
1238,0,3,0,0.2,0.8,0,3,0,0,0.004798372739934,0.205854131490703,0.785140676250431,0,0,0,0,-0.004798372739934,-0.005854131490703,0.01485932374957,0,0
1239,0,3,0,0.2,0.8,0,3,0,0,-0.016912870995001,0.166085131596204,0.808932671852133,0,0,0,0,0.016912870995001,0.033914868403796,-0.008932671852133,0,0
1240,0,3,0,0.2,0.8,0,3,0,0,0.035530475668715,0.195267231749439,0.810355953370991,0,0,0,0,-0.035530475668715,0.004732768250561,-0.010355953370991,0,0
1241,0,3,0,0.2,0.8,0,3,0,0,-0.022314236490819,0.228934777670724,0.781182154223634,0,0,0,0,0.022314236490819,-0.028934777670724,0.018817845776366,0,0
1242,0,3,0,0.2,0.8,0,3,0,0,-0.021998829041672,0.232720998790505,0.786914788432489,0,0,0,0,0.021998829041672,-0.032720998790505,0.013085211567511,0,0
1243,0,3,0,0.2,0.8,0,3,0,0,0.014773124018668,0.218284260028151,0.784852823729045,0,0,0,0,-0.014773124018668,-0.018284260028151,0.015147176270955,0,0
1244,0,3,0,0.2,0.8,0,3,0,0,0.001283301562917,0.187686150484242,0.804848015437405,0,0,0,0,-0.001283301562917,0.012313849515759,-0.004848015437406,0,0
1245,0,3,0,0.2,0.8,0,3,0,0,0.017220544372975,0.189369356133933,0.800351272131575,0,0,0,0,-0.017220544372975,0.010630643866067,-0.000351272131574,0,0
1246,0,3,0,0.2,0.8,0,3,0,0,-0.01391253347664,0.18864120540182,0.789025616480436,0,0,0,0,0.01391253347664,0.01135879459818,0.010974383519564,0,0
1247,0,3,0,0.2,0.8,0,3,0,0,0.004408958008412,0.193122532238896,0.815870577664109,0,0,0,0,-0.004408958008412,0.006877467761104,-0.015870577664109,0,0
1248,0,3,0,0.2,0.8,0,3,0,0,0.001230473227849,0.212995718576971,0.771222189678363,0,0,0,0,-0.001230473227849,-0.012995718576971,0.028777810321638,0,0
1249,0,3,0,0.2,0.8,0,3,0,0,-0.013415171244612,0.223495503926486,0.79553537354551,0,0,0,0,0.013415171244612,-0.023495503926486,0.00446462645449,0,0
1250,0,3,0,0.2,0.8,0,3,0,0,-0.027282603823691,0.223064415296435,0.765588959318183,0,0,0,0,0.027282603823691,-0.023064415296435,0.034411040681817,0,0
1251,0,3,0,0.2,0.8,0,3,0,0,-0.001716279544235,0.214956015922271,0.773939263943714,0,0,0,0,0.001716279544235,-0.014956015922271,0.026060736056286,0,0
1252,0,3,0,0.2,0.8,0,3,0,0,-0.002193929384977,0.219322210259295,0.839977462487954,0,0,0,0,0.002193929384977,-0.019322210259295,-0.039977462487955,0,0
1253,0,3,0,0.2,0.8,0,3,0,0,-0.013214530518179,0.21629236900967,0.783570333952202,0,0,0,0,0.013214530518179,-0.01629236900967,0.016429666047798,0,0
1254,0,3,0,0.2,0.8,0,3,0,0,-0.026399587134267,0.199887949803763,0.775816313703778,0,0,0,0,0.026399587134267,0.000112050196237,0.024183686296222,0,0
1255,0,3,0,0.2,0.8,0,3,0,0,0.020570513964221,0.166262851809866,0.820983042855283,0,0,0,0,-0.020570513964221,0.033737148190134,-0.020983042855283,0,0
1256,0,3,0,0.2,0.8,0,3,0,0,0.024098498925689,0.207486727241816,0.812537774175805,0,0,0,0,-0.024098498925689,-0.007486727241816,-0.012537774175805,0,0
1257,0,3,0,0.2,0.8,0,3,0,0,0.006964406836896,0.213560896874999,0.766145722396907,0,0,0,0,-0.006964406836896,-0.013560896874999,0.033854277603093,0,0
1258,0,3,0,0.2,0.8,0,3,0,0,0.010677868185578,0.200317448392059,0.84104235935586,0,0,0,0,-0.010677868185578,-0.000317448392059,-0.04104235935586,0,0
1259,0,3,0,0.2,0.8,0,3,0,0,-0.001161200141127,0.183571530430289,0.793785360967991,0,0,0,0,0.001161200141127,0.016428469569711,0.006214639032009,0,0
1260,0,3,0,0.2,0.8,0,3,0,0,0.006148293836585,0.209693972023816,0.815913767223858,0,0,0,0,-0.006148293836585,-0.009693972023816,-0.015913767223858,0,0
1261,0,3,0,0.2,0.8,0,3,0,0,-0.009822538439811,0.206219669481221,0.769349201935332,0,0,0,0,0.009822538439811,-0.006219669481221,0.030650798064668,0,0
1262,0,3,0,0.2,0.8,0,3,0,0,0.021437865236038,0.169207513177163,0.841238834081223,0,0,0,0,-0.021437865236038,0.030792486822837,-0.041238834081223,0,0
1263,0,3,0,0.2,0.8,0,3,0,0,0.020534874178826,0.200947182671363,0.805478799767601,0,0,0,0,-0.020534874178826,-0.000947182671363,-0.005478799767601,0,0
1264,0,3,0,0.2,0.8,0,3,0,0,0.039658669868589,0.154724265264128,0.820109923129945,0,0,0,0,-0.039658669868589,0.045275734735872,-0.020109923129945,0,0
1265,0,3,0,0.2,0.8,0,3,0,0,-0.021481905042425,0.226559035954611,0.777272857390202,0,0,0,0,0.021481905042425,-0.026559035954611,0.022727142609798,0,0
1266,0,3,0,0.2,0.8,0,3,0,0,-0.013067547065283,0.204551319920642,0.792424451456407,0,0,0,0,0.013067547065283,-0.004551319920642,0.007575548543593,0,0
1267,0,3,0,0.2,0.8,0,3,0,0,-0.006003939963902,0.220963548194913,0.811006643376004,0,0,0,0,0.006003939963902,-0.020963548194913,-0.011006643376004,0,0
1268,0,3,0,0.2,0.8,0,3,0,0,0.001645862255052,0.215703939461696,0.790805063798565,0,0,0,0,-0.001645862255052,-0.015703939461696,0.009194936201435,0,0
1269,0,3,0,0.2,0.8,0,3,0,0,-0.032380134854026,0.201170009368297,0.775617182974055,0,0,0,0,0.032380134854026,-0.001170009368297,0.024382817025945,0,0
1270,0,3,0,0.2,0.8,0,3,0,0,0.000767293692105,0.225084298593049,0.796851387226731,0,0,0,0,-0.000767293692105,-0.025084298593049,0.003148612773269,0,0
1271,0,3,0,0.2,0.8,0,3,0,0,0.004059375904914,0.203766697801733,0.818198228862828,0,0,0,0,-0.004059375904914,-0.003766697801733,-0.018198228862828,0,0
1272,0,3,0,0.2,0.8,0,3,0,0,-0.023990199954106,0.208128353759248,0.809586123644393,0,0,0,0,0.023990199954106,-0.008128353759248,-0.009586123644393,0,0
1273,0,3,0,0.2,0.8,0,3,0,0,-0.013930119046928,0.232965393394321,0.789050857556775,0,0,0,0,0.013930119046928,-0.032965393394321,0.010949142443225,0,0
1274,0,3,0,0.2,0.8,0,3,0,0,-0.015927884332976,0.240712244572561,0.777918965077021,0,0,0,0,0.015927884332976,-0.040712244572561,0.022081034922979,0,0
1275,0,3,0,0.2,0.8,0,3,0,0,0.011297960065345,0.203154758296797,0.807877261989292,0,0,0,0,-0.011297960065345,-0.003154758296797,-0.007877261989293,0,0
1276,0,3,0,0.2,0.8,0,3,0,0,-0.040691614928135,0.204924868319283,0.777174225614612,0,0,0,0,0.040691614928135,-0.004924868319283,0.022825774385388,0,0
1277,0,3,0,0.2,0.8,0,3,0,0,0.02786202584087,0.205657109957336,0.805438732396341,0,0,0,0,-0.02786202584087,-0.005657109957336,-0.005438732396341,0,0
1278,0,3,0,0.2,0.8,0,3,0,0,0.002239128162947,0.201931021344312,0.804442192329882,0,0,0,0,-0.002239128162947,-0.001931021344312,-0.004442192329882,0,0
1279,0,3,0,0.2,0.8,0,3,0,0,-0.022102677059065,0.221688244382461,0.788859496041566,0,0,0,0,0.022102677059065,-0.021688244382461,0.011140503958435,0,0
1280,0,3,0,0.2,0.8,0,3,0,0,-0.000667104592077,0.178662816962522,0.818140005711671,0,0,0,0,0.000667104592077,0.021337183037478,-0.018140005711671,0,0
1281,0,3,0,0.2,0.8,0,3,0,0,-0.008835761174802,0.199274083894149,0.790094199541397,0,0,0,0,0.008835761174802,0.000725916105852,0.009905800458603,0,0
1282,0,3,0,0.2,0.8,0,3,0,0,-0.019530267688892,0.203019427038268,0.778419764648662,0,0,0,0,0.019530267688892,-0.003019427038268,0.021580235351338,0,0
1283,0,3,0,0.2,0.8,0,3,0,0,-0.030339016022718,0.22784875689997,0.776168032313362,0,0,0,0,0.030339016022718,-0.02784875689997,0.023831967686638,0,0
1284,0,3,0,0.2,0.8,0,3,0,0,-0.045583595235524,0.213112603662447,0.792582452767589,0,0,0,0,0.045583595235524,-0.013112603662447,0.007417547232411,0,0
1285,0,3,0,0.2,0.8,0,3,0,0,-0.032638161938569,0.220907541349973,0.787374459898497,0,0,0,0,0.032638161938569,-0.020907541349973,0.012625540101503,0,0
1286,0,3,0,0.2,0.8,0,3,0,0,0.011348924406249,0.176238459154806,0.798916846185441,0,0,0,0,-0.011348924406249,0.023761540845194,0.001083153814559,0,0
1287,0,3,0,0.2,0.8,0,3,0,0,-0.011015118923419,0.187704329506641,0.785169828347696,0,0,0,0,0.011015118923419,0.012295670493359,0.014830171652304,0,0
1288,0,3,0,0.2,0.8,0,3,0,0,-0.001156455415496,0.198468495577627,0.807807082860421,0,0,0,0,0.001156455415496,0.001531504422373,-0.007807082860421,0,0
1289,0,3,0,0.2,0.8,0,3,0,0,-0.004228735965895,0.21807378147232,0.774936205878365,0,0,0,0,0.004228735965895,-0.01807378147232,0.025063794121635,0,0
1290,0,3,0,0.2,0.8,0,3,0,0,-0.019561737056014,0.218819536151137,0.786983263181074,0,0,0,0,0.019561737056014,-0.018819536151137,0.013016736818926,0,0
1291,0,3,0,0.2,0.8,0,3,0,0,0.003701688641572,0.189812082015718,0.824525019237771,0,0,0,0,-0.003701688641572,0.010187917984282,-0.024525019237771,0,0
1292,0,3,0,0.2,0.8,0,3,0,0,-0.009081185987655,0.208459455974545,0.800359577621095,0,0,0,0,0.009081185987655,-0.008459455974545,-0.000359577621095,0,0
1293,0,3,0,0.2,0.8,0,3,0,0,0.032630905730046,0.206332511566611,0.780726412485179,0,0,0,0,-0.032630905730046,-0.006332511566611,0.019273587514821,0,0
1294,0,3,0,0.2,0.8,0,3,0,0,0.005123863814302,0.209035262756609,0.806856304881287,0,0,0,0,-0.005123863814302,-0.009035262756609,-0.006856304881287,0,0
1295,0,3,0,0.2,0.8,0,3,0,0,0.011860461449473,0.206526089250523,0.800070510565604,0,0,0,0,-0.011860461449473,-0.006526089250523,-7.05105656043647E-05,0,0
1296,0,3,0,0.2,0.8,0,3,0,0,-0.016961077586723,0.212658118865265,0.805741077412256,0,0,0,0,0.016961077586723,-0.012658118865265,-0.005741077412256,0,0
1297,0,3,0,0.2,0.8,0,3,0,0,0.013654847660639,0.201732583060615,0.791387279458108,0,0,0,0,-0.013654847660639,-0.001732583060615,0.008612720541892,0,0
1298,0,3,0,0.2,0.8,0,3,0,0,-0.014901759295748,0.19752924900949,0.784408262414749,0,0,0,0,0.014901759295748,0.00247075099051,0.015591737585251,0,0
1299,0,3,0,0.2,0.8,0,3,0,0,-0.032007893416511,0.24782043592505,0.767862727557825,0,0,0,0,0.032007893416511,-0.04782043592505,0.032137272442175,0,0
1300,0,3,0,0.2,0.8,0,3,0,0,0.018155813820058,0.192475963007757,0.814341613999438,0,0,0,0,-0.018155813820058,0.007524036992243,-0.014341613999438,0,0
1301,0,3,0,0.2,0.8,0,3,0,0,0.002191733075681,0.195473010022132,0.815917820753386,0,0,0,0,-0.002191733075681,0.004526989977868,-0.015917820753387,0,0
1302,0,3,0,0.2,0.8,0,3,0,0,0.000220522531625,0.198612028548692,0.80833478948224,0,0,0,0,-0.000220522531625,0.001387971451308,-0.00833478948224,0,0
1303,0,3,0,0.2,0.8,0,3,0,0,-0.013022144639337,0.200214502667141,0.815892343001389,0,0,0,0,0.013022144639337,-0.000214502667141,-0.01589234300139,0,0
1304,0,3,0,0.2,0.8,0,3,0,0,-0.004104054262907,0.225377963572568,0.800537180351834,0,0,0,0,0.004104054262907,-0.025377963572568,-0.000537180351834,0,0
1305,0,3,0,0.2,0.8,0,3,0,0,-0.022772219055721,0.221315306251255,0.780315749478442,0,0,0,0,0.022772219055721,-0.021315306251255,0.019684250521558,0,0
1306,0,3,0,0.2,0.8,0,3,0,0,0.021620718849178,0.174070601951583,0.806033706354422,0,0,0,0,-0.021620718849178,0.025929398048418,-0.006033706354422,0,0
1307,0,3,0,0.2,0.8,0,3,0,0,-0.01210767120247,0.194427992452878,0.806464636246201,0,0,0,0,0.01210767120247,0.005572007547122,-0.006464636246201,0,0
1308,0,3,0,0.2,0.8,0,3,0,0,-0.009990519933147,0.239474780658524,0.801384809939591,0,0,0,0,0.009990519933147,-0.039474780658525,-0.001384809939591,0,0
1309,0,3,0,0.2,0.8,0,3,0,0,0.014129345340516,0.208897615126374,0.807559315190358,0,0,0,0,-0.014129345340516,-0.008897615126374,-0.007559315190358,0,0
1310,0,3,0,0.2,0.8,0,3,0,0,0.005162750658705,0.202149595598432,0.801968623128551,0,0,0,0,-0.005162750658705,-0.002149595598432,-0.001968623128552,0,0
1311,0,3,0,0.2,0.8,0,3,0,0,-0.000463962778718,0.187245352564853,0.785717993466587,0,0,0,0,0.000463962778718,0.012754647435147,0.014282006533413,0,0
1312,0,3,0,0.2,0.8,0,3,0,0,-0.010767475651798,0.209722035650217,0.79125061468159,0,0,0,0,0.010767475651798,-0.009722035650217,0.00874938531841,0,0
1313,0,3,0,0.2,0.8,0,3,0,0,-0.010248817010102,0.206584445900048,0.816894617460039,0,0,0,0,0.010248817010102,-0.006584445900048,-0.016894617460039,0,0
1314,0,3,0,0.2,0.8,0,3,0,0,0.007010650809413,0.198340609970854,0.832936882411518,0,0,0,0,-0.007010650809413,0.001659390029146,-0.032936882411518,0,0
1315,0,3,0,0.2,0.8,0,3,0,0,0.026367020023181,0.194484562487796,0.831072372969997,0,0,0,0,-0.026367020023181,0.005515437512204,-0.031072372969997,0,0
1316,0,3,0,0.2,0.8,0,3,0,0,-0.018424197797921,0.1728897071261,0.79237984528641,0,0,0,0,0.018424197797921,0.0271102928739,0.00762015471359,0,0
1317,0,3,0,0.2,0.8,0,3,0,0,0.026051964757664,0.174371550546096,0.812665053632903,0,0,0,0,-0.026051964757664,0.025628449453904,-0.012665053632903,0,0
1318,0,3,0,0.2,0.8,0,3,0,0,-0.048020636522806,0.228092315019604,0.795227499331508,0,0,0,0,0.048020636522806,-0.028092315019604,0.004772500668492,0,0
1319,0,3,0,0.2,0.8,0,3,0,0,-0.02448269586177,0.209160644381496,0.791937352307306,0,0,0,0,0.02448269586177,-0.009160644381496,0.008062647692694,0,0
1320,0,3,0,0.2,0.8,0,3,0,0,0.007496383251936,0.200298277549668,0.786297759090837,0,0,0,0,-0.007496383251936,-0.000298277549668,0.013702240909163,0,0
1321,0,3,0,0.2,0.8,0,3,0,0,-0.032086786189037,0.220158877100471,0.788277028611006,0,0,0,0,0.032086786189037,-0.020158877100471,0.011722971388994,0,0
1322,0,3,0,0.2,0.8,0,3,0,0,0.008670706865994,0.21784528013345,0.842147386565629,0,0,0,0,-0.008670706865994,-0.01784528013345,-0.042147386565629,0,0
1323,0,3,0,0.2,0.8,0,3,0,0,0.008704711983336,0.203849647989957,0.822512020642408,0,0,0,0,-0.008704711983336,-0.003849647989957,-0.022512020642408,0,0
1324,0,3,0,0.2,0.8,0,3,0,0,-0.017008003073366,0.195148400506336,0.843375850693954,0,0,0,0,0.017008003073366,0.004851599493664,-0.043375850693954,0,0
1325,0,3,0,0.2,0.8,0,3,0,0,0.006318747123281,0.162379877477452,0.817124567078601,0,0,0,0,-0.006318747123281,0.037620122522548,-0.017124567078601,0,0
1326,0,3,0,0.2,0.8,0,3,0,0,-0.005806206483455,0.209025467107563,0.789799268397488,0,0,0,0,0.005806206483455,-0.009025467107563,0.010200731602512,0,0
1327,0,3,0,0.2,0.8,0,3,0,0,-0.0276546380542,0.225691705997901,0.797816043208092,0,0,0,0,0.0276546380542,-0.025691705997901,0.002183956791908,0,0
1328,0,3,0,0.2,0.8,0,3,0,0,-0.000384260591821,0.215628466091838,0.806973882061233,0,0,0,0,0.000384260591821,-0.015628466091838,-0.006973882061233,0,0
1329,0,3,0,0.2,0.8,0,3,0,0,-0.014936356413675,0.215296731739768,0.799844991934291,0,0,0,0,0.014936356413675,-0.015296731739768,0.000155008065709,0,0
1330,0,3,0,0.2,0.8,0,3,0,0,0.005407243260906,0.243790011407305,0.767231514236638,0,0,0,0,-0.005407243260906,-0.043790011407305,0.032768485763363,0,0
1331,0,3,0,0.2,0.8,0,3,0,0,0.026028936141171,0.198627069094511,0.830757915850622,0,0,0,0,-0.026028936141171,0.00137293090549,-0.030757915850622,0,0
1332,0,3,0,0.2,0.8,0,3,0,0,-0.031126869532654,0.238823003708819,0.771037595206579,0,0,0,0,0.031126869532654,-0.038823003708819,0.028962404793421,0,0
1333,0,3,0,0.2,0.8,0,3,0,0,0.038437301238802,0.183304787346509,0.820839117807771,0,0,0,0,-0.038437301238802,0.016695212653491,-0.020839117807771,0,0
1334,0,3,0,0.2,0.8,0,3,0,0,0.004952655979047,0.197194521567105,0.80125999569624,0,0,0,0,-0.004952655979047,0.002805478432895,-0.00125999569624,0,0
1335,0,3,0,0.2,0.8,0,3,0,0,0.009856932884624,0.209967869048201,0.83779177265597,0,0,0,0,-0.009856932884624,-0.009967869048201,-0.03779177265597,0,0
