Run #,AR Order,MA Order,MA 1-lag Coeff,MA 2-lag Coeff,MA 3-lag Coeff,MA 4-lag Coeff,MA 5-lag Coeff,MA 6-lag Coeff,BIC AR Order,BIC MA Order,Fitted AR 1-lag Coeff,Fitted AR 2-lag Coeff,Fitted MA 1-lag Coeff,Fitted MA 2-lag Coeff,Fitted MA 3-lag Coeff,Fitted MA 4-lag Coeff,Fitted MA 5-lag Coeff,Fitted MA 6-lag Coeff,Fitted MA 7-lag Coeff,Fitted MA 8-lag Coeff,Diff in AR 1-lag Coeff,Diff in AR 2-lag Coeff,Diff in MA 1-lag Coeff,Diff in MA 2-lag Coeff,Diff in MA 3-lag Coeff,Diff in MA 4-lag Coeff,Diff in MA 5-lag Coeff,Diff in MA 6-lag Coeff,Diff in MA 7-lag Coeff,Diff in MA 8-lag Coeff
1076,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.055104533151641474,0.020566256575841615,0.3679398997184804,0.025625105410165487,0.3331206970477192,0.30840526690314635,0,0,0,0,0.055104533151641474,0.020566256575841615,0.7679398997184804,0.025625105410165487,0.6331206970477192,0.6084052669031463,0,0
1077,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.03501075614719523,0.011190038331917637,0.44291406090596475,-0.005955235073373449,0.28057500142988057,0.354519077404919,0,0,0,0,0.03501075614719523,0.011190038331917637,0.8429140609059648,-0.005955235073373449,0.5805750014298805,0.654519077404919,0,0
1078,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.0852298249677457,-0.029277413019932877,0.40971932731184424,0.05780122213019874,0.26333038311648116,0.3272820839958269,0,0,0,0,0.0852298249677457,-0.029277413019932877,0.8097193273118443,0.05780122213019874,0.5633303831164811,0.6272820839958269,0,0
1079,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.03863151377266967,0.006401079304661321,0.41759055423511576,0.0025879915039263264,0.2654019054841725,0.3106086716487939,0,0,0,0,0.03863151377266967,0.006401079304661321,0.8175905542351158,0.0025879915039263264,0.5654019054841725,0.610608671648794,0,0
1080,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.052039848570096386,0.003204860765377588,0.42209349928850287,-0.018606238594797347,0.2921646102664976,0.31672727195303046,0,0,0,0,-0.052039848570096386,0.003204860765377588,0.822093499288503,-0.018606238594797347,0.5921646102664976,0.6167272719530305,0,0
1081,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.02085912857488527,-0.07458189930654713,0.3398954819445323,0.04308276563258526,0.3038664215044158,0.31359455761395394,0,0,0,0,0.02085912857488527,-0.07458189930654713,0.7398954819445323,0.04308276563258526,0.6038664215044158,0.6135945576139539,0,0
1082,0,6,0,0,0.4,0,0.3,0.3,0,7,0,0,0.03593871472108473,-0.035847597394145746,0.4429157920505519,0.06026594843867225,0.28841759100783676,0.3214567951447905,0.09367231505848252,0,0,0,0.03593871472108473,-0.035847597394145746,0.8429157920505519,0.06026594843867225,0.5884175910078367,0.6214567951447905,0.09367231505848252,0
1083,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.015133071880913548,-0.03398121486313297,0.488387294846104,0.0074327002207934655,0.3041609770018544,0.2777408960293342,0,0,0,0,-0.015133071880913548,-0.03398121486313297,0.888387294846104,0.0074327002207934655,0.6041609770018543,0.5777408960293342,0,0
1084,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.02461928050022949,-0.007436097020539904,0.4509836998239296,-0.010708380688244156,0.3713393304663508,0.3309944637922867,0,0,0,0,-0.02461928050022949,-0.007436097020539904,0.8509836998239296,-0.010708380688244156,0.6713393304663509,0.6309944637922866,0,0
1085,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.03970049725761905,0.004492626488193389,0.3613643672612573,0.01988239971094685,0.30043108839992916,0.29985572236116864,0,0,0,0,0.03970049725761905,0.004492626488193389,0.7613643672612573,0.01988239971094685,0.6004310883999291,0.5998557223611687,0,0
1086,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.023385316982567086,-0.03458700202183711,0.4159005492353311,0.008480873196343419,0.2814332585586743,0.31993612688531703,0,0,0,0,-0.023385316982567086,-0.03458700202183711,0.8159005492353311,0.008480873196343419,0.5814332585586743,0.619936126885317,0,0
1087,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.0007092507827158867,0.010321859719189325,0.3986203710453544,-0.013301790142618775,0.27883467986879584,0.22558825136443902,0,0,0,0,-0.0007092507827158867,0.010321859719189325,0.7986203710453544,-0.013301790142618775,0.5788346798687958,0.525588251364439,0,0
1088,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.003109583503204033,-0.0020981907177058355,0.3468105274207,0.03899104141835711,0.34238484177173906,0.2908754514194421,0,0,0,0,0.003109583503204033,-0.0020981907177058355,0.7468105274207,0.03899104141835711,0.642384841771739,0.5908754514194421,0,0
1089,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.020180504959737097,-0.0284418236089848,0.4095365893068419,0.026092634521949765,0.2776842672700183,0.3327251404078456,0,0,0,0,0.020180504959737097,-0.0284418236089848,0.8095365893068419,0.026092634521949765,0.5776842672700183,0.6327251404078456,0,0
1090,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.010575827973614338,-0.037698854965643916,0.38661455673592104,0.015051390009544518,0.2870389521783902,0.24769113509941124,0,0,0,0,-0.010575827973614338,-0.037698854965643916,0.7866145567359211,0.015051390009544518,0.5870389521783902,0.5476911350994113,0,0
1091,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.004691637470553595,0.07952294790385472,0.35730821231950305,-0.05036213311559273,0.35088944708282227,0.26172564179620134,0,0,0,0,0.004691637470553595,0.07952294790385472,0.7573082123195031,-0.05036213311559273,0.6508894470828223,0.5617256417962013,0,0
1092,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.011809230230782217,-0.02542086522894579,0.3983567594342037,0.041123027335646274,0.3049319595712,0.30077726421670453,0,0,0,0,-0.011809230230782217,-0.02542086522894579,0.7983567594342037,0.041123027335646274,0.6049319595711999,0.6007772642167045,0,0
1093,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.009478429453975507,0.009005084563780222,0.36895736963278764,-0.026899095948052308,0.3068184159283589,0.28977874065270004,0,0,0,0,-0.009478429453975507,0.009005084563780222,0.7689573696327876,-0.026899095948052308,0.606818415928359,0.5897787406527,0,0
1094,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.001398441738971315,0.023428713163841236,0.4442546177668082,-0.015244044287369859,0.34036219943617,0.2889233663764559,0,0,0,0,0.001398441738971315,0.023428713163841236,0.8442546177668082,-0.015244044287369859,0.64036219943617,0.5889233663764559,0,0
1095,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.004702896035647275,-0.005854418226138816,0.4351889865363712,0.029734231742097494,0.2955857349971726,0.28674887993312936,0,0,0,0,0.004702896035647275,-0.005854418226138816,0.8351889865363713,0.029734231742097494,0.5955857349971726,0.5867488799331293,0,0
1096,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.013414307479463178,0.020289136139098093,0.35602808409843645,0.01009248146122919,0.32235337862433316,0.33121047726464375,0,0,0,0,0.013414307479463178,0.020289136139098093,0.7560280840984365,0.01009248146122919,0.6223533786243332,0.6312104772646437,0,0
1097,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.00676685327641556,0.03769899605393716,0.38263339468875524,0.012599388820537679,0.32925903836203413,0.3234280336383588,0,0,0,0,0.00676685327641556,0.03769899605393716,0.7826333946887553,0.012599388820537679,0.6292590383620341,0.6234280336383589,0,0
1098,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.016364555537186534,-0.008722563202071178,0.3929144554494085,0.02216006944263965,0.28785449504480143,0.30537117206703085,0,0,0,0,-0.016364555537186534,-0.008722563202071178,0.7929144554494085,0.02216006944263965,0.5878544950448015,0.6053711720670308,0,0
1099,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.022248899487468374,-0.02442190683733383,0.39455600464742885,-0.013810741782989043,0.35714833486437053,0.34586615174811586,0,0,0,0,0.022248899487468374,-0.02442190683733383,0.7945560046474289,-0.013810741782989043,0.6571483348643705,0.6458661517481159,0,0
1100,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.027597163202703556,0.001226476318652095,0.4011082808407044,-0.02305909996667615,0.3399570161028334,0.33712384245556554,0,0,0,0,0.027597163202703556,0.001226476318652095,0.8011082808407044,-0.02305909996667615,0.6399570161028334,0.6371238424555655,0,0
1101,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.03966172502477129,0.0005755331166232801,0.40819622420146395,-0.010924616251930605,0.2890293930923876,0.3228429390070916,0,0,0,0,-0.03966172502477129,0.0005755331166232801,0.808196224201464,-0.010924616251930605,0.5890293930923876,0.6228429390070915,0,0
1102,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.019922545836647182,-0.015210230630371874,0.404656429907225,0.0008377965318944356,0.2918124033500076,0.3013863295430187,0,0,0,0,0.019922545836647182,-0.015210230630371874,0.804656429907225,0.0008377965318944356,0.5918124033500076,0.6013863295430186,0,0
1103,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.014568588926233778,0.02734905220458415,0.39238570106780324,0.018277848070287473,0.3103242062282585,0.3405861706373644,0,0,0,0,0.014568588926233778,0.02734905220458415,0.7923857010678033,0.018277848070287473,0.6103242062282586,0.6405861706373643,0,0
1104,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.03443009230333821,0.039397623680608736,0.37640987047475194,-0.009770402740796635,0.35953483096267713,0.3119283583002674,0,0,0,0,-0.03443009230333821,0.039397623680608736,0.776409870474752,-0.009770402740796635,0.6595348309626772,0.6119283583002674,0,0
1105,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.04572473927174442,0.003500464901661042,0.3682264640788704,0.015016331885253063,0.28465844585321637,0.29993667655039724,0,0,0,0,0.04572473927174442,0.003500464901661042,0.7682264640788704,0.015016331885253063,0.5846584458532164,0.5999366765503973,0,0
1106,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.028248947956609913,-0.06325108114366873,0.4163424967994016,0.024880210333435307,0.30006255529300874,0.2681019980403949,0,0,0,0,0.028248947956609913,-0.06325108114366873,0.8163424967994016,0.024880210333435307,0.6000625552930088,0.568101998040395,0,0
1107,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.02056295173034331,0.02648964544714879,0.39049559263384837,0.027372191731798567,0.27811322287596985,0.3280841719559474,0,0,0,0,-0.02056295173034331,0.02648964544714879,0.7904955926338484,0.027372191731798567,0.5781132228759698,0.6280841719559473,0,0
1108,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.014826052667555309,-0.008023532906605665,0.3694541278491573,0.032250069849070036,0.3041378582151175,0.26981082452754596,0,0,0,0,-0.014826052667555309,-0.008023532906605665,0.7694541278491573,0.032250069849070036,0.6041378582151176,0.569810824527546,0,0
1109,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.03306701348470688,-0.020311687140943287,0.39789639987472786,0.0022839969357555806,0.2816515938936395,0.3377472899526114,0,0,0,0,0.03306701348470688,-0.020311687140943287,0.7978963998747279,0.0022839969357555806,0.5816515938936395,0.6377472899526113,0,0
1110,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.0443213731398427,-0.018866818060118848,0.41643040930878833,0.015085438264506366,0.30275287186729444,0.31094468435147554,0,0,0,0,0.0443213731398427,-0.018866818060118848,0.8164304093087884,0.015085438264506366,0.6027528718672944,0.6109446843514755,0,0
1111,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.0032625326584980047,0.04517537598198401,0.4119327843494348,-0.019021117503852516,0.31143626299658317,0.32479892645056196,0,0,0,0,0.0032625326584980047,0.04517537598198401,0.8119327843494348,-0.019021117503852516,0.6114362629965832,0.624798926450562,0,0
1112,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.034303675589212906,-0.01171480043023239,0.38284240585658763,0.04240275242932015,0.3132742055623131,0.29574269312189244,0,0,0,0,0.034303675589212906,-0.01171480043023239,0.7828424058565877,0.04240275242932015,0.613274205562313,0.5957426931218924,0,0
1113,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.04362646818017977,-0.024581516298190827,0.4301338028207934,0.005903994480323421,0.25001064638979975,0.3666223939559372,0,0,0,0,0.04362646818017977,-0.024581516298190827,0.8301338028207934,0.005903994480323421,0.5500106463897998,0.6666223939559373,0,0
1114,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.007197035353173023,-0.016142599059522096,0.4091941021011591,-0.019331293076575475,0.28905683209469824,0.2751025926462269,0,0,0,0,-0.007197035353173023,-0.016142599059522096,0.809194102101159,-0.019331293076575475,0.5890568320946983,0.5751025926462269,0,0
1115,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.014283467805925626,0.024978786991547795,0.3913347985105624,-0.004675519898603073,0.28910600783943596,0.3038193204434451,0,0,0,0,-0.014283467805925626,0.024978786991547795,0.7913347985105624,-0.004675519898603073,0.5891060078394359,0.6038193204434451,0,0
1116,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.021079041792110037,-0.04016781085192778,0.4105883411809269,-0.032658203850448375,0.26839959968677063,0.29388558379074053,0,0,0,0,-0.021079041792110037,-0.04016781085192778,0.8105883411809269,-0.032658203850448375,0.5683995996867706,0.5938855837907405,0,0
1117,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.009674094776382453,0.04777170588659558,0.43443684754101103,0.01664002995179413,0.3533072635044755,0.3220794534898086,0,0,0,0,0.009674094776382453,0.04777170588659558,0.8344368475410111,0.01664002995179413,0.6533072635044754,0.6220794534898086,0,0
1118,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.037461212084483844,0.02668009547524333,0.42361141915747186,0.014491374792314217,0.2768179866662021,0.326436144165371,0,0,0,0,0.037461212084483844,0.02668009547524333,0.8236114191574719,0.014491374792314217,0.5768179866662021,0.626436144165371,0,0
1119,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.02388649945864002,0.009592988900201561,0.35214093382756734,0.002481658393651536,0.2833319914705514,0.28275496617922946,0,0,0,0,-0.02388649945864002,0.009592988900201561,0.7521409338275673,0.002481658393651536,0.5833319914705514,0.5827549661792295,0,0
1120,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.03252057354346477,-0.020435623415600748,0.3639687441357252,-0.04368552212750735,0.2694865624881446,0.268958187632483,0,0,0,0,-0.03252057354346477,-0.020435623415600748,0.7639687441357252,-0.04368552212750735,0.5694865624881447,0.568958187632483,0,0
1121,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.022057258235536503,0.033993369590297216,0.45400594231004415,-0.04176022792438336,0.308191857624424,0.30212862646786914,0,0,0,0,-0.022057258235536503,0.033993369590297216,0.8540059423100441,-0.04176022792438336,0.6081918576244241,0.6021286264678691,0,0
1122,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.015433311448452405,0.015428921839250641,0.35807630536939805,-0.023546991768892626,0.31711057019888284,0.32103037849577043,0,0,0,0,-0.015433311448452405,0.015428921839250641,0.7580763053693981,-0.023546991768892626,0.6171105701988828,0.6210303784957705,0,0
1123,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.0035640104731803623,-0.003552416570533312,0.3724196820900846,0.008222616828650667,0.300918498968857,0.2990672976100545,0,0,0,0,-0.0035640104731803623,-0.003552416570533312,0.7724196820900846,0.008222616828650667,0.600918498968857,0.5990672976100545,0,0
1124,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.01061990449820338,0.00023717448672051777,0.35492218191220565,0.03254829223531194,0.3397956361475501,0.29006539961090316,0,0,0,0,-0.01061990449820338,0.00023717448672051777,0.7549221819122056,0.03254829223531194,0.6397956361475501,0.5900653996109031,0,0
1125,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.0491595529933308,0.08189658015011,0.37323387581024253,-0.055855852369992326,0.30219769983728717,0.27526106962082153,0,0,0,0,-0.0491595529933308,0.08189658015011,0.7732338758102426,-0.055855852369992326,0.6021976998372871,0.5752610696208216,0,0
1126,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.04750350852344147,-0.009888928219495954,0.42363819845297973,0.03768586326765661,0.33809209256044376,0.30073067903401823,0,0,0,0,0.04750350852344147,-0.009888928219495954,0.8236381984529797,0.03768586326765661,0.6380920925604437,0.6007306790340182,0,0
1127,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.06278150814780795,0.0005058527722570727,0.44908002746091497,0.01631908054246406,0.29486886676250196,0.36410208118197995,0,0,0,0,0.06278150814780795,0.0005058527722570727,0.8490800274609149,0.01631908054246406,0.594868866762502,0.66410208118198,0,0
1128,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.003306366895946683,-0.029934396517304004,0.39832914165799116,0.00285716893223616,0.23890965954903565,0.30361242791633863,0,0,0,0,0.003306366895946683,-0.029934396517304004,0.7983291416579912,0.00285716893223616,0.5389096595490357,0.6036124279163386,0,0
1129,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.007554751991366626,-0.06368222072258783,0.4284401911345075,0.009867046936506672,0.2932186631459663,0.35773249798731643,0,0,0,0,-0.007554751991366626,-0.06368222072258783,0.8284401911345075,0.009867046936506672,0.5932186631459663,0.6577324979873165,0,0
1130,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.004594418998852129,0.03189290558729665,0.4385456990495168,0.006763157329565825,0.37407878837851816,0.306903109469026,0,0,0,0,-0.004594418998852129,0.03189290558729665,0.8385456990495168,0.006763157329565825,0.6740787883785182,0.606903109469026,0,0
1131,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.03683549791243962,0.0026878667421368274,0.41487033541101725,0.012396693340442478,0.2848039254566326,0.33065487959779805,0,0,0,0,0.03683549791243962,0.0026878667421368274,0.8148703354110173,0.012396693340442478,0.5848039254566326,0.630654879597798,0,0
1132,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.004696810060389189,-0.03113287995314048,0.4194453250335951,0.015747074080772853,0.2552176364263682,0.297263225243121,0,0,0,0,-0.004696810060389189,-0.03113287995314048,0.8194453250335951,0.015747074080772853,0.5552176364263681,0.5972632252431209,0,0
1133,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.02449530046505903,0.04824176958596616,0.38987675597425653,-0.017579149989752876,0.2901255015972254,0.28778331704606486,0,0,0,0,-0.02449530046505903,0.04824176958596616,0.7898767559742566,-0.017579149989752876,0.5901255015972253,0.5877833170460649,0,0
1134,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.021260909830862422,0.027820882247491165,0.4023154385315385,-0.007905924180511366,0.25791981314935375,0.27750788499474377,0,0,0,0,0.021260909830862422,0.027820882247491165,0.8023154385315385,-0.007905924180511366,0.5579198131493537,0.5775078849947437,0,0
1135,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.03293605638123848,-0.016203456784157147,0.3766935435359515,-0.02956133574643477,0.3746192076539251,0.3027470551795532,0,0,0,0,-0.03293605638123848,-0.016203456784157147,0.7766935435359515,-0.02956133574643477,0.674619207653925,0.6027470551795532,0,0
1136,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.02097115031725684,-0.027931661094060548,0.39360623327068606,0.01867679608925077,0.29716154608099654,0.3352499281350251,0,0,0,0,0.02097115031725684,-0.027931661094060548,0.7936062332706861,0.01867679608925077,0.5971615460809965,0.635249928135025,0,0
1137,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.020023258032298888,0.03187028067127254,0.39252143216693414,-0.05899783771399777,0.3368333742796881,0.29934075055763026,0,0,0,0,-0.020023258032298888,0.03187028067127254,0.7925214321669342,-0.05899783771399777,0.6368333742796881,0.5993407505576303,0,0
1138,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.026925816234189034,0.0029241509115008925,0.367865021995894,-0.026175354070041235,0.33047646946901266,0.2796625444179535,0,0,0,0,-0.026925816234189034,0.0029241509115008925,0.767865021995894,-0.026175354070041235,0.6304764694690126,0.5796625444179535,0,0
1139,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.04687923139495619,-0.02390727781725401,0.43058569849405753,0.009239974537212568,0.2825743240911935,0.30087509465258977,0,0,0,0,0.04687923139495619,-0.02390727781725401,0.8305856984940576,0.009239974537212568,0.5825743240911935,0.6008750946525898,0,0
1140,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.015727624913896676,-0.003035850831519826,0.44058587914637926,0.008807625939010216,0.21941593646919247,0.3391326908905897,0,0,0,0,0.015727624913896676,-0.003035850831519826,0.8405858791463793,0.008807625939010216,0.5194159364691925,0.6391326908905897,0,0
1141,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.01130917245130797,0.004429927517449236,0.36822377719262134,-0.058960534491314595,0.2804555981331387,0.3033321693014019,0,0,0,0,0.01130917245130797,0.004429927517449236,0.7682237771926214,-0.058960534491314595,0.5804555981331387,0.6033321693014019,0,0
1142,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.009535354768065149,-0.02303945884044198,0.42978219243715177,0.015003532871101252,0.2527092731674916,0.3170684445642811,0,0,0,0,-0.009535354768065149,-0.02303945884044198,0.8297821924371518,0.015003532871101252,0.5527092731674916,0.6170684445642811,0,0
1143,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.02369845011576238,0.004794894535107349,0.40355329698387005,0.0011961846245223911,0.3449744917009159,0.2727530513313096,0,0,0,0,-0.02369845011576238,0.004794894535107349,0.8035532969838701,0.0011961846245223911,0.6449744917009159,0.5727530513313096,0,0
1144,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.030394582098537487,0.01834845970423285,0.4070966551105996,-0.024819671806833726,0.31316610880886114,0.3048164315059384,0,0,0,0,-0.030394582098537487,0.01834845970423285,0.8070966551105996,-0.024819671806833726,0.6131661088088611,0.6048164315059383,0,0
1145,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.026733450910795584,0.0033693773910049426,0.441374563301817,-0.0055498327133315485,0.3391725823051143,0.27519627558534265,0,0,0,0,-0.026733450910795584,0.0033693773910049426,0.841374563301817,-0.0055498327133315485,0.6391725823051143,0.5751962755853426,0,0
1146,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.03397303412066664,0.025018889712893434,0.403511774296416,0.01873068259413234,0.2801591413542122,0.32147467415326775,0,0,0,0,0.03397303412066664,0.025018889712893434,0.803511774296416,0.01873068259413234,0.5801591413542122,0.6214746741532677,0,0
1147,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.0037547420387661484,0.01837922032133131,0.3474320732416202,-0.0016011904591526453,0.3031401049364885,0.2628153190379646,0,0,0,0,0.0037547420387661484,0.01837922032133131,0.7474320732416202,-0.0016011904591526453,0.6031401049364885,0.5628153190379646,0,0
1148,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.057984434899365146,-0.0468874001556255,0.37849670575466293,-0.015330914073847717,0.2548283576053838,0.3376677034942667,0,0,0,0,0.057984434899365146,-0.0468874001556255,0.778496705754663,-0.015330914073847717,0.5548283576053838,0.6376677034942667,0,0
1149,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.04221200480565336,0.01135120975851659,0.41996402510949693,-0.02312573117231432,0.33171739556282964,0.3050418103330123,0,0,0,0,0.04221200480565336,0.01135120975851659,0.819964025109497,-0.02312573117231432,0.6317173955628297,0.6050418103330123,0,0
1150,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.036854719964012364,0.004284192988515823,0.41377032204586406,-0.0066067257311618905,0.2798330282395818,0.32674193110114275,0,0,0,0,-0.036854719964012364,0.004284192988515823,0.8137703220458641,-0.0066067257311618905,0.5798330282395818,0.6267419311011427,0,0
1151,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.01635399278338845,0.010823885189119312,0.3980631414025243,-0.01980488760771386,0.3526810646937896,0.2883812880729379,0,0,0,0,0.01635399278338845,0.010823885189119312,0.7980631414025243,-0.01980488760771386,0.6526810646937896,0.5883812880729379,0,0
1152,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.025717611477678856,-0.011944366912997734,0.3860387889721728,0.05857393376442141,0.29523191162276863,0.27978211944648607,0,0,0,0,-0.025717611477678856,-0.011944366912997734,0.7860387889721728,0.05857393376442141,0.5952319116227687,0.579782119446486,0,0
1153,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.025166539022317594,0.02855440072953503,0.4813168571886225,0.015463844749359088,0.3368873699401024,0.3584429829282066,0,0,0,0,0.025166539022317594,0.02855440072953503,0.8813168571886225,0.015463844749359088,0.6368873699401023,0.6584429829282066,0,0
1154,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.018805977406732774,-0.00993477733986474,0.35367823615361843,-0.005223451487690418,0.29659620421490185,0.24573609753562092,0,0,0,0,0.018805977406732774,-0.00993477733986474,0.7536782361536185,-0.005223451487690418,0.5965962042149018,0.5457360975356209,0,0
1155,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.00999100709125042,-0.0069090032591917466,0.4507901336990743,-0.038011582943380674,0.24881031452451888,0.30737722292397274,0,0,0,0,-0.00999100709125042,-0.0069090032591917466,0.8507901336990743,-0.038011582943380674,0.5488103145245189,0.6073772229239727,0,0
1156,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.008606895698146738,-0.003996139973498819,0.38689636309306275,0.04206752972249039,0.3160277045947523,0.3538202920023122,0,0,0,0,-0.008606895698146738,-0.003996139973498819,0.7868963630930628,0.04206752972249039,0.6160277045947523,0.6538202920023122,0,0
1157,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.01849580714710801,-0.01642987291962298,0.41630884162392795,0.028358892441908284,0.34716041736423564,0.33835643296440593,0,0,0,0,0.01849580714710801,-0.01642987291962298,0.8163088416239279,0.028358892441908284,0.6471604173642356,0.6383564329644059,0,0
1158,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.013040511956619177,-0.06621729921854563,0.42969598653834756,0.01710058713351754,0.2805042989925715,0.29611822811323346,0,0,0,0,-0.013040511956619177,-0.06621729921854563,0.8296959865383475,0.01710058713351754,0.5805042989925715,0.5961182281132335,0,0
1159,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.004770418571159424,-0.05548155640515892,0.381320099356175,0.018085146424293434,0.24774175123500708,0.33749497461267763,0,0,0,0,-0.004770418571159424,-0.05548155640515892,0.7813200993561751,0.018085146424293434,0.5477417512350071,0.6374949746126777,0,0
1160,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.03916229538997701,-4.081894104699703e-05,0.40250406951656004,-0.026855156045635573,0.3365327714365059,0.28546904116182376,0,0,0,0,-0.03916229538997701,-4.081894104699703e-05,0.8025040695165601,-0.026855156045635573,0.6365327714365059,0.5854690411618237,0,0
1161,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.057526596953882514,-0.03287516276959379,0.4142265512403778,0.04567343300918433,0.318347698242388,0.30278603393728387,0,0,0,0,0.057526596953882514,-0.03287516276959379,0.8142265512403779,0.04567343300918433,0.618347698242388,0.6027860339372839,0,0
1162,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.012927541447650404,0.004065026393864191,0.35321605635169706,0.028590462487067418,0.32659463939034394,0.2915496653752405,0,0,0,0,-0.012927541447650404,0.004065026393864191,0.7532160563516971,0.028590462487067418,0.6265946393903439,0.5915496653752406,0,0
